,RAC1P,SEX,EDU,PINCP_DECILE,MSP,OWN_RENT,HOUSING_TYPE
19548,8,1,12,4,4,2,1
19549,6,2,12,9,2,2,1
19550,7,1,9,4,6,1,1
19551,1,1,3,5,4,1,3
19552,1,2,5,6,4,0,1
19553,1,1,10,2,1,0,3
19554,9,2,10,8,1,0,1
19555,1,2,8,1,4,0,3
19556,6,1,9,0,1,0,3
19557,1,1,4,3,6,1,1
19558,1,2,3,0,6,0,1
19559,2,1,5,6,4,0,2
19560,1,2,5,6,1,1,3
19561,1,1,2,3,5,1,1
19562,1,1,4,7,4,0,1
19563,1,1,5,3,3,1,1
19564,2,1,8,4,6,1,1
19565,1,1,12,5,4,1,1
19566,2,1,5,2,6,0,1
19567,8,2,8,0,6,0,1
19568,1,2,9,7,1,1,1
19569,1,2,7,9,4,0,2
19570,8,2,5,3,4,2,1
19571,9,1,5,4,1,0,3
19572,1,1,5,7,1,0,1
19573,1,1,7,1,1,1,1
19574,1,2,2,3,5,0,1
19575,9,1,7,6,3,2,1
19576,1,1,5,0,6,0,1
19577,1,1,5,3,1,1,1
19578,2,1,7,8,6,1,1
19579,1,1,4,2,1,1,1
19580,5,1,1,6,1,0,3
19581,3,2,10,0,1,0,3
19582,1,1,5,0,5,0,3
19583,1,1,5,9,2,0,1
19584,1,1,6,7,1,2,1
19585,1,1,5,7,1,1,1
19586,8,2,3,7,6,1,1
19587,1,1,5,3,6,2,1
19588,8,1,10,9,6,2,2
19589,5,1,8,5,5,2,1
19590,1,2,4,3,1,1,1
19591,1,2,6,5,6,0,1
19592,2,2,3,8,5,2,1
19593,1,1,5,7,3,0,3
19594,1,2,3,8,6,0,1
19595,1,2,8,6,4,2,1
19596,5,2,1,5,5,0,1
19597,8,1,5,5,1,1,1
19598,1,1,4,9,6,0,1
19599,1,1,1,1,5,0,1
19600,1,1,1,0,6,2,3
19601,1,1,7,5,3,2,1
19602,9,2,1,0,1,2,3
19603,1,1,5,3,1,0,1
19604,1,1,5,7,6,0,1
19605,6,1,8,6,1,0,1
19606,8,1,1,5,3,1,1
19607,1,1,5,2,6,0,2
19608,1,2,4,5,6,0,1
19609,6,2,12,7,1,1,1
19610,1,1,9,1,1,0,3
19611,4,2,9,2,5,0,1
19612,4,2,6,2,6,0,1
19613,1,2,8,6,6,0,2
19614,9,2,3,3,3,2,1
19615,1,2,10,2,1,0,3
19616,1,1,9,2,1,0,3
19617,1,2,5,4,1,1,1
19618,1,1,7,8,3,1,3
19619,1,2,2,2,3,0,2
19620,2,1,3,6,5,1,1
19621,1,1,9,0,1,0,3
19622,1,1,5,2,6,0,1
19623,6,2,3,4,6,1,3
19624,9,2,9,5,1,1,1
19625,3,2,5,6,1,2,1
19626,1,1,9,0,1,0,3
19627,1,2,10,2,1,0,3
19628,2,2,7,4,1,2,1
19629,1,2,3,4,1,2,1
19630,6,1,7,6,3,1,1
19631,2,1,9,1,1,0,3
19632,9,2,6,9,6,1,1
19633,1,2,9,3,4,0,1
19634,1,2,4,4,6,1,1
19635,2,1,7,4,1,0,1
19636,1,2,3,8,3,0,3
19637,6,1,7,3,1,1,1
19638,6,1,11,5,1,1,1
19639,1,2,3,1,2,2,1
19640,4,2,5,2,6,1,1
19641,1,1,4,7,5,2,1
19642,1,1,3,3,1,0,1
19643,3,1,7,3,5,1,3
19644,1,2,6,5,1,1,1
19645,1,2,9,1,1,0,3
19646,1,1,6,1,4,1,1
19647,1,2,9,2,1,0,1
19648,6,1,7,4,6,1,1
19649,1,1,6,6,1,1,1
19650,2,2,2,0,4,0,1
19651,1,1,6,3,3,1,3
19652,1,2,6,0,6,2,1
19653,1,1,3,9,1,0,1
19654,1,2,6,4,1,0,3
19655,1,2,4,8,3,0,1
19656,1,2,6,2,2,2,1
19657,2,1,5,1,2,1,1
19658,2,2,10,4,4,0,1
19659,1,2,2,4,4,0,2
19660,2,1,3,4,6,0,2
19661,1,1,9,0,1,0,3
19662,1,1,3,4,5,1,1
19663,2,1,6,8,5,0,1
19664,1,1,7,4,3,2,1
19665,1,2,8,5,5,0,3
19666,2,1,4,5,6,2,1
19667,1,2,8,2,5,0,3
19668,9,1,3,0,6,1,1
19669,1,2,5,3,5,1,1
19670,1,2,9,1,1,0,3
19671,2,2,4,1,1,2,1
19672,1,2,12,3,1,1,1
19673,8,1,3,5,1,2,2
19674,1,2,2,0,1,1,3
19675,1,1,4,2,5,2,3
19676,1,2,7,1,1,0,1
19677,1,2,4,9,4,0,1
19678,9,1,1,1,2,0,2
19679,2,2,10,0,1,0,3
19680,1,2,4,8,1,1,1
19681,1,2,1,6,4,1,1
19682,1,1,7,1,6,0,1
19683,1,2,9,4,4,0,1
19684,1,1,3,1,4,0,2
19685,1,2,1,5,5,1,1
19686,4,2,6,6,1,1,1
19687,1,2,7,7,1,0,1
19688,1,1,8,0,2,0,2
19689,1,2,6,0,2,1,1
19690,2,1,8,1,1,2,1
19691,1,1,10,0,2,1,1
19692,1,2,5,6,1,1,1
19693,1,2,9,4,3,0,1
19694,9,2,11,0,1,0,3
19695,1,1,5,2,6,0,2
19696,1,1,5,1,1,0,3
19697,1,1,7,5,4,0,1
19698,1,2,7,4,6,0,3
19699,1,2,9,4,4,2,1
19700,1,1,5,4,1,1,1
19701,4,1,7,9,4,2,1
19702,2,1,6,1,6,2,1
19703,1,1,5,6,2,0,1
19704,6,1,6,9,5,1,1
19705,1,2,10,0,1,0,3
19706,1,2,10,5,6,0,2
19707,1,2,7,3,4,2,1
19708,6,2,11,4,6,1,1
19709,1,1,9,5,1,0,1
19710,1,2,4,3,4,0,3
19711,9,1,2,7,4,0,1
19712,5,2,7,5,6,2,1
19713,1,2,7,4,5,1,1
19714,1,1,7,2,1,0,1
19715,1,1,2,8,1,0,2
19716,1,1,9,0,1,0,3
19717,6,1,7,5,1,0,1
19718,1,2,4,2,4,0,1
19719,1,1,11,5,1,1,1
19720,1,1,5,8,1,0,1
19721,5,1,5,6,6,0,1
19722,1,2,4,0,5,0,1
19723,8,1,7,1,1,2,1
19724,9,2,5,6,4,1,3
19725,9,2,2,2,3,2,1
19726,9,1,3,0,3,0,1
19727,2,2,7,7,1,0,1
19728,1,2,5,3,1,2,1
19729,1,1,3,4,5,2,3
19730,1,1,4,4,6,0,1
19731,6,1,3,8,6,1,1
19732,6,2,12,6,1,2,1
19733,9,1,3,6,3,0,1
19734,1,1,10,1,1,0,3
19735,1,2,9,0,5,0,1
19736,1,2,6,5,5,1,1
19737,1,2,5,3,1,2,1
19738,2,2,9,5,3,0,1
19739,1,1,1,7,1,0,3
19740,1,1,8,7,4,0,2
19741,2,2,3,0,1,2,1
19742,2,2,6,3,2,0,1
19743,1,1,7,4,3,2,1
19744,2,1,8,3,1,1,1
19745,1,1,9,0,1,0,3
19746,1,2,8,8,2,2,1
19747,9,1,9,0,1,0,3
19748,2,2,6,7,1,1,1
19749,1,1,7,2,6,0,2
19750,2,2,9,7,3,0,1
19751,1,1,4,0,4,0,1
19752,1,2,2,2,6,1,1
19753,2,2,4,0,6,2,1
19754,1,2,5,0,2,1,1
19755,1,1,10,9,1,2,1
19756,1,2,1,9,2,0,2
19757,1,2,2,2,1,0,1
19758,9,1,11,8,6,1,1
19759,1,2,8,7,2,1,1
19760,1,1,3,2,1,2,1
19761,9,2,2,6,2,2,1
19762,3,2,2,6,2,1,1
19763,1,1,4,7,4,0,1
19764,2,2,3,1,1,1,1
19765,1,1,7,4,1,0,3
19766,1,2,2,8,6,0,1
19767,1,1,6,3,1,0,1
19768,2,2,5,3,5,0,3
19769,1,1,6,0,5,2,1
19770,1,2,7,8,2,0,3
19771,1,1,5,4,1,0,1
19772,4,2,2,1,5,2,1
19773,2,1,7,8,5,0,1
19774,1,1,4,6,4,2,1
19775,5,1,1,7,6,2,1
19776,3,1,4,8,4,0,3
19777,1,2,7,1,3,2,1
19778,1,2,3,5,1,2,1
19779,9,2,5,6,1,0,3
19780,1,1,9,4,4,0,3
19781,2,1,7,9,1,1,1
19782,1,2,10,1,1,0,1
19783,1,2,4,5,4,1,1
19784,1,2,5,4,1,0,1
19785,2,1,2,9,5,0,1
19786,6,2,7,5,6,0,3
19787,6,1,6,0,6,0,1
19788,7,2,9,9,5,1,1
19789,1,2,10,0,1,0,3
19790,2,2,3,0,5,0,1
19791,1,2,4,4,3,2,3
19792,1,1,9,0,1,0,3
19793,1,1,8,4,4,0,2
19794,4,2,6,4,6,2,1
19795,1,1,10,5,1,1,1
19796,2,1,7,0,6,0,1
19797,1,1,9,2,1,1,1
19798,1,2,9,4,3,0,1
19799,9,1,4,1,4,1,1
19800,2,1,4,7,6,1,1
19801,1,2,4,9,2,1,1
19802,2,1,3,1,1,1,1
19803,1,2,4,6,1,0,1
19804,1,1,5,6,4,2,3
19805,2,1,1,6,1,1,1
19806,1,1,7,1,6,0,2
19807,2,2,5,6,5,1,3
19808,1,1,12,1,1,0,3
19809,1,1,4,5,6,1,1
19810,1,1,9,6,4,0,3
19811,8,1,6,6,2,1,1
19812,9,1,7,6,3,0,3
19813,1,2,5,4,5,0,1
19814,1,1,5,4,4,0,3
19815,2,2,3,3,6,2,1
19816,1,1,6,5,2,2,1
19817,1,1,2,0,6,1,1
19818,1,2,10,7,4,1,1
19819,1,2,5,4,1,0,1
19820,1,1,5,4,3,1,1
19821,1,1,5,2,1,1,1
19822,2,1,8,5,6,1,1
19823,6,1,8,8,5,0,1
19824,9,2,7,1,3,0,3
19825,9,1,4,3,4,1,1
19826,6,2,10,5,1,1,1
19827,1,1,10,2,1,0,3
19828,2,1,6,0,5,1,3
19829,1,1,8,6,1,0,1
19830,1,2,8,3,3,0,3
19831,1,1,5,3,5,1,3
19832,1,2,5,3,1,2,1
19833,1,1,4,9,5,2,1
19834,1,2,3,6,5,0,1
19835,1,1,1,6,6,1,1
19836,1,1,8,4,1,1,1
19837,9,1,4,1,1,0,1
19838,1,2,5,0,1,1,1
19839,1,1,5,1,4,1,1
19840,1,2,7,8,4,1,1
19841,1,2,2,9,2,1,1
19842,9,2,1,2,4,0,1
19843,2,2,10,6,4,1,1
19844,1,1,9,7,2,1,1
19845,1,1,5,6,1,1,1
19846,1,2,6,6,5,0,2
19847,8,2,10,8,1,1,1
19848,6,2,11,6,1,1,1
19849,1,2,5,3,1,0,1
19850,1,1,4,4,1,2,1
19851,1,1,5,5,4,1,1
19852,1,2,12,7,4,1,2
19853,2,2,7,3,5,1,1
19854,1,1,8,2,4,1,1
19855,9,1,11,8,1,0,1
19856,1,1,3,3,4,0,1
19857,8,2,7,2,1,2,3
19858,1,2,6,3,4,0,1
19859,1,1,3,2,6,0,3
19860,1,2,10,1,1,0,3
19861,8,2,6,0,2,0,1
19862,1,1,4,4,3,2,1
19863,9,1,7,0,5,1,1
19864,1,2,5,3,6,1,1
19865,1,1,9,7,4,1,1
19866,1,2,12,5,1,1,1
19867,1,2,4,0,2,0,2
19868,1,1,5,3,4,1,1
19869,1,2,2,3,5,0,2
19870,1,2,6,3,1,2,1
19871,1,1,7,8,6,0,2
19872,1,2,2,1,3,1,1
19873,9,1,2,4,6,1,3
19874,8,2,10,1,1,0,3
19875,8,1,6,3,6,0,1
19876,7,2,4,4,4,1,1
19877,7,2,12,5,1,1,1
19878,1,2,10,2,1,0,3
19879,1,1,9,0,1,0,3
19880,8,2,10,1,1,0,3
19881,1,1,9,2,1,0,3
19882,1,1,5,3,1,0,1
19883,7,1,2,4,6,2,2
19884,9,2,9,6,6,0,3
19885,6,1,5,5,5,2,2
19886,1,1,10,3,3,0,1
19887,1,2,6,1,5,0,3
19888,1,2,7,2,5,0,1
19889,1,2,8,1,3,0,2
19890,2,1,4,5,2,0,2
19891,1,1,6,5,2,0,2
19892,1,1,7,2,2,1,1
19893,5,2,5,0,5,0,2
19894,1,1,4,9,6,0,3
19895,1,2,4,1,4,2,1
19896,9,2,1,7,1,0,3
19897,1,1,9,1,1,0,3
19898,6,1,8,7,4,0,1
19899,8,2,4,9,6,1,1
19900,1,2,2,4,4,2,1
19901,1,2,1,1,3,1,1
19902,1,2,5,3,4,0,1
19903,1,1,9,2,1,0,3
19904,2,1,9,9,4,0,1
19905,1,1,4,7,6,2,1
19906,2,1,3,1,5,2,1
19907,9,2,9,8,1,1,1
19908,9,1,8,3,4,1,1
19909,2,1,1,6,1,0,3
19910,1,2,3,7,3,0,1
19911,9,2,5,0,1,1,1
19912,1,2,5,1,6,0,1
19913,2,1,2,4,5,1,1
19914,5,1,7,8,1,0,1
19915,7,2,7,2,5,0,1
19916,1,2,12,9,5,2,1
19917,1,2,5,7,1,0,1
19918,7,2,12,7,1,1,1
19919,5,2,1,1,6,1,1
19920,1,1,6,0,1,1,1
19921,1,1,9,7,4,0,1
19922,1,1,7,0,6,1,1
19923,6,2,1,8,1,0,1
19924,5,2,7,4,2,1,1
19925,1,1,9,8,4,2,1
19926,2,2,7,5,6,0,3
19927,9,2,2,8,2,0,1
19928,1,2,8,2,4,1,1
19929,1,2,4,7,6,1,1
19930,1,1,8,2,6,2,1
19931,9,2,5,0,6,1,1
19932,1,2,4,2,4,0,1
19933,1,1,5,5,1,0,2
19934,1,2,1,8,1,0,3
19935,1,1,7,5,1,0,1
19936,1,2,7,1,4,0,1
19937,1,1,9,5,1,2,3
19938,1,1,5,1,6,0,1
19939,1,1,8,1,5,0,2
19940,8,2,2,4,1,2,1
19941,9,1,4,3,5,0,1
19942,1,1,5,1,4,1,1
19943,1,2,5,1,5,1,1
19944,8,1,6,7,5,0,2
19945,1,2,9,4,1,1,1
19946,1,2,6,0,1,1,1
19947,6,1,6,0,1,2,1
19948,1,1,3,0,4,2,1
19949,1,2,9,1,1,0,3
19950,4,1,1,6,1,1,1
19951,2,2,6,8,5,0,1
19952,2,2,3,6,4,2,3
19953,1,1,9,5,4,1,1
19954,1,2,7,2,3,2,1
19955,1,1,12,2,1,0,3
19956,2,1,4,5,6,1,1
19957,1,1,6,1,3,2,1
19958,1,1,5,0,3,1,1
19959,2,2,7,1,4,0,1
19960,4,2,1,9,1,1,1
19961,1,1,5,3,3,0,2
19962,1,1,7,4,6,1,1
19963,9,1,5,3,3,2,1
19964,2,1,6,5,2,1,2
19965,4,2,5,6,1,0,1
19966,1,2,9,1,1,0,3
19967,1,2,4,6,1,2,1
19968,1,1,8,5,2,1,1
19969,1,1,7,3,1,1,1
19970,1,1,9,5,4,0,3
19971,1,1,2,4,6,2,1
19972,1,2,4,3,2,1,1
19973,3,1,7,9,5,2,2
19974,1,2,7,7,1,2,1
19975,1,1,10,3,3,0,3
19976,1,2,9,1,1,0,3
19977,1,2,9,1,1,0,3
19978,1,2,5,4,1,0,1
19979,1,2,9,0,1,0,3
19980,1,2,7,2,1,0,3
19981,1,2,3,0,1,1,1
19982,2,2,6,8,1,2,1
19983,7,1,11,3,6,0,1
19984,5,1,9,6,4,0,3
19985,1,2,11,5,4,1,1
19986,1,2,9,2,3,0,1
19987,1,2,6,6,6,2,1
19988,2,2,8,1,6,1,1
19989,2,1,5,7,2,2,3
19990,2,2,7,2,1,2,3
19991,8,2,6,2,2,2,2
19992,1,1,4,4,6,2,1
19993,4,2,4,1,3,2,1
19994,1,1,8,2,3,0,1
19995,2,2,7,0,5,1,1
19996,1,2,9,2,1,0,3
19997,6,1,7,1,5,0,1
19998,1,2,4,6,1,1,1
19999,7,2,3,1,4,0,1
20000,1,1,4,3,1,1,1
20001,1,1,5,2,4,0,1
20002,1,2,12,6,1,1,1
20003,1,2,5,4,1,2,1
20004,9,2,2,2,5,1,1
20005,1,1,10,8,1,0,1
20006,1,2,9,2,1,0,3
20007,1,2,5,3,3,2,1
20008,1,1,5,2,4,2,1
20009,9,2,12,6,1,0,1
20010,1,1,5,3,6,2,1
20011,4,2,12,0,3,0,1
20012,1,1,7,6,2,1,1
20013,2,1,6,7,3,0,1
20014,6,2,11,2,1,0,3
20015,1,2,4,9,1,2,1
20016,2,1,11,5,2,2,1
20017,2,2,2,2,4,0,1
20018,1,2,5,4,6,0,2
20019,9,1,9,4,6,0,2
20020,1,1,5,0,4,0,1
20021,1,2,5,2,4,2,1
20022,2,2,5,2,1,0,1
20023,9,1,7,4,3,2,1
20024,8,2,5,9,1,2,2
20025,1,2,8,8,1,2,1
20026,9,1,5,2,4,1,1
20027,5,1,1,7,6,0,2
20028,1,1,2,1,3,2,1
20029,2,2,7,4,4,2,1
20030,2,2,1,5,1,0,3
20031,6,2,8,6,2,1,1
20032,1,2,5,0,5,2,1
20033,2,1,2,1,5,2,2
20034,1,1,2,4,4,1,1
20035,2,1,8,5,4,0,1
20036,1,2,5,8,6,2,1
20037,1,1,5,3,4,2,1
20038,2,2,9,7,2,1,1
20039,1,1,7,6,5,2,1
20040,1,2,10,2,1,0,3
20041,9,2,6,5,5,1,1
20042,1,2,7,3,3,0,1
20043,9,1,12,8,1,1,1
20044,7,2,9,3,2,1,1
20045,1,1,9,2,1,0,3
20046,2,2,7,5,1,2,1
20047,1,1,3,9,1,0,1
20048,1,1,3,2,2,0,1
20049,1,2,2,1,3,1,1
20050,1,1,11,6,3,0,2
20051,1,1,5,0,5,0,2
20052,1,2,4,2,6,0,2
20053,1,2,8,9,3,0,1
20054,1,2,12,0,1,2,3
20055,9,1,1,1,4,1,1
20056,1,2,7,6,4,0,3
20057,2,1,1,2,4,1,1
20058,9,2,12,6,6,0,1
20059,1,2,4,6,3,0,1
20060,7,1,4,2,4,2,1
20061,1,2,3,1,1,1,1
20062,1,2,2,0,2,2,2
20063,8,2,1,6,1,0,2
20064,1,2,5,1,1,2,1
20065,5,1,5,7,4,1,1
20066,1,1,1,4,3,1,1
20067,1,1,7,0,1,1,3
20068,1,2,10,2,6,2,1
20069,1,2,4,0,1,2,1
20070,1,1,5,6,6,1,2
20071,9,2,9,7,1,2,1
20072,1,2,9,3,1,0,3
20073,9,1,10,1,3,0,3
20074,1,1,2,2,6,2,1
20075,1,2,7,1,6,0,2
20076,1,2,3,0,6,0,1
20077,9,1,10,9,3,0,1
20078,1,1,6,6,5,1,1
20079,1,2,11,0,1,0,3
20080,2,1,4,0,4,0,1
20081,1,1,9,6,5,0,1
20082,2,2,7,1,6,2,2
20083,1,2,5,0,3,2,1
20084,9,1,9,4,3,0,3
20085,4,1,6,2,3,1,1
20086,1,1,10,1,1,0,3
20087,9,1,7,7,4,1,1
20088,1,1,4,5,6,2,1
20089,2,1,9,1,1,0,3
20090,1,1,1,7,1,0,3
20091,1,2,6,3,1,1,1
20092,2,2,5,2,4,0,2
20093,2,2,5,3,1,1,1
20094,1,2,5,0,1,1,1
20095,1,2,9,2,1,0,3
20096,1,1,5,4,3,0,2
20097,6,1,7,7,3,1,1
20098,1,1,8,7,3,1,1
20099,1,2,6,7,6,2,1
20100,1,1,9,2,1,0,3
20101,9,2,11,8,1,2,1
20102,1,2,2,9,1,1,1
20103,1,2,4,3,6,1,1
20104,1,1,5,3,1,1,1
20105,2,1,9,2,6,1,1
20106,2,2,8,1,6,0,1
20107,8,2,1,8,1,0,3
20108,2,2,9,1,1,0,3
20109,6,2,7,2,4,0,1
20110,1,2,2,1,4,0,1
20111,9,1,11,0,1,0,3
20112,1,1,11,4,4,2,1
20113,2,1,8,7,4,0,1
20114,1,1,5,0,2,1,1
20115,1,1,7,8,4,1,1
20116,1,1,9,3,6,2,1
20117,2,2,7,5,3,0,2
20118,1,1,1,8,1,0,3
20119,1,1,9,6,6,0,2
20120,1,2,8,1,4,0,2
20121,4,1,9,2,1,0,3
20122,2,2,4,7,6,1,1
20123,1,2,5,3,1,2,1
20124,2,2,12,2,3,0,1
20125,9,1,12,8,4,0,1
20126,9,2,11,5,6,0,3
20127,9,2,10,1,1,0,3
20128,1,1,2,4,3,0,1
20129,1,1,8,1,2,1,1
20130,7,1,5,3,1,0,1
20131,1,2,9,0,1,0,3
20132,1,1,4,8,1,1,1
20133,4,2,5,4,1,2,1
20134,2,2,8,8,3,0,1
20135,2,1,7,3,1,1,1
20136,1,2,9,5,4,1,1
20137,1,1,4,3,4,0,3
20138,1,1,5,2,4,0,1
20139,2,2,5,7,2,1,1
20140,8,1,12,7,4,1,1
20141,1,1,9,5,1,2,1
20142,1,1,1,4,6,1,1
20143,1,1,4,4,6,1,1
20144,7,2,5,6,1,1,1
20145,2,1,9,2,1,0,3
20146,1,1,7,3,5,2,1
20147,7,2,5,3,1,1,1
20148,1,2,9,8,1,1,1
20149,9,1,8,8,2,0,1
20150,8,2,1,2,5,0,1
20151,5,1,9,5,6,0,1
20152,7,2,7,9,4,0,1
20153,7,1,5,3,1,1,1
20154,1,1,8,9,4,1,1
20155,1,2,4,2,2,2,1
20156,1,1,5,2,1,1,1
20157,1,2,9,5,5,1,1
20158,9,2,11,9,3,1,1
20159,9,1,1,7,2,2,3
20160,1,1,4,1,5,2,1
20161,1,2,7,4,6,0,1
20162,1,1,9,9,1,0,1
20163,9,1,3,1,1,1,1
20164,1,1,5,2,1,2,1
20165,2,2,10,2,3,0,1
20166,9,1,7,4,4,2,1
20167,1,1,6,8,4,2,1
20168,1,1,7,9,6,0,1
20169,4,1,2,2,3,1,1
20170,4,1,4,3,2,2,1
20171,2,1,3,0,2,1,1
20172,1,2,6,6,4,1,1
20173,2,2,4,4,5,1,1
20174,2,1,3,4,1,0,1
20175,1,2,12,7,5,2,1
20176,1,1,4,2,1,1,1
20177,1,1,7,7,4,1,1
20178,2,1,7,1,6,0,3
20179,2,2,8,9,6,0,1
20180,9,2,7,4,1,1,1
20181,1,2,8,7,1,2,1
20182,9,2,9,5,1,0,2
20183,1,1,9,2,6,0,1
20184,1,2,12,2,6,1,3
20185,1,2,9,2,4,0,2
20186,1,2,7,2,6,2,3
20187,1,1,8,0,3,2,2
20188,1,2,1,2,1,1,1
20189,1,1,5,2,5,2,1
20190,1,1,4,3,4,0,2
20191,1,2,9,8,2,0,3
20192,9,2,5,1,5,2,1
20193,1,2,7,2,1,0,3
20194,1,1,1,0,6,0,1
20195,1,1,11,7,2,0,2
20196,2,1,3,7,2,1,1
20197,1,1,7,1,1,0,1
20198,8,1,3,1,6,0,1
20199,1,1,4,5,3,0,1
20200,1,1,7,3,3,0,2
20201,1,1,6,1,1,0,1
20202,8,2,12,4,6,0,1
20203,1,1,3,0,2,1,3
20204,8,1,8,5,4,0,2
20205,1,1,8,5,3,2,2
20206,2,2,3,3,6,1,1
20207,2,1,1,1,3,0,1
20208,1,1,8,2,1,0,2
20209,1,1,5,4,4,0,1
20210,1,1,8,1,2,0,1
20211,1,2,5,6,4,2,1
20212,5,2,9,2,4,1,1
20213,1,2,9,4,1,2,1
20214,2,2,7,3,1,2,1
20215,9,2,8,3,6,0,3
20216,9,2,3,0,2,1,1
20217,2,1,6,0,1,1,1
20218,1,1,5,3,5,2,1
20219,1,1,1,5,5,0,2
20220,1,1,7,8,3,2,1
20221,1,2,3,5,6,1,1
20222,6,2,4,2,1,1,1
20223,1,1,12,0,6,2,1
20224,2,1,9,3,5,0,2
20225,1,2,5,6,4,2,1
20226,8,2,12,6,2,1,3
20227,7,1,1,9,3,1,1
20228,1,2,3,5,6,1,3
20229,5,2,3,7,2,0,1
20230,9,2,5,7,5,0,2
20231,1,2,3,1,5,2,1
20232,1,2,8,9,1,0,1
20233,1,1,8,1,2,1,1
20234,1,1,5,1,1,1,1
20235,9,2,5,5,6,1,3
20236,9,2,7,0,4,0,1
20237,1,2,9,0,1,0,3
20238,1,1,8,6,6,0,3
20239,1,2,5,1,1,1,1
20240,2,2,4,1,4,2,1
20241,1,1,5,7,1,1,1
20242,4,2,3,2,3,0,1
20243,1,1,5,2,3,0,2
20244,1,2,5,2,6,0,1
20245,1,1,4,4,5,1,1
20246,9,2,4,6,4,1,1
20247,9,2,6,6,5,2,3
20248,6,2,6,1,1,1,1
20249,1,2,3,1,3,2,1
20250,1,2,5,7,2,1,1
20251,1,2,10,2,1,0,3
20252,1,1,7,6,6,0,1
20253,1,2,7,7,4,0,1
20254,9,1,8,7,2,2,1
20255,1,1,9,2,1,0,3
20256,1,1,5,5,6,0,2
20257,8,2,12,7,6,0,1
20258,2,2,3,4,2,0,1
20259,1,1,1,9,1,0,3
20260,2,1,1,0,4,0,1
20261,1,2,8,9,4,1,1
20262,1,2,5,3,2,0,1
20263,6,1,6,4,1,0,1
20264,9,1,1,3,4,1,1
20265,1,2,4,5,6,2,1
20266,9,2,10,8,5,1,1
20267,2,2,5,4,1,0,1
20268,1,2,4,4,3,1,1
20269,1,2,3,2,1,2,1
20270,1,2,2,9,5,0,1
20271,2,1,1,9,6,0,1
20272,1,2,1,7,5,0,1
20273,1,2,6,3,5,2,1
20274,1,2,10,5,6,0,2
20275,1,2,9,0,1,0,3
20276,9,2,3,4,2,0,3
20277,9,2,3,5,1,1,1
20278,1,1,3,5,6,1,1
20279,1,1,7,6,1,0,1
20280,2,1,10,4,2,2,3
20281,1,2,5,4,6,2,1
20282,6,2,6,8,1,1,1
20283,1,2,7,2,3,2,1
20284,7,2,5,7,1,0,1
20285,2,1,11,1,1,1,1
20286,1,2,9,5,1,0,1
20287,1,1,7,4,1,2,1
20288,1,1,3,2,1,2,1
20289,2,1,5,8,1,2,1
20290,3,2,2,2,6,1,1
20291,9,1,4,6,1,0,1
20292,1,1,5,6,3,2,1
20293,7,1,9,3,1,0,1
20294,6,1,10,1,1,2,2
20295,1,1,6,4,1,0,1
20296,2,1,7,7,5,1,1
20297,1,2,9,5,2,1,1
20298,1,2,10,0,1,0,3
20299,7,2,7,1,4,0,1
20300,1,2,6,3,1,2,3
20301,1,2,5,2,1,1,1
20302,9,1,5,2,3,0,1
20303,1,1,8,9,5,0,1
20304,1,1,5,3,4,0,3
20305,3,2,5,2,1,0,1
20306,1,2,8,4,2,2,1
20307,9,2,7,7,4,2,1
20308,2,2,9,5,4,1,1
20309,1,1,5,2,6,0,1
20310,1,2,5,5,6,2,2
20311,1,1,5,2,3,1,1
20312,1,1,9,0,1,0,3
20313,5,1,8,0,4,2,1
20314,1,1,1,2,1,2,1
20315,1,2,4,6,1,0,1
20316,1,1,1,1,1,1,1
20317,9,2,5,7,1,0,1
20318,8,1,5,0,1,2,1
20319,1,2,4,4,1,2,1
20320,1,2,9,4,6,0,2
20321,1,1,2,2,4,0,1
20322,1,1,5,1,4,1,1
20323,9,1,5,0,4,0,1
20324,1,1,7,5,3,1,1
20325,2,1,6,5,3,0,2
20326,1,1,3,7,6,0,1
20327,1,2,6,8,1,0,1
20328,1,2,4,2,4,0,2
20329,1,1,5,5,5,0,3
20330,2,1,8,3,6,1,1
20331,2,2,2,0,5,0,3
20332,1,1,4,7,4,1,1
20333,1,1,4,0,3,2,1
20334,1,2,10,4,1,0,1
20335,1,1,7,2,6,1,3
20336,1,1,7,5,1,1,1
20337,1,2,3,0,6,0,2
20338,1,2,10,0,1,2,1
20339,1,2,2,4,4,0,1
20340,2,1,10,1,1,0,3
20341,1,2,4,5,4,0,3
20342,1,2,1,5,5,1,1
20343,8,1,8,5,6,0,1
20344,1,1,6,7,5,0,1
20345,9,1,6,0,5,0,1
20346,6,2,1,5,2,2,1
20347,1,2,7,2,4,0,1
20348,2,1,9,2,1,0,3
20349,2,2,6,3,6,2,1
20350,9,2,5,0,1,2,1
20351,1,1,9,8,2,1,1
20352,1,2,4,3,6,1,1
20353,3,1,7,4,1,2,1
20354,1,2,6,5,6,0,1
20355,1,1,4,2,3,1,1
20356,1,1,8,5,6,2,1
20357,1,1,5,4,3,2,1
20358,1,1,5,5,3,2,1
20359,1,1,5,4,4,2,1
20360,1,2,5,3,2,0,3
20361,2,2,2,4,2,1,1
20362,6,2,2,5,4,0,1
20363,1,2,2,3,2,0,1
20364,1,1,4,8,5,2,1
20365,1,1,4,2,4,1,1
20366,1,2,7,3,5,1,1
20367,9,2,5,6,2,1,2
