,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
20739,2,2,4,0,1,1,1
20740,5,1,5,7,2,4,1
20741,9,1,10,7,1,2,0
20742,9,2,1,5,1,3,0
20743,1,1,3,2,1,3,0
20744,1,1,8,0,3,3,0
20745,1,1,6,3,1,1,0
20746,1,1,4,4,2,1,1
20747,1,2,5,4,1,3,1
20748,2,2,7,0,3,1,2
20749,1,2,1,8,2,3,0
20750,1,1,5,1,1,3,1
20751,1,1,5,5,1,3,2
20752,7,1,10,7,1,1,1
20753,2,2,9,1,1,2,0
20754,1,2,1,2,1,1,0
20755,3,1,10,2,1,1,0
20756,4,2,3,5,2,1,0
20757,2,2,3,0,1,2,0
20758,1,1,4,3,1,2,0
20759,1,1,10,6,1,5,2
20760,1,2,1,0,2,1,0
20761,2,2,2,1,2,3,0
20762,1,2,4,0,2,4,0
20763,2,1,7,4,3,2,0
20764,2,1,4,2,1,5,1
20765,8,1,5,3,1,1,1
20766,1,2,4,7,1,3,0
20767,1,1,9,3,1,1,1
20768,2,1,7,5,1,2,1
20769,1,2,5,2,3,3,0
20770,1,2,9,6,3,2,1
20771,6,2,1,4,1,3,0
20772,1,1,4,3,2,1,1
20773,9,2,5,1,1,1,1
20774,1,1,7,7,3,4,2
20775,2,2,9,4,3,2,0
20776,2,2,8,2,1,3,0
20777,1,1,11,0,1,6,1
20778,1,2,4,3,2,1,1
20779,2,1,4,5,3,6,1
20780,1,1,9,0,3,1,0
20781,3,1,5,4,3,3,0
20782,1,1,9,2,1,3,1
20783,2,1,3,8,1,6,1
20784,1,2,6,6,1,1,1
20785,2,1,12,9,1,5,0
20786,2,1,6,4,1,1,1
20787,2,1,5,0,1,6,2
20788,1,1,4,1,2,4,0
20789,7,2,2,0,1,1,1
20790,3,2,9,7,3,3,0
20791,1,2,6,6,1,2,0
20792,1,2,8,0,1,6,1
20793,8,2,7,0,1,3,1
20794,2,2,9,5,1,1,1
20795,8,1,7,0,1,1,0
20796,1,1,4,3,2,2,1
20797,1,2,2,4,1,5,1
20798,1,2,3,3,1,4,2
20799,1,1,5,4,1,3,0
20800,2,1,5,0,1,1,0
20801,4,1,4,3,1,2,1
20802,1,2,9,9,2,1,1
20803,2,2,7,0,1,1,1
20804,1,1,4,4,1,1,1
20805,2,2,7,1,1,4,1
20806,1,1,5,9,1,1,0
20807,1,1,3,1,1,3,1
20808,1,1,6,7,1,1,1
20809,1,1,3,7,3,1,1
20810,1,1,5,6,1,5,1
20811,2,1,4,3,2,3,1
20812,1,1,7,6,1,2,1
20813,1,2,8,0,1,6,2
20814,2,1,3,5,1,1,1
20815,1,2,12,3,1,1,0
20816,1,2,6,7,1,3,1
20817,1,2,9,1,3,1,0
20818,1,1,7,2,1,6,0
20819,1,1,7,2,1,1,1
20820,1,2,4,4,3,4,0
20821,1,1,7,2,2,1,2
20822,2,1,5,5,3,2,0
20823,8,1,5,2,2,3,1
20824,1,2,3,2,1,1,0
20825,1,2,5,2,1,1,0
20826,1,2,5,0,2,4,0
20827,1,1,7,0,1,4,2
20828,1,1,5,2,1,2,0
20829,2,1,3,4,1,1,1
20830,1,1,4,1,2,4,2
20831,1,1,2,4,1,4,1
20832,1,2,2,1,1,1,1
20833,1,1,6,2,1,4,1
20834,1,1,8,2,2,1,0
20835,1,1,5,0,3,2,1
20836,1,2,7,2,1,4,1
20837,2,1,2,1,1,2,1
20838,1,1,5,2,1,5,1
20839,1,2,5,3,1,1,1
20840,7,2,3,7,1,5,2
20841,1,1,4,1,1,6,2
20842,1,2,5,3,2,2,0
20843,1,1,7,1,1,2,2
20844,1,1,4,8,1,1,0
20845,1,1,2,0,2,6,1
20846,1,1,10,6,1,1,2
20847,1,2,9,1,1,6,0
20848,1,2,3,7,1,2,1
20849,3,1,2,5,2,5,2
20850,3,1,1,9,1,6,1
20851,1,2,9,4,1,4,1
20852,3,1,7,4,1,3,1
20853,1,2,9,0,1,1,0
20854,1,1,8,5,3,1,0
20855,9,2,5,5,1,1,1
20856,1,2,1,6,1,2,0
20857,2,2,7,0,1,1,0
20858,8,1,3,4,1,6,1
20859,1,2,3,2,1,1,0
20860,6,1,5,5,3,6,1
20861,1,2,7,4,1,6,0
20862,2,2,1,0,1,4,1
20863,3,1,8,5,1,3,2
20864,2,1,5,1,2,5,0
20865,1,1,2,4,1,1,1
20866,1,1,6,7,1,6,1
20867,1,1,9,0,3,1,0
20868,1,1,4,5,1,3,1
20869,1,2,3,3,1,6,0
20870,1,2,5,8,1,1,0
20871,1,2,9,9,1,6,1
20872,5,2,6,8,3,6,1
20873,1,2,5,6,1,4,0
20874,2,2,2,3,3,5,1
20875,1,2,5,5,1,1,1
20876,1,1,2,0,1,2,2
20877,1,1,5,0,2,6,1
20878,1,2,3,0,3,2,0
20879,2,2,2,0,1,5,0
20880,1,2,5,5,1,1,1
20881,1,1,1,7,1,1,1
20882,2,2,7,6,3,3,1
20883,1,1,8,9,1,2,1
20884,1,2,5,3,1,3,2
20885,1,1,5,5,2,4,2
20886,1,1,9,2,1,5,0
20887,1,2,4,5,1,2,0
20888,1,2,2,7,1,2,0
20889,1,1,1,1,1,4,1
20890,1,1,4,2,2,6,0
20891,9,2,6,7,2,3,0
20892,1,1,3,1,1,2,1
20893,1,2,6,3,1,1,0
20894,4,1,5,3,1,1,1
20895,1,2,2,4,1,2,1
20896,1,1,4,4,2,1,0
20897,1,1,7,5,1,1,1
20898,1,1,4,3,1,2,1
20899,1,2,1,4,1,1,0
20900,9,1,5,2,1,4,0
20901,7,2,8,1,1,3,1
20902,1,1,2,1,1,4,0
20903,1,1,5,8,1,6,1
20904,1,2,8,1,1,3,0
20905,8,1,10,2,2,2,0
20906,1,1,5,1,3,2,0
20907,1,2,5,0,1,6,0
20908,1,1,6,1,1,3,0
20909,4,2,5,0,1,1,1
20910,1,1,5,1,3,4,0
20911,2,1,5,5,1,4,1
20912,1,1,3,6,1,1,1
20913,7,2,2,0,1,1,0
20914,1,1,4,6,1,1,0
20915,1,2,9,4,1,6,2
20916,1,2,4,4,1,1,2
20917,9,2,9,6,1,3,1
20918,1,2,4,1,1,2,1
20919,2,2,7,2,1,1,2
20920,6,2,6,0,1,4,2
20921,2,1,5,1,3,4,0
20922,8,1,3,3,1,6,0
20923,1,1,10,2,1,1,0
20924,1,2,6,4,1,1,1
20925,1,1,2,3,2,1,1
20926,8,2,1,0,1,6,1
20927,1,1,3,2,3,5,2
20928,1,2,5,2,3,6,0
20929,1,2,11,2,1,6,1
20930,1,1,7,6,1,5,0
20931,1,2,3,3,1,2,1
20932,1,1,6,0,2,4,0
20933,1,2,5,4,2,5,2
20934,4,1,3,6,2,1,0
20935,1,2,2,0,1,6,2
20936,1,1,7,4,1,6,1
20937,1,2,1,0,1,4,0
20938,7,1,1,1,1,1,0
20939,1,1,10,7,1,4,2
20940,8,1,6,4,1,6,2
20941,1,2,9,0,3,1,0
20942,1,1,9,2,1,1,0
20943,1,1,9,3,1,4,0
20944,4,1,12,8,1,6,0
20945,2,1,2,1,2,2,0
20946,9,1,7,4,2,4,1
20947,1,2,5,8,1,1,0
20948,6,2,8,0,1,1,0
20949,2,1,6,0,1,3,0
20950,1,2,5,5,2,5,0
20951,1,1,5,2,1,6,0
20952,1,1,1,9,3,1,0
20953,1,1,4,2,2,5,0
20954,1,1,5,3,1,2,1
20955,2,2,4,4,1,1,1
20956,1,1,9,6,2,6,2
20957,1,2,5,0,2,3,0
20958,1,1,10,4,1,3,1
20959,1,2,5,8,1,3,0
20960,1,1,3,0,2,3,0
20961,1,2,9,5,1,5,0
20962,1,2,4,1,1,3,1
20963,1,1,7,6,2,5,1
20964,8,1,7,9,1,6,2
20965,1,1,10,0,1,1,1
20966,1,2,3,2,1,3,0
20967,1,1,5,6,1,6,1
20968,1,1,3,3,2,3,2
20969,1,1,8,7,1,1,2
20970,8,2,2,1,1,6,2
20971,1,2,3,4,1,1,0
20972,4,1,5,1,3,1,0
20973,1,1,8,1,1,6,2
20974,2,1,4,3,2,3,1
20975,1,2,2,0,1,6,1
20976,1,2,4,3,1,6,1
20977,1,1,4,4,2,6,1
20978,1,2,7,3,2,5,1
20979,1,1,3,1,2,3,0
20980,1,2,8,3,1,4,1
20981,1,2,12,7,1,4,0
20982,2,2,2,3,1,3,0
20983,1,2,4,4,1,4,1
20984,6,2,11,6,1,1,0
20985,9,1,7,3,1,1,2
20986,1,1,2,2,1,2,1
20987,2,2,5,2,1,6,0
20988,1,2,8,5,1,3,0
20989,2,1,1,0,1,1,0
20990,6,1,4,4,1,1,0
20991,1,2,4,3,2,4,0
20992,1,1,2,2,3,2,1
20993,9,1,8,4,3,3,0
20994,1,2,8,7,1,3,1
20995,1,1,4,6,2,2,1
20996,1,2,3,9,2,3,0
20997,1,2,4,2,1,6,2
20998,1,2,3,0,3,4,2
20999,1,1,5,2,2,2,2
21000,3,2,6,2,1,5,1
21001,1,1,5,4,2,3,0
21002,1,1,7,2,1,1,0
21003,8,2,8,7,2,4,0
21004,1,1,7,6,1,4,1
21005,1,1,12,5,1,1,1
21006,2,1,7,5,1,3,1
21007,2,2,7,2,1,1,1
21008,1,2,9,6,1,1,1
21009,1,2,1,2,1,2,1
21010,9,2,7,0,1,1,1
21011,1,1,1,3,1,3,1
21012,1,2,8,0,1,1,1
21013,2,1,3,5,2,5,0
21014,1,2,7,0,1,1,2
21015,2,1,5,2,2,4,0
21016,1,2,8,6,1,4,0
21017,1,2,7,6,1,1,0
21018,1,1,1,1,1,1,1
21019,1,2,2,6,1,5,0
21020,1,2,6,1,1,1,0
21021,1,2,9,5,1,3,0
21022,9,2,7,2,2,6,0
21023,1,2,5,5,1,1,0
21024,1,1,7,7,1,4,1
21025,1,2,2,0,1,1,1
21026,1,2,5,2,3,4,1
21027,1,2,7,4,3,1,1
21028,8,2,6,0,1,2,0
21029,1,1,5,4,1,3,1
21030,1,1,7,6,1,5,1
21031,5,2,2,0,1,2,2
21032,1,2,7,4,1,5,0
21033,6,2,5,3,1,6,2
21034,1,2,9,3,1,1,2
21035,2,2,10,0,3,1,0
21036,1,2,3,9,1,1,0
21037,6,2,4,2,2,3,1
21038,1,1,7,4,1,1,2
21039,5,2,3,5,2,6,0
21040,1,2,6,3,1,3,1
21041,1,2,2,2,2,1,0
21042,1,1,5,2,2,1,0
21043,2,2,5,2,1,3,0
21044,1,1,7,6,1,3,1
21045,1,1,5,1,1,3,1
21046,1,2,3,3,1,1,0
21047,6,1,6,1,2,4,2
21048,9,2,2,1,1,1,0
21049,2,2,9,2,3,1,0
21050,2,2,6,0,2,1,0
21051,1,1,4,1,2,2,2
21052,5,1,9,3,1,5,2
21053,2,2,7,6,1,1,1
21054,9,1,7,1,3,4,0
21055,1,2,2,2,1,2,1
21056,9,1,1,6,1,6,2
21057,2,1,10,6,1,6,0
21058,1,2,7,4,1,3,0
21059,1,2,3,0,3,1,0
21060,1,1,4,3,1,3,1
21061,8,2,4,3,1,1,1
21062,2,2,5,0,1,6,0
21063,1,2,7,5,1,1,0
21064,2,1,2,5,2,1,1
21065,1,1,9,3,1,4,0
21066,1,2,2,0,2,1,1
21067,1,1,10,4,1,5,1
21068,1,1,5,4,1,4,2
21069,2,1,5,2,1,1,0
21070,1,2,10,3,2,4,1
21071,1,2,9,7,3,2,1
21072,1,1,4,4,1,6,2
21073,1,1,8,9,1,5,1
21074,1,2,3,5,1,3,1
21075,7,2,4,2,3,3,1
21076,6,1,5,5,1,3,1
21077,1,2,5,3,3,1,1
21078,9,1,4,4,1,2,0
21079,1,2,8,9,3,4,0
21080,2,1,3,7,2,2,2
21081,2,1,6,6,2,2,0
21082,9,2,5,1,3,1,2
21083,1,2,5,3,2,1,1
21084,1,2,3,2,1,1,0
21085,1,2,1,1,1,4,0
21086,2,2,10,5,1,1,0
21087,1,1,7,1,3,1,0
21088,4,2,5,1,1,3,2
21089,1,1,9,4,1,3,0
21090,1,1,5,7,1,2,1
21091,1,1,2,9,1,1,1
21092,2,2,7,3,1,3,0
21093,2,2,8,1,3,3,2
21094,1,2,8,3,2,5,1
21095,6,1,8,5,1,5,0
21096,1,2,7,1,1,4,1
21097,2,2,7,9,1,5,0
21098,7,1,5,7,3,1,0
21099,1,2,4,6,3,6,2
21100,1,2,6,3,1,2,0
21101,2,2,3,0,1,1,0
21102,1,2,8,2,2,2,2
21103,2,2,5,3,1,4,1
21104,1,1,5,3,1,1,1
21105,9,1,2,0,3,1,2
21106,1,2,5,4,1,2,1
21107,5,1,8,3,1,5,2
21108,1,1,3,1,1,1,1
21109,1,1,11,0,1,4,2
21110,2,2,5,5,1,4,0
21111,2,1,4,0,3,4,0
21112,1,1,4,5,1,4,2
21113,2,2,4,1,1,1,0
21114,1,2,4,1,1,1,1
21115,1,1,4,3,1,2,0
21116,2,1,5,1,3,2,1
21117,1,2,2,1,2,4,1
21118,1,1,5,2,2,3,0
21119,1,1,4,1,2,3,0
21120,2,1,6,0,3,3,1
21121,9,1,7,3,2,4,1
21122,5,1,5,7,2,1,0
21123,1,2,10,7,1,1,1
21124,9,2,5,1,1,1,1
21125,1,2,6,1,1,1,1
21126,1,1,12,4,2,5,2
21127,2,2,5,0,2,2,0
21128,1,2,4,6,2,4,0
21129,7,2,2,2,2,4,1
21130,6,2,9,2,1,6,0
21131,1,1,11,2,2,1,0
21132,8,2,6,5,1,4,1
21133,6,1,4,0,1,5,0
21134,1,2,4,3,2,1,1
21135,1,1,9,2,2,5,1
21136,7,1,4,8,1,6,1
21137,1,2,6,4,1,6,2
21138,1,2,1,8,2,5,0
21139,1,2,7,5,2,3,2
21140,5,1,4,2,3,1,1
21141,1,1,5,5,1,1,0
21142,1,2,6,7,1,3,0
21143,1,2,2,5,1,1,1
21144,1,2,2,3,1,1,0
21145,6,2,11,4,1,2,1
21146,1,1,7,1,3,6,0
21147,1,1,10,1,1,2,1
21148,2,1,4,2,1,6,0
21149,1,2,5,5,1,3,0
21150,1,1,9,8,3,6,0
21151,1,1,5,3,1,1,1
21152,9,2,5,5,1,1,2
21153,2,1,4,4,1,4,0
21154,1,1,5,2,1,6,2
21155,8,2,2,4,1,6,0
21156,1,1,5,2,1,2,2
21157,9,2,7,5,1,3,0
21158,1,2,7,7,1,5,0
21159,1,2,8,0,3,1,2
21160,1,1,3,4,2,3,0
21161,2,2,2,3,1,1,1
21162,3,2,9,2,3,1,2
21163,2,1,7,3,1,6,1
21164,1,2,3,6,1,4,1
21165,7,2,5,0,1,4,0
21166,6,2,6,0,1,1,0
21167,1,1,3,1,1,1,1
21168,1,2,7,1,1,1,1
21169,6,2,4,5,1,3,1
21170,1,1,7,5,1,1,1
21171,2,1,5,3,1,1,0
21172,9,1,6,5,1,1,0
21173,1,2,3,0,1,4,2
21174,9,1,9,4,1,5,1
21175,2,1,4,4,1,1,1
21176,1,1,5,4,2,1,1
21177,9,1,9,1,3,1,0
21178,1,1,9,7,1,5,1
21179,2,2,5,2,1,3,0
21180,1,1,4,1,1,3,2
21181,6,1,7,1,3,2,0
21182,2,1,1,5,1,2,0
21183,2,2,8,9,3,5,0
21184,1,2,5,3,1,4,1
21185,4,1,6,1,3,4,1
21186,2,2,7,2,2,3,1
21187,9,1,2,1,3,5,2
21188,1,2,5,4,1,4,1
21189,1,1,6,5,1,3,1
21190,1,1,11,9,1,1,0
21191,1,1,7,1,1,5,1
21192,2,1,11,5,2,6,0
21193,1,1,5,4,3,1,2
21194,1,1,9,0,1,5,1
21195,8,2,3,4,1,1,0
21196,4,1,5,2,1,4,1
21197,1,1,1,8,3,1,0
21198,1,2,5,1,2,5,0
21199,1,2,3,5,1,2,1
21200,9,2,8,0,3,5,0
21201,1,2,8,6,1,1,1
21202,5,1,7,6,1,3,1
21203,9,2,8,2,3,4,0
21204,5,1,4,3,3,2,0
21205,1,2,1,0,1,4,1
21206,1,1,3,8,1,6,1
21207,1,1,3,1,1,1,1
21208,1,2,5,2,3,5,0
21209,1,1,5,5,2,4,1
21210,2,1,2,5,2,4,0
21211,1,2,5,3,1,3,1
21212,2,2,6,2,1,2,2
21213,8,1,9,7,1,1,0
21214,1,2,7,4,1,1,1
21215,3,1,6,3,1,3,0
21216,2,2,7,2,2,2,0
21217,1,1,7,0,3,6,0
21218,1,2,5,4,3,4,1
21219,6,2,4,4,1,2,1
21220,1,1,3,2,1,6,1
21221,2,2,1,9,3,2,0
21222,9,2,2,1,1,6,1
21223,2,1,12,3,1,4,2
21224,1,2,5,2,1,4,1
21225,6,1,10,4,2,3,0
21226,1,2,3,1,1,4,1
21227,2,2,7,9,1,4,0
21228,1,1,3,9,1,4,2
21229,1,1,5,1,1,4,0
21230,1,2,3,2,1,1,2
21231,1,1,5,4,2,6,1
21232,9,2,10,3,1,1,0
21233,1,2,5,3,1,6,2
21234,1,2,8,6,1,2,0
21235,1,1,9,2,3,1,0
21236,1,1,9,8,1,1,1
21237,1,1,1,2,1,1,1
21238,2,1,5,3,2,1,2
21239,1,1,5,4,1,6,0
21240,1,2,6,1,1,3,1
21241,8,2,12,1,1,1,0
21242,5,1,6,2,1,6,1
21243,1,2,4,0,1,1,0
21244,1,2,5,4,1,3,1
21245,8,2,4,3,1,1,2
21246,6,1,8,2,1,2,0
21247,7,2,5,4,1,1,0
21248,2,1,5,4,1,1,1
21249,1,2,7,6,1,6,0
21250,1,1,5,2,1,4,2
21251,6,1,10,7,1,1,1
21252,2,1,7,5,1,3,0
21253,1,1,5,1,2,1,0
21254,1,1,3,1,1,1,0
21255,1,2,4,3,2,5,0
21256,1,2,5,8,1,6,0
21257,1,1,7,6,3,3,0
21258,2,1,4,5,1,1,1
21259,7,2,2,2,1,1,0
21260,1,2,2,9,1,2,2
21261,2,2,4,2,3,4,1
21262,1,2,10,6,3,1,1
21263,4,1,4,2,2,2,1
21264,1,2,7,2,1,1,1
21265,6,1,9,5,1,5,0
21266,2,1,4,8,1,3,1
21267,2,2,4,2,2,4,0
21268,1,2,3,1,1,1,0
21269,1,1,7,4,1,1,1
21270,1,2,2,4,1,1,0
21271,1,2,7,6,2,2,0
21272,8,2,7,6,1,5,2
21273,1,1,5,2,1,1,1
21274,1,2,6,2,1,1,0
21275,1,1,5,1,1,4,0
21276,2,1,5,3,1,1,1
21277,1,1,7,5,1,2,1
21278,2,1,5,2,1,1,1
21279,1,1,7,8,1,1,1
21280,1,1,5,0,1,2,0
21281,7,2,2,0,1,1,1
21282,1,1,6,9,1,3,2
21283,6,1,3,8,1,5,2
21284,9,1,7,5,1,4,1
21285,1,1,4,0,2,3,0
21286,1,1,9,2,1,4,0
21287,7,1,4,6,3,5,0
21288,5,1,6,5,1,1,0
21289,1,2,3,1,1,3,0
21290,1,2,1,3,1,2,0
21291,1,2,9,5,1,1,2
21292,1,2,2,4,2,2,1
21293,1,2,3,4,1,6,2
21294,1,2,7,5,2,1,1
21295,5,1,8,9,1,1,0
21296,6,2,5,6,1,6,0
21297,1,2,4,2,3,6,2
21298,1,2,3,3,1,4,1
21299,4,1,3,1,1,1,0
21300,2,1,9,6,1,1,1
21301,1,1,2,2,1,5,1
21302,1,2,6,4,1,1,0
21303,6,2,5,2,1,2,0
21304,5,1,3,0,2,1,0
21305,1,2,4,3,1,1,1
21306,2,2,8,7,3,5,0
21307,2,1,5,0,1,1,0
21308,1,2,2,5,2,3,0
21309,1,1,8,0,1,2,1
21310,1,1,4,1,2,3,2
21311,8,2,4,4,1,1,0
21312,8,1,2,6,2,3,1
21313,8,2,1,4,1,1,0
21314,9,2,9,3,1,5,0
21315,9,1,7,3,1,3,0
21316,6,2,5,4,2,6,2
21317,1,2,4,0,2,2,2
21318,1,2,1,1,1,5,2
21319,8,2,2,8,3,1,0
21320,1,1,4,1,1,1,0
21321,1,2,1,0,1,5,0
21322,2,1,4,1,1,3,1
21323,9,2,6,9,1,3,0
21324,1,2,5,5,3,4,1
21325,1,2,6,5,1,1,0
21326,1,2,10,0,1,1,1
21327,2,2,7,0,3,1,2
21328,1,1,2,3,1,6,0
21329,1,2,3,7,1,3,0
21330,1,1,11,1,1,1,1
21331,1,1,3,6,3,1,0
21332,1,2,7,1,1,3,1
21333,1,1,5,1,2,5,0
21334,2,2,9,1,3,1,0
21335,8,2,2,8,1,6,0
21336,1,1,5,6,1,6,0
21337,1,2,5,7,2,1,0
21338,7,2,3,7,1,4,1
21339,1,1,5,0,1,2,1
21340,1,1,9,7,3,1,0
21341,1,1,8,2,1,1,2
21342,1,1,5,3,1,4,0
21343,1,1,8,9,1,1,1
21344,6,1,6,2,2,6,0
21345,2,2,3,3,2,4,1
21346,1,2,9,4,1,1,1
21347,1,1,3,1,1,1,1
21348,1,1,2,4,1,6,0
21349,9,1,8,7,2,2,0
21350,1,2,5,0,2,3,1
21351,1,1,5,6,3,4,1
21352,1,2,7,4,1,6,1
21353,1,1,6,1,1,1,1
21354,2,1,2,4,1,1,0
21355,4,1,4,7,1,5,0
21356,1,1,2,0,2,1,1
21357,1,2,7,8,1,3,0
21358,1,2,8,1,1,1,1
21359,1,1,7,0,2,2,1
21360,1,2,5,3,1,4,1
21361,1,2,5,1,1,4,1
21362,4,1,1,1,1,1,1
21363,1,1,6,1,3,1,1
21364,2,1,2,3,1,6,0
21365,6,1,2,1,1,2,1
21366,1,1,9,7,1,2,1
21367,1,1,6,3,1,6,0
21368,1,1,6,1,1,3,2
21369,1,1,2,3,1,5,1
21370,1,1,9,4,1,3,0
21371,1,2,10,9,1,6,0
21372,1,1,5,6,1,1,1
21373,1,2,3,5,1,3,0
21374,4,2,9,7,1,4,0
21375,1,2,7,8,1,2,1
21376,1,2,9,8,2,4,0
21377,1,2,5,3,1,1,0
21378,8,1,5,8,2,4,2
21379,1,1,6,2,1,3,0
21380,1,1,5,7,1,1,0
21381,6,2,1,0,3,4,0
21382,5,1,6,0,1,3,0
21383,2,2,6,7,2,6,1
21384,9,1,5,2,1,2,0
21385,1,1,7,6,3,6,0
21386,9,1,7,9,3,2,2
21387,1,1,3,0,1,2,0
21388,1,1,4,6,2,1,0
21389,5,2,3,5,1,6,0
21390,3,1,12,5,1,6,0
21391,1,1,4,3,3,1,1
21392,1,1,5,5,1,6,0
21393,2,1,3,3,1,1,1
21394,1,1,10,6,3,6,1
21395,1,1,7,7,3,6,0
21396,2,2,6,5,1,1,1
21397,1,1,5,3,1,1,2
21398,1,2,5,8,1,1,2
21399,2,2,5,6,3,6,2
21400,2,1,10,9,1,2,1
21401,1,1,5,4,1,1,2
21402,2,2,2,1,1,2,1
21403,1,1,6,2,1,1,1
21404,1,2,5,4,2,6,2
21405,8,1,2,6,1,1,1
21406,1,2,9,1,1,6,1
21407,9,1,7,5,1,6,2
21408,1,1,1,1,1,2,1
21409,1,2,5,5,2,2,2
21410,1,2,8,1,2,3,2
21411,1,1,4,6,1,1,0
21412,2,1,2,4,3,4,0
21413,1,2,5,9,1,1,1
21414,2,1,1,2,1,1,0
21415,8,2,5,6,3,6,0
21416,2,2,5,6,3,1,1
21417,1,1,7,6,1,1,1
21418,1,1,1,3,1,1,0
21419,1,2,3,5,1,1,1
21420,7,1,7,5,3,1,1
21421,1,1,5,1,3,1,1
21422,1,1,2,2,1,2,1
21423,1,2,5,5,1,3,1
21424,1,2,2,5,1,2,1
21425,1,2,8,1,3,2,0
21426,2,1,3,0,1,1,1
21427,1,2,4,3,1,2,2
21428,7,1,1,4,1,1,1
21429,1,1,3,0,1,1,0
21430,2,2,3,3,2,4,1
21431,1,1,3,2,1,1,1
21432,1,2,4,4,2,3,0
21433,1,2,5,5,3,1,0
21434,1,1,2,1,1,1,0
21435,3,2,1,5,1,2,1
21436,1,2,2,6,3,4,1
21437,1,2,9,7,1,1,0
21438,1,2,5,2,3,4,0
21439,1,1,9,8,1,2,0
21440,1,2,7,2,1,3,1
21441,1,1,6,0,2,3,2
21442,6,2,4,9,1,6,1
21443,1,1,9,3,1,1,1
21444,1,2,7,3,2,1,2
21445,1,1,2,3,1,1,0
21446,1,1,9,5,1,6,2
21447,5,1,4,1,1,1,2
21448,1,1,4,1,1,4,2
21449,1,2,1,6,1,1,0
21450,1,2,9,5,1,3,1
21451,1,1,3,0,3,3,0
21452,2,2,7,2,1,4,0
21453,1,2,3,4,1,3,1
21454,2,1,2,1,1,1,0
21455,1,2,7,2,1,6,2
21456,7,2,8,3,1,3,2
21457,8,1,9,0,1,1,2
21458,1,2,9,6,3,6,1
21459,1,1,3,0,1,5,0
21460,6,2,5,4,1,6,0
21461,8,2,5,0,1,1,0
21462,1,1,3,2,1,1,1
21463,1,2,5,1,2,3,1
21464,6,2,5,5,2,3,1
21465,9,2,3,0,1,1,1
21466,1,2,1,0,1,1,1
21467,2,2,6,4,1,2,1
21468,1,1,3,2,2,4,2
21469,1,2,5,3,2,5,1
21470,1,1,6,6,1,1,2
21471,1,1,3,3,1,1,2
21472,1,1,6,5,1,4,2
21473,1,1,1,2,2,5,0
21474,2,1,8,0,1,1,0
21475,1,1,5,1,1,4,2
21476,3,2,7,1,1,5,0
21477,2,2,2,5,1,3,1
21478,5,1,9,0,3,1,0
21479,1,1,12,5,1,1,2
21480,1,2,10,7,2,2,2
21481,1,2,1,0,1,1,0
21482,4,2,7,5,1,1,0
21483,1,1,8,1,2,5,0
21484,9,1,3,0,1,1,1
21485,2,1,4,1,1,2,2
21486,5,1,8,0,1,1,0
21487,1,1,7,5,1,5,1
21488,7,2,4,2,1,2,0
21489,1,1,3,3,1,3,0
21490,1,2,3,9,1,3,1
21491,5,2,3,0,1,5,1
21492,1,1,3,5,2,1,1
21493,6,2,8,4,1,4,1
21494,9,2,9,0,3,1,0
21495,1,2,4,2,1,4,1
21496,1,1,8,5,1,1,1
21497,4,1,4,4,1,1,1
21498,1,2,2,1,3,1,0
21499,3,1,1,2,1,1,1
21500,6,1,2,2,1,6,2
21501,2,2,1,0,2,1,0
21502,1,2,5,5,2,1,2
21503,2,2,7,1,1,5,2
21504,2,1,6,1,3,1,0
21505,1,2,7,2,1,5,0
21506,1,1,8,8,1,1,1
21507,1,2,5,1,1,1,0
21508,6,1,8,0,1,2,1
21509,8,1,10,0,1,3,0
21510,1,1,5,5,1,1,0
21511,8,2,5,1,3,5,1
21512,1,2,9,1,3,1,0
21513,5,2,3,1,1,6,0
21514,1,1,3,1,1,3,0
21515,6,1,3,2,2,4,0
21516,1,2,5,3,1,3,1
21517,1,2,11,1,1,2,0
21518,1,1,7,2,3,1,0
21519,1,1,2,9,1,2,1
21520,1,2,1,0,1,4,1
21521,4,2,1,4,3,6,1
21522,1,2,8,3,2,3,1
21523,9,1,10,5,3,3,0
21524,1,2,2,5,1,4,1
21525,1,2,5,5,1,1,0
21526,2,2,1,0,1,1,1
21527,9,2,10,0,3,1,0
21528,1,1,5,1,1,1,1
21529,1,1,8,7,1,6,1
21530,1,2,9,6,1,4,1
21531,2,2,9,8,1,4,1
21532,2,2,6,0,1,4,1
21533,1,2,5,0,3,5,1
21534,1,1,5,5,3,2,1
21535,1,1,5,0,2,4,0
21536,5,1,9,1,1,3,0
21537,1,1,10,9,1,3,0
21538,2,2,5,7,1,1,1
21539,1,2,9,0,3,1,0
21540,1,2,6,3,2,1,0
21541,9,2,4,3,1,4,1
21542,1,1,9,2,1,2,1
21543,1,2,7,6,3,1,0
21544,2,1,2,0,2,6,1
21545,1,1,2,0,1,5,1
21546,1,1,3,9,1,5,1
21547,1,1,8,9,1,3,0
21548,7,2,12,2,1,6,0
21549,6,2,7,2,3,5,0
21550,1,2,3,4,2,2,1
21551,1,1,4,1,1,6,2
21552,5,1,9,3,2,4,2
21553,5,1,8,5,1,1,2
21554,1,2,10,6,1,2,1
21555,2,1,6,9,1,1,1
21556,1,2,9,6,1,5,1
21557,1,1,10,1,3,1,0
21558,1,2,7,1,1,4,0
