,SEX,RAC1P,MSP,EDU,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
18617,2,2,1,5,0,1,0
18618,2,1,1,7,2,1,1
18619,1,1,6,5,5,1,0
18620,2,1,4,4,4,1,1
18621,2,1,1,1,3,1,1
18622,2,1,4,6,3,1,2
18623,2,1,5,5,3,2,0
18624,1,1,1,7,1,3,1
18625,2,1,1,5,6,1,1
18626,1,1,1,3,5,1,0
18627,2,1,1,4,1,2,1
18628,1,1,1,3,1,3,0
18629,1,1,4,6,2,3,1
18630,1,2,5,4,4,1,2
18631,2,3,3,5,2,1,2
18632,2,2,4,3,4,1,0
18633,1,1,4,1,4,1,0
18634,2,2,1,5,0,1,0
18635,2,1,2,5,4,3,1
18636,2,1,1,6,1,2,1
18637,2,2,5,8,2,2,0
18638,1,1,3,5,2,1,1
18639,2,7,1,6,3,1,1
18640,2,2,1,9,3,1,1
18641,2,1,2,5,1,1,2
18642,2,1,4,4,0,1,1
18643,2,2,4,1,0,1,0
18644,1,2,1,8,3,1,2
18645,1,1,1,3,3,2,1
18646,2,1,1,6,1,1,1
18647,2,6,1,7,0,1,0
18648,2,1,1,6,3,1,1
18649,1,1,1,5,5,1,0
18650,2,1,1,6,3,1,1
18651,1,6,4,6,1,1,1
18652,1,8,3,5,0,1,1
18653,1,1,1,6,3,1,1
18654,2,2,5,5,3,1,1
18655,1,1,3,3,0,2,2
18656,2,1,2,5,5,1,0
18657,2,1,1,6,2,1,1
18658,2,1,2,5,3,2,0
18659,2,1,1,6,3,1,0
18660,2,6,2,5,0,1,0
18661,2,3,1,7,8,1,0
18662,2,1,3,10,3,2,0
18663,1,9,1,7,5,1,1
18664,1,1,5,5,1,2,0
18665,2,8,2,5,0,1,0
18666,2,1,6,7,6,1,0
18667,2,5,6,1,4,3,1
18668,1,6,6,1,2,1,0
18669,1,1,1,4,8,1,1
18670,1,1,1,2,0,1,0
18671,2,1,4,6,0,1,1
18672,2,1,2,7,2,1,1
18673,1,2,3,3,1,2,1
18674,1,1,6,3,0,1,1
18675,2,1,1,6,4,1,1
18676,2,8,2,4,3,3,1
18677,1,1,1,7,3,1,1
18678,1,1,6,7,4,1,0
18679,1,2,3,6,3,2,1
18680,1,6,5,5,5,2,0
18681,1,1,2,8,7,2,1
18682,1,4,2,5,4,3,2
18683,2,2,2,4,1,2,1
18684,2,2,6,8,0,1,0
18685,1,1,1,5,4,1,0
18686,2,1,5,5,3,2,0
18687,1,3,4,7,0,2,0
18688,1,1,2,6,1,3,2
18689,2,5,1,7,0,3,2
18690,2,9,2,6,6,1,1
18691,1,2,6,3,3,1,0
18692,2,9,2,7,4,2,1
18693,1,1,6,5,4,1,1
18694,2,1,4,3,1,1,1
18695,1,8,1,6,4,2,1
18696,1,2,6,7,0,1,1
18697,1,1,2,8,2,1,0
18698,1,1,4,12,3,3,2
18699,2,1,1,6,0,1,1
18700,1,1,5,2,2,2,1
18701,2,1,6,2,0,1,0
18702,2,8,3,5,0,1,0
18703,1,1,1,3,1,3,1
18704,1,1,1,6,0,1,2
18705,1,2,5,5,3,1,1
18706,2,1,3,3,5,1,0
18707,2,1,1,5,0,1,1
18708,1,1,2,3,3,2,1
18709,1,1,4,3,2,2,1
18710,2,9,1,7,6,1,1
18711,1,1,6,3,4,1,1
18712,1,1,1,4,2,2,1
18713,2,5,1,5,0,1,0
18714,1,1,4,6,6,2,0
18715,2,1,1,7,0,1,1
18716,2,1,5,3,4,2,1
18717,1,1,1,6,3,1,0
18718,1,9,6,2,5,1,0
18719,2,8,3,3,4,1,1
18720,1,4,1,6,7,3,1
18721,2,2,1,1,1,1,1
18722,1,1,1,5,2,1,1
18723,2,2,3,2,4,1,0
18724,1,4,1,2,6,3,1
18725,2,1,5,8,2,2,2
18726,1,1,1,7,1,1,2
18727,1,1,3,7,1,2,0
18728,2,1,6,8,3,3,1
18729,2,7,3,3,2,2,1
18730,2,1,5,2,0,1,1
18731,1,1,1,6,0,1,2
18732,2,1,5,8,1,2,0
18733,2,8,6,3,5,1,1
18734,1,9,3,3,6,1,1
18735,1,5,1,6,0,1,0
18736,1,2,1,5,0,1,0
18737,2,2,2,5,0,1,0
18738,1,2,2,5,0,1,1
18739,2,1,1,2,4,1,1
18740,1,1,6,4,2,2,0
18741,2,1,6,8,4,1,1
18742,1,3,6,4,6,1,0
18743,2,1,1,4,0,2,0
18744,1,8,4,6,0,1,0
18745,2,1,1,9,2,3,0
18746,1,1,1,10,4,1,2
18747,2,1,3,1,0,2,2
18748,2,2,6,3,5,1,0
18749,1,1,1,5,3,1,1
18750,2,2,1,5,3,3,1
18751,2,1,1,5,9,1,1
18752,2,1,3,9,0,1,1
18753,2,3,6,4,6,1,1
18754,2,1,6,2,3,1,0
18755,1,6,4,4,3,1,1
18756,2,1,1,5,4,1,1
18757,2,9,3,7,0,2,0
18758,1,1,1,7,3,1,0
18759,1,1,1,6,1,3,0
18760,1,2,1,5,0,1,1
18761,1,2,4,4,1,2,2
18762,2,1,1,3,2,1,0
18763,2,1,4,8,8,2,1
18764,2,2,2,4,1,2,0
18765,2,2,5,7,7,2,0
18766,2,2,5,9,0,1,0
18767,1,1,1,5,0,2,0
18768,2,9,1,1,3,2,1
18769,1,1,4,6,4,1,2
18770,2,7,6,2,2,3,1
18771,1,2,1,5,3,2,2
18772,2,2,1,7,4,1,1
18773,2,1,3,3,0,1,1
18774,1,1,1,6,5,1,2
18775,1,2,2,5,0,1,1
18776,1,1,1,9,1,2,0
18777,1,6,2,7,1,2,0
18778,1,1,3,5,1,1,1
18779,2,1,1,2,1,1,1
18780,1,9,6,2,5,1,1
18781,1,1,1,11,4,1,1
18782,1,8,1,8,4,3,1
18783,2,1,2,3,1,1,1
18784,1,2,1,3,7,3,0
18785,2,6,1,5,0,1,0
18786,1,3,6,6,0,1,1
18787,1,9,1,5,4,1,1
18788,2,3,5,5,6,3,1
18789,2,8,6,1,3,1,1
18790,1,1,6,6,1,3,1
18791,2,2,6,1,4,1,0
18792,2,1,6,4,4,1,1
18793,2,1,2,7,1,2,0
18794,1,8,4,2,4,1,1
18795,1,1,1,1,4,3,1
18796,2,1,1,7,2,1,1
18797,1,6,3,5,0,1,0
18798,1,1,6,4,3,1,1
18799,2,1,2,7,3,1,1
18800,2,1,1,8,2,1,1
18801,1,2,6,7,1,1,1
18802,2,1,2,3,1,2,0
18803,1,1,4,3,3,1,0
18804,1,1,1,6,1,1,1
18805,2,6,5,12,2,3,2
18806,1,1,5,3,3,1,1
18807,1,1,2,6,2,1,1
18808,2,2,3,3,3,2,0
18809,2,1,1,8,3,1,2
18810,2,8,1,7,0,1,0
18811,2,2,4,4,2,1,0
18812,2,1,3,3,0,1,1
18813,2,1,3,2,0,1,1
18814,1,4,6,10,5,1,0
18815,2,4,6,1,0,1,1
18816,2,1,1,7,4,1,1
18817,1,1,5,2,8,1,1
18818,1,2,6,3,3,1,1
18819,1,8,2,5,0,1,0
18820,2,1,1,6,2,1,1
18821,1,1,2,5,1,3,0
18822,1,2,2,4,3,1,2
18823,1,1,6,4,5,1,1
18824,2,1,6,8,6,1,1
18825,2,1,6,7,0,3,1
18826,2,5,3,1,2,1,1
18827,1,1,3,5,2,2,1
18828,2,1,1,1,4,1,0
18829,2,3,6,6,5,1,0
18830,2,1,3,7,2,2,0
18831,1,8,2,3,2,1,0
18832,1,1,1,4,1,1,1
18833,2,1,6,7,4,1,1
18834,2,1,3,4,0,1,1
18835,1,5,6,2,2,1,1
18836,2,1,4,3,2,1,0
18837,1,1,1,4,3,1,1
18838,1,1,3,5,1,3,0
18839,2,2,6,7,3,3,1
18840,1,1,1,3,5,1,0
18841,2,1,1,5,4,1,0
18842,2,2,1,6,2,1,1
18843,2,2,1,5,0,1,0
18844,1,3,6,3,4,3,1
18845,2,2,1,2,2,1,1
18846,2,8,2,8,0,1,0
18847,1,4,3,2,3,1,1
18848,2,1,1,10,2,2,0
18849,1,1,1,5,2,1,1
18850,2,1,4,4,3,1,1
18851,2,2,1,5,0,1,0
18852,1,1,1,6,7,1,1
18853,2,1,6,2,0,1,1
18854,1,1,1,5,2,1,1
18855,1,1,1,2,1,1,1
18856,2,1,6,7,4,1,0
18857,1,1,1,2,5,1,0
18858,1,2,2,5,3,1,0
18859,2,1,1,5,0,2,0
18860,2,1,3,5,0,1,1
18861,1,3,1,6,8,1,1
18862,1,5,1,5,4,1,1
18863,1,1,1,2,1,1,1
18864,1,1,4,5,5,1,1
18865,2,9,5,3,2,1,1
18866,2,1,1,4,1,2,0
18867,2,2,2,8,0,1,0
18868,2,1,1,7,0,1,0
18869,1,8,1,5,0,1,0
18870,1,1,4,9,2,3,1
18871,1,1,6,3,3,3,1
18872,1,2,1,3,3,3,1
18873,1,1,5,5,0,3,0
18874,1,9,3,7,4,1,1
18875,2,2,2,7,2,1,1
18876,1,2,4,2,5,1,1
18877,2,1,1,8,0,2,0
18878,2,1,3,7,4,1,1
18879,1,1,1,1,1,2,1
18880,1,1,3,5,2,2,1
18881,2,1,1,8,0,1,2
18882,2,1,3,5,1,1,1
18883,1,1,2,5,1,2,0
18884,2,1,1,3,0,3,1
18885,2,2,6,6,4,3,0
18886,1,3,3,8,0,1,0
18887,2,2,6,4,3,1,1
18888,2,1,3,5,4,2,1
18889,2,1,5,3,4,1,1
18890,1,1,3,5,8,1,0
18891,1,1,4,4,5,1,1
18892,2,1,1,3,1,2,0
18893,2,8,1,12,6,3,1
18894,2,5,6,4,4,1,0
18895,1,2,1,9,3,1,0
18896,2,1,4,5,4,1,1
18897,1,1,4,1,1,2,0
18898,1,1,2,5,0,1,0
18899,1,1,1,6,4,3,0
18900,2,1,1,6,1,2,1
18901,2,1,6,8,4,1,1
18902,2,1,4,3,1,2,2
18903,1,2,1,3,3,1,1
18904,2,1,2,6,4,1,2
18905,1,1,1,5,6,1,0
18906,1,1,1,7,1,1,1
18907,1,1,1,3,4,1,1
18908,1,1,4,6,2,2,0
18909,1,1,1,3,2,1,1
18910,2,7,5,6,2,1,1
18911,1,1,3,3,2,2,1
18912,1,5,6,5,3,3,1
18913,2,1,1,3,0,2,1
18914,1,1,1,4,4,1,1
18915,1,1,1,12,3,1,2
18916,1,6,1,12,2,1,1
18917,2,1,6,5,3,3,1
18918,2,1,6,8,3,1,0
18919,1,1,1,6,1,1,2
18920,2,6,1,4,4,2,0
18921,1,1,1,9,3,1,2
18922,2,2,6,4,2,1,0
18923,2,5,1,7,2,1,1
18924,2,1,1,7,5,1,0
18925,2,1,4,7,5,1,1
18926,1,1,1,6,2,1,2
18927,1,6,5,3,1,3,2
18928,1,1,1,5,4,3,2
18929,1,1,5,1,7,1,2
18930,2,1,3,1,4,1,1
18931,1,1,1,7,3,1,0
18932,2,1,4,7,3,1,1
18933,1,5,2,5,6,1,1
18934,2,6,3,7,3,1,1
18935,1,6,2,9,5,2,2
18936,1,1,1,5,4,1,1
18937,2,1,2,8,0,1,0
18938,1,1,3,3,3,1,1
18939,1,1,4,2,1,1,0
18940,1,2,6,1,2,1,1
18941,1,1,2,1,3,2,0
18942,1,3,6,4,4,3,1
18943,1,1,2,7,1,2,0
18944,2,1,4,7,2,2,0
18945,2,2,1,3,8,2,0
18946,2,2,4,3,6,1,2
18947,2,3,6,11,8,1,0
18948,1,2,6,1,0,1,1
18949,1,7,2,4,2,3,1
18950,2,1,2,3,1,3,2
18951,2,1,2,5,2,1,0
18952,2,1,1,5,3,3,1
18953,1,9,3,8,0,2,0
18954,1,3,3,6,5,1,1
18955,2,1,6,3,5,1,1
18956,2,1,1,4,4,1,1
18957,1,1,5,4,1,1,1
18958,2,5,6,12,5,1,0
18959,2,2,6,7,3,1,0
18960,2,2,1,6,0,1,0
18961,2,2,4,7,1,2,1
18962,2,1,1,6,2,1,1
18963,1,1,1,4,2,1,1
18964,2,6,4,5,1,1,1
18965,1,1,1,4,4,2,1
18966,1,1,3,4,2,2,1
18967,1,1,1,1,5,1,1
18968,1,2,1,5,6,1,0
18969,2,1,1,5,2,3,0
18970,1,1,5,6,3,1,1
18971,2,3,4,9,7,1,1
18972,2,6,3,5,0,1,0
18973,1,1,1,8,0,1,1
18974,1,1,3,4,3,2,1
18975,1,5,4,1,1,3,1
18976,1,1,1,3,0,3,1
18977,1,1,3,3,3,1,0
18978,2,1,2,5,3,1,1
18979,1,2,1,4,2,2,1
18980,1,8,1,5,0,1,1
18981,1,1,6,6,1,1,0
18982,2,2,6,5,4,3,0
18983,2,1,1,7,3,1,1
18984,1,1,2,5,5,1,0
18985,2,2,1,6,3,1,2
18986,1,1,1,9,5,1,1
18987,1,6,2,8,0,1,0
18988,2,1,2,7,3,2,0
18989,1,2,4,7,1,2,2
18990,1,2,2,5,0,1,0
18991,1,1,1,4,3,1,0
18992,1,1,1,7,0,1,2
18993,2,1,1,6,2,1,1
18994,1,1,4,4,6,2,0
18995,2,1,3,6,4,1,2
18996,1,1,4,4,0,1,1
18997,2,1,1,5,2,1,2
18998,1,1,1,2,5,1,0
18999,1,1,4,6,1,3,1
19000,1,1,1,8,1,1,1
19001,2,8,1,8,0,3,2
19002,2,3,3,4,5,1,1
19003,2,6,3,2,2,1,0
19004,1,1,1,3,5,3,0
19005,1,1,4,2,3,1,1
19006,1,7,6,2,0,1,1
19007,1,1,2,5,1,1,1
19008,2,5,2,4,1,3,1
19009,2,1,2,7,1,2,0
19010,2,2,2,7,0,2,2
19011,2,3,3,8,4,3,0
19012,1,2,1,5,3,1,0
19013,2,1,1,5,2,1,0
19014,1,1,1,2,3,1,1
19015,1,1,2,1,1,1,0
19016,1,1,3,1,1,1,1
19017,1,1,1,5,8,1,1
19018,2,2,3,5,0,1,0
19019,2,2,4,7,2,1,1
19020,2,1,1,5,4,1,0
19021,1,1,1,7,5,1,0
19022,2,1,1,4,5,2,0
19023,2,1,1,6,5,1,0
19024,1,1,4,7,3,1,1
19025,2,2,3,7,0,2,0
19026,2,2,2,5,0,1,1
19027,1,2,1,4,5,1,0
19028,1,1,4,5,0,1,1
19029,2,1,6,5,8,1,1
19030,1,6,5,5,1,1,1
19031,1,9,3,1,0,1,1
19032,2,1,1,5,4,1,1
19033,2,2,1,6,1,1,1
19034,2,2,1,4,3,1,0
19035,2,1,6,4,3,3,1
19036,1,2,6,8,3,1,0
19037,1,5,1,8,2,1,1
19038,2,2,4,2,0,1,1
19039,1,3,1,4,3,1,1
19040,2,1,1,4,2,3,0
19041,2,1,5,1,1,3,2
19042,2,1,2,5,5,1,0
19043,2,1,1,2,4,1,1
19044,2,9,4,7,0,1,0
19045,1,1,2,5,5,1,1
19046,2,8,1,5,2,3,1
19047,2,1,1,5,6,1,0
19048,2,1,2,6,6,1,0
19049,1,1,1,5,3,1,1
19050,2,8,1,5,0,1,1
19051,2,1,2,5,1,2,0
19052,2,1,1,1,2,2,1
19053,2,1,1,7,1,1,1
19054,2,1,3,8,2,3,0
19055,2,1,5,5,2,3,1
19056,2,1,1,7,1,1,1
19057,1,9,3,2,1,1,1
19058,2,1,3,5,5,1,2
19059,2,1,4,4,1,1,0
19060,2,1,1,8,4,1,1
19061,1,1,1,6,3,1,1
19062,2,1,3,9,0,2,0
19063,2,2,3,7,0,2,2
19064,2,9,6,6,2,1,0
19065,2,6,1,6,2,1,1
19066,1,1,1,3,4,2,0
19067,1,1,1,5,3,1,0
19068,2,1,1,7,2,1,2
19069,1,1,1,9,3,1,0
19070,1,1,1,7,6,1,1
19071,1,1,3,6,4,1,0
19072,2,1,5,7,5,3,1
19073,2,1,3,4,5,1,1
19074,2,1,1,10,3,1,1
19075,2,1,1,4,5,3,0
19076,2,2,6,7,4,3,1
19077,2,7,2,3,2,1,1
19078,1,1,1,6,6,1,0
19079,1,1,1,3,3,1,0
19080,1,2,1,9,1,1,2
19081,1,1,4,7,1,1,1
19082,2,6,1,3,2,2,1
19083,1,1,1,7,2,1,1
19084,2,1,5,3,1,3,2
19085,2,1,4,5,0,3,0
19086,1,2,4,10,3,1,1
19087,1,2,3,3,6,1,1
19088,1,1,6,6,9,1,0
19089,2,5,1,3,1,2,0
19090,1,1,3,2,4,1,1
19091,2,2,6,1,6,1,1
19092,2,8,2,5,0,1,1
19093,1,2,6,2,4,1,0
19094,1,1,2,5,5,1,1
19095,2,1,1,3,3,3,0
19096,2,2,2,6,4,1,1
19097,1,1,6,8,3,1,1
19098,2,1,4,6,0,3,2
19099,2,5,5,6,2,1,1
19100,1,1,4,5,4,1,0
19101,2,1,2,9,2,1,0
19102,1,8,4,9,2,3,1
19103,2,3,4,6,7,1,1
19104,1,1,2,6,2,1,1
19105,1,1,1,5,3,1,1
19106,2,1,1,3,5,1,1
19107,2,2,3,4,1,1,2
19108,1,1,3,7,2,3,0
19109,1,1,1,10,0,3,1
19110,2,5,4,3,0,1,1
19111,2,1,4,3,3,1,0
19112,2,1,2,2,2,3,1
19113,2,1,6,7,4,1,0
19114,2,1,4,6,2,3,2
19115,1,1,1,5,6,1,1
19116,2,1,2,3,9,2,0
19117,2,1,2,3,3,1,0
19118,2,6,1,3,4,1,1
19119,1,1,5,2,3,2,1
19120,2,1,2,8,4,1,0
19121,2,1,6,2,2,2,0
19122,1,2,6,8,5,1,0
19123,1,1,4,4,3,3,1
19124,1,1,3,1,0,2,1
19125,2,7,1,7,4,1,1
19126,1,1,1,5,6,1,0
19127,1,2,1,4,0,1,0
19128,2,1,1,5,7,1,1
19129,1,8,1,5,4,1,1
19130,2,2,2,7,2,1,1
19131,2,6,5,9,1,2,0
19132,2,1,3,3,6,3,2
19133,1,1,2,4,0,2,1
19134,1,1,5,4,0,1,2
19135,2,1,3,1,6,1,1
19136,1,3,4,1,6,3,0
19137,1,1,6,7,8,1,1
19138,1,1,2,5,1,1,1
19139,1,1,1,8,0,1,2
19140,2,1,3,5,2,1,1
19141,1,1,3,7,5,3,0
19142,2,1,2,9,6,2,2
19143,2,2,3,5,0,1,0
19144,2,2,4,2,4,1,1
19145,2,1,1,4,5,1,0
19146,2,6,6,8,6,1,1
19147,1,1,4,4,0,2,0
19148,1,3,3,4,3,1,1
19149,2,1,1,12,1,1,1
19150,1,1,2,2,1,2,0
19151,2,1,2,3,1,2,0
19152,2,1,1,10,7,1,1
19153,1,3,6,3,6,1,0
19154,2,2,6,3,3,1,0
19155,2,6,1,4,3,1,1
19156,1,4,6,3,8,1,0
19157,1,1,4,4,1,3,1
19158,1,8,1,3,5,1,1
19159,2,1,1,6,0,1,2
19160,1,8,6,6,5,3,1
19161,2,2,6,4,7,1,0
19162,2,1,3,5,4,1,1
19163,2,1,4,6,2,2,0
19164,1,1,2,6,3,1,1
19165,1,6,1,2,3,1,1
19166,2,1,4,2,4,3,1
19167,1,1,3,5,4,2,1
19168,1,1,4,6,3,1,2
19169,2,2,6,1,3,3,1
19170,2,1,4,3,1,1,1
19171,1,1,4,2,4,1,2
19172,2,1,5,4,3,3,1
19173,2,1,2,5,6,1,0
19174,2,1,1,9,2,1,0
19175,1,1,5,4,2,3,1
19176,1,1,1,2,3,1,0
19177,2,1,4,4,4,1,1
19178,2,7,1,6,2,3,2
19179,1,9,5,7,5,3,1
19180,1,1,1,5,5,1,1
19181,1,1,4,6,1,3,2
19182,2,1,5,7,1,1,1
19183,2,1,3,3,3,2,0
19184,1,4,3,5,0,3,0
19185,1,7,4,6,3,2,0
19186,2,1,3,10,5,2,1
19187,1,1,1,11,4,1,1
19188,2,1,2,5,6,1,2
19189,1,4,6,1,3,1,0
19190,1,7,1,5,2,2,1
19191,1,8,4,4,1,3,1
19192,1,3,5,3,8,3,1
19193,2,1,1,7,2,3,1
19194,2,1,1,5,8,1,0
19195,2,1,1,1,6,1,0
19196,2,1,1,5,4,1,0
19197,2,1,6,4,4,1,0
19198,2,9,6,8,7,3,1
19199,1,2,4,2,5,2,0
19200,1,1,1,7,0,1,0
19201,2,5,6,11,6,1,0
19202,1,1,1,5,3,1,1
19203,2,2,1,5,0,1,0
19204,2,1,1,4,4,3,1
19205,1,2,6,7,5,1,1
19206,2,3,4,5,3,1,0
19207,2,1,2,7,2,1,1
19208,2,1,6,7,3,1,0
19209,1,1,5,6,2,1,1
19210,1,1,1,7,3,1,1
19211,1,1,1,5,3,1,0
19212,1,2,4,4,1,1,1
19213,1,1,4,4,5,3,2
19214,1,4,1,7,2,1,1
19215,1,1,1,2,4,1,0
19216,2,2,1,9,3,1,2
19217,1,2,1,3,2,1,0
19218,2,1,4,3,2,1,1
19219,1,1,1,6,2,1,1
19220,1,1,2,5,4,1,0
19221,1,1,1,4,8,2,0
19222,2,1,1,3,4,1,1
19223,2,1,1,7,3,1,1
19224,2,9,1,9,2,1,0
19225,2,9,1,3,3,1,1
19226,2,2,6,4,0,1,0
19227,2,1,6,7,1,1,0
19228,2,2,1,7,4,1,1
19229,2,1,1,3,4,1,1
19230,2,2,2,5,0,1,0
19231,1,1,1,5,0,2,0
19232,2,1,1,8,1,1,2
19233,2,9,3,3,2,2,0
19234,1,1,2,5,5,1,0
19235,1,1,1,3,5,1,1
19236,1,1,2,4,2,1,0
19237,2,2,5,7,4,1,1
19238,2,8,1,5,0,1,0
19239,2,2,2,8,0,1,0
19240,1,6,1,8,0,1,0
19241,2,4,3,5,2,1,1
19242,2,1,2,11,4,3,1
19243,2,8,1,6,0,1,0
19244,2,7,3,6,3,1,1
19245,1,1,1,1,4,2,1
19246,1,2,5,6,6,1,1
19247,2,9,4,6,3,1,0
19248,2,1,1,5,2,1,1
19249,1,8,6,5,5,1,1
19250,2,1,1,4,3,1,1
19251,2,1,1,3,4,1,1
19252,1,1,6,11,5,1,1
19253,2,5,2,5,0,1,0
19254,1,2,3,3,0,1,1
19255,2,1,1,6,3,1,1
19256,1,1,1,6,8,1,1
19257,1,6,4,2,2,1,1
19258,1,1,1,6,1,1,1
19259,1,1,1,6,3,1,2
19260,1,8,4,4,5,1,0
19261,1,1,3,3,0,3,0
19262,1,8,1,9,4,1,1
19263,2,1,1,5,8,1,1
19264,1,1,1,5,6,1,0
19265,1,1,2,4,0,1,0
19266,1,1,4,2,5,1,0
19267,1,6,2,5,0,1,0
19268,1,2,1,5,0,1,1
19269,2,2,1,5,4,1,0
19270,1,2,2,1,9,2,0
19271,1,1,5,7,1,3,0
19272,2,1,2,6,2,1,1
19273,2,8,1,6,6,1,1
19274,2,3,6,8,2,1,0
19275,1,1,6,5,4,3,0
19276,2,7,1,8,3,1,1
19277,1,2,3,3,9,2,0
19278,2,5,2,1,1,1,0
19279,1,6,4,7,2,1,1
19280,2,1,1,8,8,1,1
19281,2,1,4,3,2,3,0
19282,2,2,3,5,0,1,0
19283,2,3,1,5,0,1,0
19284,1,2,6,4,1,1,0
19285,1,9,3,2,3,1,1
19286,1,1,5,12,3,1,2
19287,1,1,1,4,6,1,1
19288,1,1,2,7,1,1,1
19289,1,2,1,4,5,1,0
19290,1,1,1,6,2,1,2
19291,1,1,4,6,1,3,2
19292,1,1,2,6,0,2,0
19293,1,1,2,7,3,3,0
19294,1,6,2,5,4,1,0
19295,2,8,1,5,0,1,0
19296,2,1,4,3,2,1,1
19297,2,2,3,5,3,2,2
19298,2,1,6,3,5,1,0
19299,1,1,1,6,3,1,2
19300,2,1,6,3,5,1,1
19301,2,1,4,7,3,1,1
19302,1,2,6,4,5,3,1
19303,1,8,4,3,1,2,0
19304,1,5,6,4,0,3,1
19305,1,6,3,3,6,3,0
19306,2,1,3,5,6,1,1
19307,2,1,4,5,0,2,1
19308,1,2,5,3,7,3,1
19309,1,1,1,5,4,1,1
19310,2,1,1,2,2,2,1
19311,2,2,2,6,1,1,1
19312,2,1,2,6,3,1,1
19313,2,1,3,7,3,1,1
19314,1,2,1,11,4,1,0
19315,1,7,4,7,4,2,1
19316,2,1,2,6,3,1,1
19317,2,1,1,2,2,3,1
19318,2,4,4,6,2,1,1
19319,2,2,1,6,0,1,0
19320,1,1,1,1,1,1,0
19321,1,2,4,7,4,2,0
19322,2,7,1,3,8,1,0
19323,2,5,4,5,6,1,0
19324,2,2,1,5,0,1,0
19325,1,2,1,3,2,2,0
19326,2,6,3,7,2,1,1
19327,1,1,6,4,1,1,1
19328,2,1,1,7,4,1,0
19329,1,1,6,3,4,1,1
19330,2,8,1,5,0,1,0
19331,2,1,1,8,1,1,1
19332,1,1,1,3,4,2,1
19333,1,1,1,3,5,1,0
19334,2,1,3,4,5,3,1
19335,2,5,4,1,1,3,0
19336,1,1,6,2,4,2,1
19337,2,1,1,4,3,1,0
19338,1,2,2,5,0,1,0
19339,2,1,6,7,4,1,0
19340,1,1,4,3,8,1,1
19341,1,1,5,8,9,1,1
19342,1,2,3,5,3,2,0
19343,2,6,6,4,5,1,1
19344,1,1,1,3,8,1,0
19345,2,7,1,7,2,2,2
19346,2,2,2,5,0,1,0
19347,2,1,2,5,3,1,1
19348,2,1,1,9,1,1,2
19349,1,1,6,2,4,1,1
19350,2,9,3,5,4,1,1
19351,1,1,6,3,4,1,1
19352,1,1,1,6,3,1,1
19353,1,1,6,5,4,3,0
19354,1,1,4,6,3,1,1
19355,1,1,6,2,5,1,1
19356,1,1,2,3,3,3,2
19357,2,1,6,7,0,3,1
19358,1,1,2,8,4,1,1
19359,1,4,4,3,2,2,0
19360,1,1,1,3,3,1,1
19361,1,7,2,3,2,2,1
19362,1,2,3,4,3,2,2
19363,1,2,1,1,8,1,1
19364,1,5,2,7,4,1,0
19365,1,1,1,6,2,1,2
19366,1,2,5,1,3,1,1
19367,1,1,1,1,6,1,0
19368,1,9,5,6,5,1,0
19369,2,2,3,2,5,2,1
19370,2,5,3,2,3,3,0
19371,2,6,6,8,5,1,0
19372,2,2,3,3,0,1,0
19373,2,9,4,8,5,2,0
19374,2,8,2,5,0,1,0
19375,2,1,2,4,2,2,0
19376,2,2,2,6,5,2,1
19377,2,1,1,9,5,3,1
19378,1,2,6,6,9,1,0
19379,1,2,3,4,3,2,2
19380,2,1,2,2,1,1,0
19381,2,1,6,7,1,3,1
19382,2,1,1,6,5,1,0
19383,2,2,2,5,0,1,0
19384,1,1,3,5,4,1,1
19385,2,1,2,5,2,1,1
19386,2,4,6,7,3,1,1
19387,1,6,1,5,0,1,0
19388,2,1,5,7,0,1,1
19389,2,8,1,8,5,1,1
19390,1,1,3,3,3,3,0
19391,2,1,3,3,3,1,0
19392,1,1,6,2,5,1,1
19393,1,1,4,5,3,1,1
19394,2,1,5,7,3,1,1
19395,1,2,1,4,3,1,1
19396,1,1,1,6,2,3,1
19397,1,1,1,3,3,2,1
19398,2,1,2,3,2,2,1
19399,1,3,4,3,1,3,1
19400,2,2,2,6,2,1,1
19401,1,2,3,1,0,1,1
19402,2,6,6,10,5,1,1
19403,2,1,6,10,5,1,0
19404,1,1,4,1,2,1,0
19405,1,1,1,5,3,1,1
19406,2,2,3,7,2,1,1
19407,2,1,4,6,2,2,0
19408,2,2,2,5,0,1,0
19409,1,1,1,12,1,3,2
19410,1,2,1,5,3,1,1
19411,1,4,4,5,3,1,1
19412,1,4,4,6,0,3,1
19413,1,1,3,8,0,1,0
19414,1,1,1,3,3,1,1
19415,1,1,6,2,4,1,1
19416,1,8,1,7,1,1,1
19417,1,2,1,5,5,2,1
19418,2,2,1,7,3,1,0
19419,1,1,3,4,8,2,0
19420,1,1,4,12,3,1,2
19421,2,1,3,4,1,2,1
19422,1,2,3,3,3,1,2
19423,2,7,4,5,0,1,0
19424,2,1,1,5,7,1,1
19425,2,1,1,5,4,1,1
19426,1,1,2,5,7,2,0
19427,1,3,2,5,4,3,1
19428,2,1,3,4,5,1,1
19429,2,1,4,5,0,3,0
19430,1,1,4,4,1,1,0
19431,2,1,6,2,5,2,1
19432,1,2,4,5,0,1,0
19433,2,7,3,4,4,1,0
19434,2,1,1,7,0,1,1
19435,1,3,5,7,7,1,1
19436,1,1,1,7,4,1,1
