,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
8374,1,2,2,1,1,3,9
8375,2,5,1,3,1,7,0
8376,1,3,6,1,1,7,0
8377,1,2,1,2,2,7,5
8378,2,2,1,1,1,1,0
8379,2,5,1,1,1,6,0
8380,1,2,6,1,1,12,1
8381,1,2,6,1,2,7,2
8382,1,2,6,3,1,6,0
8383,1,6,1,1,0,7,4
8384,1,5,2,1,1,3,8
8385,1,8,2,3,1,7,4
8386,2,2,1,1,1,1,0
8387,1,6,1,1,1,7,2
8388,1,3,1,1,1,7,0
8389,2,2,6,1,2,7,1
8390,1,2,6,1,1,3,2
8391,1,6,6,1,1,7,1
8392,1,2,1,2,1,7,3
8393,2,2,1,1,1,7,0
8394,1,5,1,1,1,6,5
8395,2,6,2,1,1,7,5
8396,1,2,1,1,1,7,0
8397,1,2,2,1,1,7,0
8398,1,5,1,1,1,4,8
8399,2,5,1,1,1,7,2
8400,1,2,1,1,1,6,0
8401,2,2,1,1,2,7,0
8402,1,6,1,2,1,7,0
8403,1,6,1,2,1,7,2
8404,1,5,1,2,1,3,2
8405,1,5,1,3,2,7,0
8406,1,2,2,2,2,7,4
8407,1,5,2,3,1,6,0
8408,1,5,1,3,1,7,2
8409,1,2,2,3,1,7,8
8410,2,2,2,1,1,7,3
8411,1,3,2,2,1,7,2
8412,2,5,1,1,1,3,0
8413,1,2,6,3,1,7,2
8414,1,2,1,3,1,2,0
8415,1,5,2,2,1,1,0
8416,2,6,1,1,1,11,4
8417,2,5,2,1,1,7,6
8418,1,2,1,1,1,1,0
8419,1,2,1,2,1,7,1
8420,1,5,1,3,1,7,7
8421,1,5,1,1,1,3,1
8422,2,3,1,3,1,7,3
8423,1,2,1,1,1,3,0
8424,1,2,1,1,1,8,0
8425,1,6,1,3,1,7,9
8426,2,2,1,3,0,3,0
8427,1,3,6,3,1,7,7
8428,1,3,1,1,1,7,5
8429,1,2,6,2,1,7,8
8430,1,3,1,2,0,7,8
8431,1,5,1,3,1,7,0
8432,1,2,1,1,2,7,2
8433,1,2,1,1,1,7,4
8434,1,6,2,2,0,7,2
8435,1,5,1,1,1,7,2
8436,2,2,1,2,1,7,0
8437,1,6,6,1,1,7,7
8438,1,2,1,1,1,7,0
8439,1,2,2,1,1,7,9
8440,2,2,2,1,1,1,0
8441,2,5,2,3,1,7,4
8442,1,3,1,1,1,7,2
8443,1,8,1,2,0,3,4
8444,1,5,1,1,2,7,5
8445,1,9,1,3,1,11,4
8446,1,2,1,3,1,4,0
8447,1,2,2,1,2,7,6
8448,1,4,1,2,1,7,2
8449,1,2,1,3,0,7,9
8450,1,5,1,3,2,7,0
8451,1,5,1,1,1,7,5
8452,1,2,1,1,1,7,0
8453,1,2,1,1,1,7,2
8454,1,2,6,1,1,4,0
8455,1,1,3,1,1,7,5
8456,1,3,1,3,2,1,2
8457,1,6,6,3,0,3,5
8458,1,3,1,2,0,3,5
8459,1,6,1,3,2,7,0
8460,1,9,2,2,1,11,5
8461,1,6,2,3,1,7,0
8462,2,8,4,1,1,7,0
8463,1,2,6,2,1,7,9
8464,1,2,6,1,1,2,0
8465,1,4,1,1,1,7,1
8466,1,1,1,1,1,7,1
8467,1,2,1,1,1,7,0
8468,1,5,1,3,2,7,0
8469,2,2,1,3,1,3,0
8470,1,6,1,3,1,7,2
8471,1,2,1,2,1,4,1
8472,1,3,1,2,0,2,1
8473,2,5,1,1,1,7,5
8474,1,9,1,1,1,7,0
8475,1,6,1,1,1,7,9
8476,1,6,1,1,1,7,3
8477,2,5,1,1,1,3,3
8478,1,2,1,1,1,7,2
8479,1,6,1,1,2,7,9
8480,1,5,2,3,1,7,0
8481,1,2,1,1,1,7,0
8482,2,3,1,1,0,7,2
8483,1,3,1,3,1,7,0
8484,1,2,1,1,1,3,5
8485,1,2,2,2,1,7,3
8486,1,5,1,1,1,7,0
8487,1,5,1,1,2,7,0
8488,1,2,2,3,2,6,4
8489,1,2,6,1,2,2,6
8490,2,2,2,1,1,2,3
8491,1,8,1,1,2,11,6
8492,1,5,1,3,1,7,0
8493,1,2,1,3,1,6,1
8494,1,2,2,2,0,1,0
8495,2,5,1,3,1,7,3
8496,1,2,1,2,1,7,7
8497,1,6,1,3,2,7,2
8498,1,2,1,2,2,3,4
8499,2,2,1,2,1,11,7
8500,2,2,1,1,1,7,0
8501,1,2,2,1,1,6,4
8502,2,6,1,3,2,7,8
8503,2,2,1,3,0,1,8
8504,1,2,1,3,1,11,0
8505,1,2,1,1,1,7,0
8506,1,2,1,3,1,3,5
8507,1,2,1,1,1,7,7
8508,1,6,6,1,0,7,0
8509,1,3,4,1,1,7,4
8510,2,5,1,3,1,6,0
8511,1,3,1,3,2,7,5
8512,1,2,1,3,1,7,0
8513,2,2,1,3,1,7,0
8514,1,5,1,1,1,7,0
8515,1,6,2,3,1,7,2
8516,1,2,6,1,1,1,8
8517,2,2,1,1,1,3,0
8518,2,2,1,1,0,2,5
8519,1,2,1,1,1,7,2
8520,1,2,1,1,1,6,0
8521,1,6,6,3,1,7,2
8522,1,3,1,1,1,7,8
8523,1,2,1,1,1,7,2
8524,2,2,6,1,1,7,9
8525,1,5,1,3,1,3,3
8526,1,7,1,1,2,7,0
8527,1,2,2,2,1,7,0
8528,1,5,1,3,1,1,7
8529,1,5,2,1,1,7,0
8530,1,5,1,2,1,3,3
8531,1,5,1,1,2,11,3
8532,1,2,6,1,1,7,9
8533,1,9,1,3,1,7,4
8534,1,9,1,1,1,7,6
8535,1,6,1,1,1,7,7
8536,1,2,2,2,1,12,0
8537,1,8,1,3,0,3,2
8538,1,7,1,3,1,7,2
8539,2,2,1,1,1,3,8
8540,1,2,2,3,1,7,1
8541,1,2,6,1,1,11,0
8542,1,2,1,1,1,7,0
8543,1,2,1,1,1,2,0
8544,2,2,1,1,1,11,0
8545,1,5,1,3,1,7,0
8546,1,3,1,1,1,7,0
8547,1,2,2,1,1,7,5
8548,1,2,1,3,1,7,1
8549,1,6,6,1,1,7,1
8550,1,2,1,2,1,7,4
8551,1,2,2,2,2,4,9
8552,1,2,1,1,1,4,9
8553,1,4,1,3,2,2,1
8554,1,2,1,3,1,3,6
8555,1,8,1,1,1,3,5
8556,1,5,1,3,1,12,2
8557,1,7,1,2,1,7,0
8558,1,2,6,1,2,1,9
8559,2,2,1,2,1,7,7
8560,2,2,6,3,0,7,4
8561,1,3,1,1,1,7,2
8562,1,2,2,3,1,2,0
8563,1,2,1,1,2,7,4
8564,2,6,2,1,0,7,3
8565,1,2,1,3,1,7,0
8566,1,2,6,2,2,7,0
8567,1,6,6,3,1,7,9
8568,1,6,1,1,1,7,0
8569,2,5,1,3,1,7,6
8570,1,5,1,1,1,4,6
8571,1,2,6,2,1,2,5
8572,1,2,1,3,0,7,0
8573,1,3,1,1,1,7,4
8574,1,2,1,1,1,7,0
8575,1,2,1,2,1,7,4
8576,1,6,1,2,1,7,0
8577,2,5,2,3,1,7,1
8578,1,2,1,1,1,7,4
8579,1,5,1,1,2,4,3
8580,1,5,2,3,1,3,0
8581,2,5,2,1,1,2,3
8582,1,2,2,2,0,7,0
8583,1,2,1,3,1,7,5
8584,1,5,1,2,2,7,0
8585,1,3,2,3,2,2,9
8586,1,2,1,2,1,6,0
8587,1,6,6,1,1,7,0
8588,1,2,1,3,1,7,5
8589,1,6,1,3,1,7,0
8590,1,2,6,3,0,7,0
8591,2,5,1,3,1,6,0
8592,1,6,1,1,1,11,6
8593,1,6,1,2,1,7,0
8594,1,1,2,1,1,7,4
8595,1,5,1,3,1,7,2
8596,1,5,1,2,1,7,3
8597,2,1,1,1,1,2,1
8598,1,8,2,1,1,7,4
8599,1,2,1,3,1,7,3
8600,1,2,1,1,1,5,0
8601,1,2,2,3,1,7,8
8602,1,6,1,2,1,12,1
8603,1,2,1,1,1,7,5
8604,1,2,1,3,1,7,1
8605,1,2,1,1,1,7,8
8606,2,5,1,1,2,3,3
8607,1,2,2,1,1,7,3
8608,1,1,1,1,1,7,3
8609,1,2,2,1,1,7,0
8610,2,2,2,1,2,4,8
8611,1,5,1,3,0,7,0
8612,2,6,1,1,1,7,0
8613,1,5,1,2,1,7,0
8614,1,2,1,1,1,7,5
8615,1,2,1,3,1,7,2
8616,1,5,1,1,2,6,5
8617,1,2,2,2,1,12,0
8618,1,2,1,1,1,7,2
8619,1,5,2,3,1,7,7
8620,1,2,1,3,1,7,8
8621,1,6,1,2,2,7,0
8622,2,2,1,1,1,7,2
8623,1,2,2,3,1,7,5
8624,1,2,1,1,1,7,0
8625,2,6,1,2,2,7,9
8626,1,7,1,1,0,7,0
8627,2,5,6,3,2,7,9
8628,2,2,1,3,1,7,5
8629,1,2,1,1,2,7,6
8630,1,5,1,1,1,7,0
8631,1,2,1,1,1,12,9
8632,1,9,6,3,0,2,3
8633,1,3,2,1,2,1,5
8634,1,5,2,1,1,7,0
8635,1,2,1,1,2,7,0
8636,2,2,2,3,1,12,0
8637,1,2,1,1,0,7,4
8638,1,2,1,2,1,7,9
8639,2,2,6,1,2,7,6
8640,1,2,2,2,2,7,6
8641,1,5,2,3,1,7,0
8642,2,2,6,1,1,7,9
8643,1,6,1,3,2,3,0
8644,1,2,1,3,1,11,4
8645,2,5,1,1,1,7,0
8646,1,2,1,1,1,7,9
8647,1,6,1,1,1,1,0
8648,1,2,1,3,1,3,2
8649,1,6,1,1,1,7,0
8650,1,7,2,3,1,7,0
8651,1,2,1,1,2,7,5
8652,1,3,1,1,1,7,3
8653,1,9,1,2,1,3,6
8654,1,6,1,1,1,7,8
8655,1,2,2,1,1,7,8
8656,1,6,6,3,2,7,7
8657,1,5,1,3,1,7,3
8658,1,5,1,1,1,1,1
8659,1,2,1,3,1,7,0
8660,2,2,1,2,1,7,6
8661,1,2,1,1,1,7,0
8662,1,5,6,3,0,7,0
8663,1,5,1,3,1,7,0
8664,1,2,1,2,2,7,4
8665,1,2,2,1,1,7,7
8666,2,5,2,3,1,1,2
8667,1,2,1,1,1,1,1
8668,2,5,1,1,1,2,2
8669,1,5,1,2,2,7,8
8670,1,3,1,2,1,7,0
8671,1,2,1,1,2,3,6
8672,1,2,1,1,1,7,2
8673,2,2,1,1,2,7,3
8674,1,2,1,3,0,7,9
8675,1,6,1,3,2,9,4
8676,1,2,1,2,1,7,2
8677,1,5,1,3,1,7,0
8678,1,2,2,3,1,7,0
8679,1,9,1,2,1,7,0
8680,1,5,1,3,1,7,0
8681,1,5,1,2,2,7,1
8682,1,2,1,3,1,7,7
8683,1,6,1,1,1,11,1
8684,2,2,1,1,1,7,7
8685,1,2,1,2,1,7,4
8686,1,5,1,3,1,7,2
8687,1,2,1,2,1,7,0
8688,1,5,1,3,1,3,2
8689,1,2,2,3,1,7,5
8690,1,2,2,1,1,7,0
8691,1,5,1,3,1,7,0
8692,1,5,2,1,2,3,3
8693,2,5,2,2,1,7,0
8694,2,5,1,3,0,2,4
8695,1,2,2,3,1,7,0
8696,1,5,1,2,1,7,8
8697,1,3,1,2,0,7,8
8698,1,8,2,1,1,7,8
8699,1,5,1,3,1,7,0
8700,1,8,1,1,1,7,4
8701,2,5,1,3,1,7,6
8702,2,5,1,2,1,7,0
8703,1,5,1,2,1,3,0
8704,1,2,1,2,1,7,3
8705,2,7,2,1,1,7,0
8706,1,6,1,3,2,7,0
8707,1,2,1,1,1,7,3
8708,1,6,1,3,1,7,0
8709,2,3,1,1,1,3,0
8710,1,4,1,2,1,7,8
8711,1,2,1,1,1,7,2
8712,1,5,2,1,1,2,2
8713,1,7,2,3,1,7,0
8714,1,1,1,2,1,12,0
8715,1,2,1,1,1,7,0
8716,1,6,1,2,1,7,3
8717,1,2,1,3,1,7,0
8718,1,2,1,1,1,1,2
8719,1,5,4,1,1,7,3
8720,1,2,1,1,1,7,0
8721,2,2,2,1,1,7,4
8722,1,4,1,1,2,7,0
8723,2,2,6,3,2,7,1
8724,1,2,2,3,1,7,2
8725,2,2,1,1,1,2,0
8726,1,2,2,2,1,7,0
8727,1,2,1,1,1,7,0
8728,1,6,2,2,0,7,6
8729,1,5,2,3,1,7,4
8730,1,5,2,3,2,7,0
8731,1,6,1,1,1,2,0
8732,1,3,1,2,1,7,0
8733,2,9,1,1,1,7,9
8734,2,3,1,3,1,7,2
8735,1,6,2,3,1,7,0
8736,1,2,1,2,2,7,1
8737,1,2,2,2,2,7,4
8738,2,5,1,2,0,7,4
8739,1,2,1,1,1,1,8
8740,1,2,1,1,2,7,9
8741,1,5,1,1,1,1,5
8742,1,2,1,3,1,1,4
8743,1,2,6,1,1,7,2
8744,1,2,1,1,1,7,0
8745,1,2,1,1,1,3,0
8746,2,5,1,3,1,7,0
8747,1,7,1,1,2,7,0
8748,1,5,1,2,2,7,0
8749,1,2,2,3,1,3,0
8750,2,2,6,3,1,3,5
8751,2,2,6,2,0,7,0
8752,1,5,2,3,0,7,5
8753,2,2,1,1,1,6,5
8754,1,2,2,1,1,7,0
8755,1,2,1,3,1,7,1
8756,2,2,6,3,1,1,0
8757,1,2,1,1,1,7,0
8758,1,5,1,1,1,1,9
8759,1,2,2,3,1,7,2
8760,2,6,6,1,1,7,3
8761,1,2,1,3,1,7,2
8762,1,2,4,1,0,1,7
8763,2,2,2,1,2,7,6
8764,2,5,2,3,1,7,2
8765,1,9,1,1,2,7,2
8766,1,3,1,1,1,7,0
8767,1,5,1,1,1,7,4
8768,1,3,1,1,1,7,8
8769,1,3,1,1,1,7,6
8770,1,2,6,2,1,7,0
8771,1,6,1,1,1,7,0
8772,1,6,1,1,1,7,3
8773,1,6,6,3,1,1,0
8774,1,1,1,2,1,2,6
8775,1,5,1,3,1,6,0
8776,1,6,2,1,1,7,0
8777,1,2,1,1,1,4,1
8778,1,2,1,3,2,1,2
8779,1,5,2,1,1,7,8
8780,1,2,2,3,1,7,0
8781,1,2,1,3,1,7,2
8782,1,5,1,3,1,7,5
8783,1,2,1,1,1,7,0
8784,1,2,1,3,1,7,7
8785,2,2,6,1,1,3,5
8786,1,9,1,3,1,7,0
8787,1,5,1,1,2,7,0
8788,1,3,6,3,1,7,1
8789,1,2,6,1,1,12,3
8790,2,5,1,3,1,7,0
8791,2,5,1,3,0,7,9
8792,1,4,2,1,1,7,1
8793,1,9,1,3,1,7,0
8794,1,5,2,3,1,3,0
8795,2,2,1,3,1,7,0
8796,1,3,1,3,2,7,0
8797,1,3,1,1,1,7,0
8798,1,5,2,2,1,7,0
8799,1,5,1,3,2,7,5
8800,1,6,1,2,1,7,0
8801,1,6,2,3,2,7,0
8802,1,6,1,1,1,2,4
8803,1,5,2,3,2,7,0
8804,2,2,1,3,1,7,7
8805,1,5,2,3,1,11,8
8806,1,5,2,1,1,3,8
8807,1,5,6,3,0,3,0
8808,1,2,1,3,1,7,0
8809,1,2,1,3,1,7,2
8810,2,2,1,1,1,6,0
8811,1,2,1,1,1,7,6
8812,1,2,1,1,2,7,6
8813,1,6,6,1,1,7,2
8814,1,5,2,3,1,7,1
8815,2,6,1,2,1,7,5
8816,1,2,1,3,1,4,2
8817,2,2,6,3,1,7,0
8818,1,2,2,3,1,7,2
8819,1,5,1,1,1,6,1
8820,1,2,1,3,0,7,0
8821,1,2,1,2,1,7,5
8822,1,5,1,2,1,7,0
8823,1,5,1,2,2,7,0
8824,1,3,1,3,2,7,0
8825,1,6,2,2,1,7,6
8826,1,2,6,1,0,7,0
8827,1,2,1,3,1,7,4
8828,2,2,2,1,2,3,9
8829,1,3,1,3,0,7,0
8830,1,2,1,1,1,7,1
8831,1,5,1,1,1,4,5
8832,2,7,1,1,1,2,4
8833,1,5,6,3,1,3,6
8834,2,1,2,3,1,3,4
8835,1,5,1,1,1,7,2
8836,1,9,1,1,1,7,3
8837,1,6,1,1,1,7,9
8838,1,2,2,3,1,7,1
8839,1,8,2,2,1,1,2
8840,1,2,1,1,1,7,6
8841,1,2,2,1,2,7,5
8842,1,2,2,1,1,11,0
8843,1,6,1,3,1,1,0
8844,1,2,1,1,2,7,6
8845,1,6,1,3,1,7,0
8846,2,2,2,1,0,1,0
8847,2,2,6,1,1,7,5
8848,2,2,1,2,1,7,1
8849,1,5,1,2,1,4,0
8850,1,2,1,1,1,3,0
8851,1,7,1,3,2,7,0
8852,2,2,1,1,2,7,3
8853,1,5,2,1,1,7,4
8854,1,6,1,1,2,7,4
8855,1,3,1,1,1,7,1
8856,1,5,1,1,1,7,0
8857,2,6,1,2,2,7,1
8858,1,5,1,3,1,2,0
8859,2,2,2,3,1,11,1
8860,1,2,1,1,1,7,0
8861,1,3,1,2,0,12,0
8862,1,2,6,2,1,1,0
8863,1,1,1,2,1,1,0
8864,2,2,1,1,1,7,0
8865,1,3,2,2,1,7,8
8866,1,2,1,1,1,7,3
8867,1,5,1,3,1,7,0
8868,1,2,1,3,1,7,0
8869,1,2,1,1,1,3,6
8870,2,2,1,1,1,7,0
8871,1,5,1,2,1,3,1
8872,1,2,1,3,1,7,0
8873,1,3,1,1,1,7,6
8874,1,5,1,1,1,2,6
8875,1,5,1,3,1,7,3
8876,1,5,1,3,1,7,1
8877,1,3,1,2,0,3,3
8878,1,6,1,3,1,7,0
8879,2,2,6,1,1,7,1
8880,1,5,1,3,1,7,4
8881,2,4,1,1,1,11,0
8882,1,2,6,1,2,7,2
8883,1,2,1,1,1,2,3
8884,2,2,2,1,1,1,4
8885,2,3,4,1,1,7,6
8886,1,2,1,2,0,7,6
8887,2,5,2,2,1,2,9
8888,1,2,1,1,1,7,1
8889,1,2,1,1,1,7,2
8890,1,2,1,1,2,7,0
8891,1,5,2,3,1,6,0
8892,1,2,6,2,1,7,4
8893,1,2,1,1,1,3,4
8894,1,2,1,1,1,7,3
8895,1,6,1,2,1,11,0
8896,1,7,1,1,1,7,0
8897,1,2,1,1,1,6,4
8898,1,2,1,1,1,7,0
8899,1,5,1,2,1,7,0
8900,1,2,6,2,1,2,0
8901,1,2,1,3,1,7,0
8902,1,5,2,3,1,6,6
8903,1,2,1,3,1,7,2
8904,1,7,1,1,1,3,1
8905,1,2,2,1,1,7,0
8906,1,5,1,2,1,4,4
8907,1,2,1,1,1,8,0
8908,1,2,1,1,1,7,2
8909,1,2,1,1,1,7,0
8910,2,6,6,2,0,7,4
8911,1,6,1,1,1,7,8
8912,2,2,1,1,2,3,5
8913,1,5,2,3,1,3,1
8914,1,6,1,1,1,8,5
8915,1,2,1,1,1,2,0
8916,1,6,1,3,1,7,8
8917,1,4,2,2,0,5,5
8918,1,6,1,3,1,7,0
8919,2,5,2,3,1,7,2
8920,1,2,2,3,1,7,7
8921,1,6,1,2,1,7,1
8922,1,3,1,1,1,7,3
8923,1,6,1,1,1,7,4
8924,1,7,1,2,0,2,5
8925,1,6,1,1,1,7,5
8926,1,5,1,1,1,2,0
8927,1,2,1,1,1,7,4
8928,2,5,1,3,1,7,0
8929,1,9,1,1,1,1,4
8930,1,5,1,3,1,7,0
8931,1,5,1,1,1,6,0
8932,1,2,2,2,0,7,2
8933,1,2,2,1,2,7,3
8934,1,5,1,3,2,7,3
8935,1,6,6,1,1,7,5
8936,1,2,6,1,1,7,0
8937,1,5,1,3,1,7,2
8938,1,5,1,3,1,7,0
8939,1,3,1,2,1,7,5
8940,1,5,1,2,1,7,0
8941,1,6,1,1,1,7,6
8942,1,5,2,2,1,7,1
8943,1,2,1,3,1,11,4
8944,1,2,1,3,1,1,6
8945,1,2,1,2,1,7,0
8946,1,2,2,1,1,7,2
8947,1,5,1,3,2,7,8
8948,1,2,2,1,0,7,1
8949,1,2,1,1,1,7,5
8950,1,5,1,1,1,7,0
8951,1,2,1,3,1,7,2
8952,2,5,2,1,1,9,9
8953,2,2,1,1,1,1,5
8954,1,2,1,1,1,7,0
8955,1,2,1,1,1,7,4
8956,1,2,1,1,2,7,1
8957,2,5,1,1,1,7,2
8958,1,5,2,3,1,7,0
8959,1,2,1,2,1,7,1
8960,1,2,1,3,1,7,0
8961,1,5,2,3,1,7,4
8962,2,3,1,3,1,7,5
8963,1,5,1,3,1,3,0
8964,2,3,1,2,1,7,1
8965,1,6,1,3,2,7,7
8966,1,6,1,1,1,7,0
8967,1,2,1,1,1,7,8
8968,1,6,6,1,1,4,2
8969,2,3,6,1,1,6,4
8970,1,5,2,1,1,7,3
8971,1,6,1,2,2,7,9
8972,1,6,2,2,1,7,0
8973,1,6,1,1,1,12,2
8974,1,6,2,1,1,3,0
8975,1,7,1,3,2,7,2
8976,2,2,1,1,2,7,9
8977,1,3,1,3,1,7,3
8978,1,8,1,1,1,7,3
8979,2,6,1,1,1,7,6
8980,1,5,1,1,2,6,8
8981,1,2,1,1,1,7,0
8982,1,2,6,1,1,7,3
8983,1,2,2,1,1,7,5
8984,1,2,1,2,1,3,0
8985,1,2,2,1,1,7,2
8986,1,2,1,1,1,7,0
8987,1,2,6,3,2,7,0
8988,1,3,1,1,2,2,2
8989,1,5,1,2,2,3,0
8990,1,2,6,1,2,4,5
8991,1,5,1,3,1,7,0
8992,1,2,1,2,1,6,0
8993,1,3,1,1,1,3,2
8994,1,2,1,3,2,7,3
8995,2,2,1,3,1,7,2
8996,1,4,6,3,2,7,0
8997,1,2,1,1,1,7,9
8998,1,2,1,3,1,9,4
8999,1,5,1,3,1,6,0
9000,2,5,4,3,1,7,1
9001,2,2,1,1,1,7,0
9002,1,5,2,2,1,7,0
9003,1,4,1,2,1,7,0
9004,1,5,2,3,2,7,8
9005,1,5,2,1,1,7,0
9006,1,2,1,1,1,7,7
9007,1,2,1,3,1,7,3
9008,2,2,1,1,1,7,1
9009,2,6,1,1,1,12,9
9010,1,2,2,1,1,7,0
9011,1,2,6,2,2,7,9
9012,1,2,1,3,1,7,1
9013,1,2,1,1,2,7,0
9014,1,6,2,1,2,7,0
9015,1,2,1,1,1,3,1
9016,1,3,1,1,2,7,0
9017,1,6,1,2,0,7,9
9018,1,2,1,3,1,7,2
9019,1,6,6,3,1,7,5
9020,1,8,1,2,1,7,8
9021,2,2,1,1,0,7,2
9022,1,5,1,3,1,4,3
9023,1,2,2,3,1,7,0
9024,1,5,1,3,1,3,0
9025,1,2,1,3,1,7,0
9026,1,5,1,3,1,7,0
9027,2,8,1,3,2,7,2
9028,2,2,6,3,1,7,0
9029,2,5,1,2,0,6,4
9030,1,2,3,1,1,7,4
9031,1,2,1,3,2,7,8
9032,1,5,1,2,1,6,0
9033,1,2,1,3,2,7,8
9034,1,2,2,3,1,7,5
9035,1,6,1,2,1,7,7
9036,1,2,2,2,1,7,2
9037,1,5,2,2,1,7,0
9038,1,1,2,1,1,7,4
9039,1,5,2,3,1,7,0
9040,1,2,1,2,1,7,2
9041,1,2,1,1,1,7,3
9042,1,3,1,3,1,7,0
9043,1,6,6,3,1,7,0
9044,1,5,1,2,1,2,3
9045,1,3,1,1,0,7,2
9046,1,5,1,3,1,7,3
9047,1,3,1,1,1,7,2
9048,1,2,6,3,1,1,9
9049,2,5,1,3,1,7,0
9050,1,6,1,1,1,7,7
9051,1,2,1,3,1,6,8
9052,2,3,6,2,0,11,2
9053,1,6,6,3,1,7,3
9054,1,2,1,1,2,1,3
9055,2,2,1,3,1,7,6
9056,2,2,1,1,2,7,0
9057,1,2,2,3,1,7,0
9058,1,3,1,1,1,7,0
9059,1,3,1,1,1,7,0
9060,1,5,1,3,0,12,6
9061,1,2,2,3,1,7,6
9062,2,6,1,1,1,7,2
9063,2,2,1,3,1,7,0
9064,2,5,1,2,1,7,3
9065,1,2,1,3,1,7,6
9066,1,2,1,3,0,7,6
9067,1,5,1,1,1,2,0
9068,1,2,1,1,1,7,0
9069,1,5,2,2,1,7,0
9070,1,2,2,1,0,7,2
9071,1,3,1,1,1,7,6
9072,1,6,1,1,1,7,8
9073,2,5,1,3,1,3,0
9074,1,3,6,1,2,3,0
9075,1,2,2,1,1,7,1
9076,1,3,1,3,1,7,0
9077,1,2,6,1,1,6,1
9078,1,2,1,1,1,9,5
9079,1,5,1,3,2,6,6
9080,1,2,1,3,1,7,9
9081,1,2,1,2,0,7,6
9082,1,2,1,3,2,7,0
9083,2,2,1,3,1,7,0
9084,1,5,1,1,1,3,4
9085,2,2,1,3,1,7,5
9086,2,6,1,3,1,7,0
9087,1,3,1,3,1,11,2
9088,1,6,1,1,1,7,7
9089,1,2,1,3,0,7,6
9090,1,8,1,2,1,7,9
9091,2,2,2,1,1,7,4
9092,1,2,1,2,1,7,0
9093,1,9,1,1,1,7,0
9094,1,5,1,2,1,6,2
9095,1,6,6,1,1,7,6
9096,2,2,1,3,1,7,4
9097,1,2,1,1,2,7,1
9098,1,4,1,1,1,4,0
9099,1,5,2,3,1,7,8
9100,2,5,1,3,1,7,0
9101,1,2,6,1,1,7,1
9102,1,5,3,2,1,7,1
9103,2,5,2,3,1,7,4
9104,2,2,2,1,1,7,0
9105,1,8,1,1,2,7,3
9106,1,2,1,2,1,7,1
9107,1,6,2,1,1,4,2
9108,1,5,1,2,1,7,0
9109,1,5,1,3,1,6,6
9110,2,5,1,2,1,7,2
9111,1,2,1,1,2,7,5
9112,1,6,2,1,0,2,2
9113,1,5,1,3,1,7,5
9114,2,2,2,3,1,7,6
9115,1,5,1,3,1,7,0
9116,1,2,2,2,1,7,3
9117,1,2,1,3,2,7,4
9118,1,2,1,3,1,7,0
9119,2,1,1,3,2,11,0
9120,1,6,2,1,2,7,3
9121,1,6,1,1,1,7,5
9122,1,2,2,1,1,7,6
9123,2,2,1,3,1,11,3
9124,1,2,2,1,1,7,0
9125,2,2,2,1,1,12,1
9126,2,2,2,2,1,7,0
9127,1,5,1,1,1,7,8
9128,1,2,2,3,1,7,5
9129,2,5,6,3,1,7,3
9130,1,2,2,1,1,3,5
9131,1,2,1,1,1,7,4
9132,2,2,4,1,0,4,2
9133,1,6,6,1,1,11,2
9134,1,3,1,2,0,7,4
9135,1,2,6,3,1,4,1
9136,1,2,1,1,1,7,3
9137,1,5,6,3,1,1,2
9138,1,6,1,1,1,7,7
9139,1,4,2,3,1,7,9
9140,2,2,1,3,1,7,0
9141,1,6,1,1,1,7,0
9142,1,2,1,1,1,3,0
9143,1,5,1,3,1,7,0
9144,1,9,1,1,2,3,8
9145,1,5,1,2,1,7,0
9146,2,2,1,1,1,7,5
9147,1,6,1,1,1,7,6
9148,1,2,1,3,2,7,2
9149,1,1,1,2,1,1,1
9150,1,2,1,1,1,7,6
9151,1,1,1,3,1,7,1
9152,1,2,6,1,1,4,0
9153,1,5,2,2,2,7,0
9154,1,5,2,2,1,2,1
9155,1,5,2,3,1,3,1
9156,1,2,1,1,1,7,5
9157,1,2,2,3,1,7,0
9158,1,2,1,3,1,7,2
9159,2,8,6,1,0,7,6
9160,1,2,1,1,1,7,1
9161,2,6,1,3,1,7,2
9162,1,6,2,1,1,7,8
9163,1,5,1,3,1,1,1
9164,1,2,2,1,1,3,0
9165,1,6,1,1,1,7,2
9166,1,2,1,1,1,7,6
9167,1,2,1,3,1,2,4
9168,1,5,1,2,1,7,0
9169,2,5,1,1,1,7,2
9170,1,2,1,1,1,7,0
9171,1,1,1,1,1,7,6
9172,2,7,6,3,1,7,6
9173,1,2,2,1,1,7,2
9174,1,2,2,1,1,1,9
9175,1,2,1,3,2,7,5
9176,1,2,1,1,1,7,0
9177,2,2,1,2,1,6,1
9178,1,2,1,2,1,3,8
9179,2,2,6,1,1,7,3
9180,2,2,1,3,1,7,0
9181,1,2,1,2,1,12,1
9182,1,6,2,2,2,7,0
9183,1,5,6,2,1,7,0
9184,1,5,6,3,1,7,6
9185,1,7,2,1,1,7,0
9186,1,5,1,2,1,7,5
9187,1,2,2,1,1,7,3
9188,1,6,6,1,0,7,7
9189,1,2,1,1,1,7,7
9190,1,2,1,1,1,7,0
9191,1,5,1,2,2,7,8
9192,1,2,2,1,1,7,0
9193,1,2,1,3,2,7,2
