,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
17828,4,2,7,3,1,3,1
17829,1,1,5,9,1,1,1
17830,9,2,1,1,1,6,2
17831,2,1,5,6,1,4,1
17832,1,1,5,3,1,6,2
17833,8,1,1,3,1,5,1
17834,1,2,2,8,1,1,1
17835,1,1,5,6,1,3,1
17836,1,2,5,5,1,4,1
17837,1,1,5,9,3,6,0
17838,1,1,7,3,3,4,2
17839,1,1,5,4,1,3,2
17840,1,2,5,1,1,6,1
17841,8,1,5,4,2,2,0
17842,1,2,2,6,1,5,2
17843,1,1,5,0,1,2,2
17844,7,1,6,5,2,6,0
17845,1,1,7,6,2,3,1
17846,1,1,5,4,1,3,2
17847,1,1,7,7,1,1,1
17848,3,2,2,4,1,4,2
17849,1,2,8,8,1,6,0
17850,6,1,5,4,1,1,2
17851,2,2,8,5,1,3,1
17852,1,1,2,3,1,4,1
17853,9,1,11,2,1,3,2
17854,1,1,3,0,3,3,2
17855,1,1,7,4,1,4,2
17856,2,2,6,4,1,2,2
17857,9,1,5,4,3,2,2
17858,7,1,5,0,1,2,2
17859,2,2,3,1,1,4,0
17860,1,2,5,5,1,1,2
17861,6,1,2,4,1,3,2
17862,1,1,8,1,1,4,2
17863,9,2,4,6,1,6,1
17864,1,2,5,3,1,2,0
17865,1,1,8,5,1,6,2
17866,1,1,5,9,1,4,1
17867,1,2,6,4,1,4,1
17868,1,2,9,7,1,1,0
17869,1,2,9,1,1,1,2
17870,1,2,5,3,3,2,2
17871,1,2,6,4,3,1,0
17872,6,2,7,7,1,1,1
17873,2,1,8,1,1,4,2
17874,1,2,8,3,1,2,0
17875,9,2,10,7,1,4,1
17876,1,2,7,5,3,6,2
17877,1,2,7,2,1,4,2
17878,1,1,4,5,1,5,1
17879,1,1,6,3,1,4,2
17880,1,2,8,2,1,4,0
17881,1,1,5,3,2,1,1
17882,1,2,5,1,3,1,2
17883,8,1,8,1,1,5,1
17884,2,1,5,7,2,1,0
17885,1,2,5,4,1,6,0
17886,1,1,3,1,1,2,1
17887,1,1,5,0,1,1,2
17888,1,1,9,9,1,2,1
17889,1,1,6,7,2,5,1
17890,1,2,7,3,3,1,2
17891,1,2,8,9,1,1,1
17892,1,1,10,5,1,4,0
17893,1,2,8,6,2,5,0
17894,1,1,10,5,1,1,1
17895,1,1,7,2,1,1,2
17896,1,2,5,3,1,3,2
17897,1,1,7,4,1,6,2
17898,8,2,1,8,3,6,0
17899,1,2,9,4,2,4,2
17900,2,2,7,2,1,1,1
17901,1,1,4,1,1,3,0
17902,1,1,8,5,1,6,1
17903,1,2,9,8,1,4,0
17904,2,1,4,3,1,6,1
17905,9,1,5,6,1,4,2
17906,5,2,3,1,1,6,2
17907,6,1,10,5,1,6,1
17908,6,2,6,4,1,1,1
17909,1,1,6,4,1,1,0
17910,1,2,6,0,1,3,1
17911,1,2,7,5,1,1,2
17912,5,2,5,2,1,5,0
17913,9,1,7,4,1,1,2
17914,2,1,7,4,1,1,2
17915,2,1,1,9,2,3,0
17916,1,2,12,6,1,4,1
17917,1,2,5,9,1,1,2
17918,1,2,5,5,1,1,1
17919,1,2,8,4,2,5,1
17920,2,1,5,7,1,2,0
17921,1,1,4,2,1,1,2
17922,2,1,5,6,1,1,1
17923,1,2,6,5,3,6,1
17924,1,1,5,2,1,1,1
17925,8,2,3,7,1,4,1
17926,1,2,5,4,1,6,2
17927,1,2,5,1,2,3,0
17928,1,1,5,7,1,4,2
17929,6,1,12,7,1,2,1
17930,2,2,5,1,1,4,2
17931,1,2,8,7,1,1,1
17932,1,2,9,1,2,1,0
17933,1,1,5,4,1,6,2
17934,1,1,5,6,1,1,2
17935,1,2,3,2,1,5,2
17936,6,2,8,2,1,6,1
17937,1,1,10,7,1,4,0
17938,1,1,7,5,3,6,2
17939,2,2,5,0,1,3,0
17940,6,1,7,3,1,1,1
17941,1,2,9,6,1,1,2
17942,1,1,5,2,1,6,1
17943,9,2,1,2,1,4,2
17944,1,1,6,3,1,1,0
17945,1,2,6,6,2,6,0
17946,1,1,5,4,1,1,0
17947,1,2,8,4,1,2,0
17948,1,2,8,2,1,4,2
17949,1,2,5,1,1,4,1
17950,1,2,6,4,3,1,2
17951,1,1,5,9,1,5,1
17952,1,2,1,0,2,3,0
17953,1,1,8,2,3,6,1
17954,1,1,5,5,1,1,1
17955,6,1,1,2,1,1,1
17956,1,1,5,6,1,1,1
17957,2,1,8,6,1,4,1
17958,1,1,11,8,2,6,0
17959,1,1,5,9,1,1,1
17960,1,2,5,2,1,2,0
17961,1,2,7,2,3,1,1
17962,1,2,6,2,1,5,1
17963,1,1,6,6,1,2,1
17964,1,2,10,8,1,3,1
17965,4,1,5,1,3,3,0
17966,1,1,6,4,1,3,2
17967,1,2,5,3,2,4,2
17968,8,2,7,9,1,1,1
17969,1,2,5,7,1,2,1
17970,8,2,4,1,1,6,2
17971,1,1,5,5,2,4,1
17972,2,1,11,5,1,1,0
17973,1,1,2,1,1,3,1
17974,2,1,8,6,1,1,1
17975,5,2,5,1,1,1,0
17976,5,2,4,2,1,4,1
17977,1,1,5,2,1,3,2
17978,1,2,5,6,3,6,1
17979,9,2,1,3,1,6,2
17980,1,2,9,2,1,4,2
17981,1,2,2,0,1,5,0
17982,1,1,10,5,1,1,1
17983,1,2,1,1,3,2,2
17984,1,2,10,9,2,6,0
17985,5,1,4,2,1,6,1
17986,1,1,7,7,3,5,0
17987,1,2,2,1,3,2,0
17988,1,1,1,2,1,1,0
17989,1,2,5,9,2,3,0
17990,2,1,7,2,1,3,2
17991,1,2,2,6,3,1,0
17992,1,1,11,4,1,6,1
17993,9,1,8,4,1,4,1
17994,1,2,3,2,1,4,2
17995,8,2,8,9,1,1,1
17996,1,1,8,2,1,1,2
17997,1,2,7,2,3,3,0
17998,1,1,7,0,1,6,0
17999,9,2,5,4,1,2,2
18000,9,2,5,7,1,3,1
18001,9,1,4,2,1,4,2
18002,9,2,3,8,1,1,1
18003,1,2,5,7,2,2,2
18004,1,2,5,3,3,4,1
18005,9,1,2,2,1,4,2
18006,9,2,9,2,1,6,2
18007,1,2,5,1,2,6,0
18008,1,2,5,9,1,1,1
18009,1,1,6,4,1,6,1
18010,1,1,7,1,1,1,2
18011,1,1,4,2,1,3,2
18012,2,2,1,2,1,3,1
18013,9,1,8,3,1,2,2
18014,1,2,10,9,3,4,2
18015,3,1,1,3,1,6,1
18016,9,2,8,4,1,1,2
18017,2,2,4,5,1,4,0
18018,1,1,7,4,1,5,0
18019,9,1,7,2,1,2,2
18020,1,1,7,2,1,4,1
18021,1,2,7,5,1,5,1
18022,1,2,9,2,1,3,2
18023,1,2,3,4,1,3,2
18024,1,1,6,3,1,6,1
18025,1,2,5,5,1,1,2
18026,9,2,4,4,1,3,0
18027,1,1,5,4,2,1,2
18028,1,2,6,4,1,1,1
18029,1,2,7,1,1,3,0
18030,1,2,8,4,2,5,1
18031,1,1,4,2,1,4,1
18032,8,1,2,3,1,5,1
18033,1,2,10,6,1,1,2
18034,2,1,7,3,1,4,1
18035,1,2,5,4,1,5,2
18036,9,2,10,9,1,1,1
18037,1,1,7,7,1,2,2
18038,2,2,10,9,1,1,2
18039,1,2,11,6,1,1,1
18040,1,1,5,2,1,4,1
18041,1,2,9,1,2,4,0
18042,1,2,5,3,1,3,0
18043,6,2,9,8,1,4,1
18044,1,2,10,8,3,3,1
18045,2,2,7,7,3,3,0
18046,1,2,7,9,1,4,2
18047,1,2,9,7,1,5,2
18048,8,1,4,1,1,5,2
18049,1,1,6,9,1,1,1
18050,1,1,4,6,1,2,0
18051,2,1,8,1,3,1,0
18052,1,2,3,6,1,1,1
18053,1,1,9,7,1,1,2
18054,1,1,5,6,1,2,1
18055,1,1,5,3,2,5,0
18056,1,2,4,6,1,4,2
18057,8,1,6,2,1,1,1
18058,1,1,5,3,2,2,2
18059,1,1,8,0,1,2,0
18060,2,2,9,3,1,1,1
18061,1,1,10,8,1,1,1
18062,1,2,4,2,3,2,0
18063,9,2,5,3,1,4,1
18064,4,1,8,3,1,5,2
18065,6,2,11,9,1,3,1
18066,2,1,5,1,3,6,2
18067,1,1,5,0,1,2,0
18068,2,1,3,1,1,3,0
18069,1,1,6,1,1,5,2
18070,1,2,5,9,1,1,1
18071,3,1,12,6,1,5,1
18072,4,1,5,2,1,1,2
18073,1,1,5,4,1,1,0
18074,1,2,4,5,1,4,1
18075,2,2,5,0,1,6,1
18076,9,2,8,0,1,3,1
18077,8,1,1,9,3,6,0
18078,2,2,3,6,1,3,1
18079,6,2,7,4,2,4,0
18080,9,1,6,7,1,3,1
18081,1,1,3,2,1,5,1
18082,1,1,6,0,1,3,1
18083,1,2,2,4,1,2,0
18084,1,1,6,7,1,1,1
18085,1,2,6,4,1,3,2
18086,1,2,6,9,2,4,0
18087,1,2,7,5,3,4,0
18088,1,1,5,6,1,1,1
18089,1,2,8,3,3,5,1
18090,1,1,7,8,1,3,2
18091,1,1,5,7,3,1,1
18092,8,1,5,6,3,5,2
18093,1,1,1,7,1,6,1
18094,1,1,8,6,3,1,1
18095,1,2,2,1,1,5,2
18096,1,1,5,4,1,1,1
18097,1,2,7,6,1,4,1
18098,1,1,7,0,1,6,2
18099,2,1,6,7,1,6,1
18100,2,2,6,4,3,1,0
18101,1,1,7,2,1,2,2
18102,2,2,1,5,1,6,0
18103,1,2,5,3,1,4,2
18104,1,2,8,4,1,4,2
18105,2,1,5,1,1,4,2
18106,2,1,5,6,3,2,1
18107,5,1,2,8,1,6,0
18108,8,1,4,2,1,6,1
18109,1,2,5,0,1,2,2
18110,1,1,5,8,1,1,2
18111,6,1,4,5,1,2,0
18112,7,1,12,9,3,4,0
18113,2,2,5,3,1,6,0
18114,6,2,9,8,1,1,0
18115,6,1,3,6,1,1,1
18116,2,1,2,0,1,5,0
18117,1,1,7,1,3,4,0
18118,1,2,1,3,1,6,0
18119,9,1,2,3,1,4,1
18120,1,2,8,7,3,3,1
18121,8,2,4,0,1,1,2
18122,1,1,5,3,1,2,0
18123,9,2,4,8,3,6,1
18124,1,2,7,0,1,6,2
18125,1,2,8,0,2,6,2
18126,1,2,4,7,1,4,1
18127,1,2,6,6,1,2,0
18128,1,1,5,1,3,1,0
18129,1,1,7,4,1,3,2
18130,1,1,7,4,1,1,1
18131,1,2,8,4,1,4,1
18132,1,1,5,4,3,6,1
18133,8,1,12,5,1,1,0
18134,1,2,6,2,1,3,2
18135,1,2,5,2,1,6,0
18136,1,2,8,1,1,2,1
18137,1,2,6,1,1,1,1
18138,7,2,4,1,1,1,2
18139,1,2,3,8,1,3,2
18140,2,2,5,1,1,4,1
18141,2,1,5,5,1,3,1
18142,2,1,10,9,1,5,1
18143,1,1,3,3,1,5,0
18144,1,2,5,5,1,6,1
18145,1,2,9,3,1,2,2
18146,2,2,6,9,1,1,1
18147,1,1,8,6,1,4,0
18148,4,1,3,8,3,3,2
18149,1,1,5,3,1,1,1
18150,1,2,5,4,3,6,0
18151,6,2,8,0,1,3,1
18152,4,1,7,5,1,1,1
18153,5,1,1,2,1,4,2
18154,9,1,3,8,1,1,1
18155,1,1,5,6,1,4,0
18156,1,2,5,5,1,2,0
18157,1,1,6,3,1,6,0
18158,1,2,5,4,3,1,1
18159,1,2,9,2,1,5,2
18160,2,2,7,2,1,1,1
18161,1,1,4,5,1,4,2
18162,1,2,3,1,3,2,1
18163,1,1,3,5,1,4,2
18164,2,2,7,3,1,3,1
18165,1,2,6,1,1,4,2
18166,9,2,11,9,2,2,0
18167,8,2,4,3,1,4,0
18168,9,2,1,1,1,5,0
18169,1,2,5,3,1,6,1
18170,1,1,6,3,1,6,1
18171,9,2,4,4,3,3,0
18172,2,2,5,5,1,3,1
18173,9,2,4,2,1,5,2
18174,1,1,7,5,1,1,1
18175,1,1,8,5,1,5,0
18176,7,1,8,7,1,3,1
18177,1,2,6,8,3,6,2
18178,1,2,9,0,1,5,1
18179,1,1,5,4,1,1,2
18180,9,1,6,9,1,6,2
18181,1,2,7,1,1,5,2
18182,9,2,3,6,3,2,1
18183,1,2,6,5,1,6,1
18184,1,1,9,9,1,3,2
18185,1,1,10,9,1,1,1
18186,1,1,5,6,2,6,1
18187,1,2,7,3,2,3,0
18188,1,2,3,9,1,3,0
18189,9,2,2,8,1,4,0
18190,1,2,8,8,1,6,1
18191,5,1,7,0,1,4,0
18192,8,2,11,6,3,2,1
18193,1,1,1,0,1,6,1
18194,1,2,9,4,1,4,1
18195,1,2,10,8,2,6,1
18196,1,2,8,4,1,1,1
18197,1,2,7,4,1,4,1
18198,1,2,7,9,1,4,1
18199,1,2,3,9,1,2,1
18200,1,1,6,6,3,5,1
18201,9,2,6,4,1,6,0
18202,2,2,8,4,3,1,2
18203,1,1,9,5,1,1,0
18204,1,1,8,3,1,4,0
18205,1,1,2,0,1,3,0
18206,1,1,5,3,1,2,1
18207,1,1,7,5,1,4,1
18208,7,2,10,5,2,3,1
18209,1,1,8,3,3,6,0
18210,1,1,7,8,1,1,1
18211,1,1,10,3,2,3,0
18212,5,1,4,5,1,6,1
18213,6,2,4,3,3,2,0
18214,1,1,9,5,1,1,1
18215,2,1,7,1,1,2,1
18216,2,2,8,5,1,1,2
18217,1,1,5,5,1,1,1
18218,1,1,1,0,1,5,0
18219,6,1,7,4,3,6,0
18220,1,2,4,1,1,6,0
18221,1,1,7,0,1,4,1
18222,1,2,5,4,1,3,2
18223,8,1,4,7,2,1,0
18224,2,2,6,4,3,1,2
18225,2,2,6,2,1,1,1
18226,1,2,5,4,2,4,0
18227,1,1,8,9,1,4,0
18228,2,2,5,4,1,1,1
18229,1,2,5,5,1,1,0
18230,2,1,8,5,1,6,1
18231,2,2,4,2,3,3,0
18232,1,1,2,6,1,4,1
18233,9,2,7,4,1,1,2
18234,1,2,8,1,1,5,2
18235,1,1,7,9,1,1,1
18236,1,2,8,3,1,1,1
18237,1,1,9,5,1,1,1
18238,1,1,5,7,1,3,2
18239,1,2,1,1,1,2,0
18240,9,1,10,9,3,6,1
18241,1,2,10,7,1,4,0
18242,1,1,5,7,1,1,1
18243,2,1,5,4,1,3,2
18244,1,1,6,3,1,1,0
18245,9,1,7,5,1,3,0
18246,1,2,5,2,2,1,1
18247,2,2,3,9,1,5,0
18248,1,2,8,8,3,5,1
18249,1,1,9,5,1,1,2
18250,1,1,12,8,1,1,0
18251,1,2,12,7,1,3,1
18252,1,1,5,1,1,3,1
18253,2,1,7,2,1,1,2
18254,5,1,6,3,2,2,0
18255,6,2,6,7,1,2,2
18256,8,2,5,4,2,1,2
18257,9,1,5,3,1,5,0
18258,1,2,5,5,1,3,1
18259,1,1,3,2,1,2,0
18260,1,1,5,3,1,5,2
18261,1,2,4,4,3,3,2
18262,1,2,5,4,1,4,1
18263,1,2,4,0,1,1,1
18264,5,2,7,3,1,3,2
18265,1,2,7,8,1,4,2
18266,1,1,8,4,1,3,2
18267,2,1,12,7,1,1,1
18268,9,2,6,1,1,3,2
18269,5,1,11,2,2,3,0
18270,1,2,9,7,1,3,1
18271,1,1,8,6,1,3,2
18272,1,1,4,8,1,3,0
18273,2,2,4,6,1,5,1
18274,9,1,9,4,1,6,2
18275,1,2,5,4,1,1,1
18276,1,2,7,8,3,1,0
18277,1,1,8,0,1,1,1
18278,1,2,8,0,1,1,2
18279,5,2,7,4,1,2,2
18280,1,2,6,3,1,5,0
18281,9,1,5,3,3,1,1
18282,1,2,4,8,1,6,1
18283,1,1,8,0,1,6,2
18284,5,1,10,5,1,1,1
18285,4,2,3,8,1,2,2
18286,1,1,4,9,3,3,1
18287,1,1,5,6,1,1,1
18288,6,2,6,2,1,3,0
18289,1,1,6,3,1,4,1
18290,1,2,10,4,1,4,1
18291,9,2,7,3,1,4,1
18292,1,1,5,9,1,6,1
18293,2,1,5,4,1,1,1
18294,1,1,5,3,3,6,2
18295,2,2,6,3,1,3,2
18296,1,2,5,4,1,6,0
18297,2,2,9,5,1,5,1
18298,2,1,5,5,3,5,1
18299,9,2,2,2,2,6,0
18300,1,2,5,1,2,2,1
18301,1,1,3,6,1,2,0
18302,1,1,7,3,1,4,2
18303,2,2,5,4,1,2,2
18304,4,1,5,4,3,4,1
18305,1,1,5,3,1,5,0
18306,1,2,3,7,2,3,0
18307,1,2,10,5,1,6,1
18308,1,1,11,5,1,1,1
18309,1,2,6,4,1,6,2
18310,1,2,5,3,1,1,2
18311,2,2,7,1,1,4,2
18312,1,1,5,5,1,2,1
18313,2,2,6,9,2,2,1
18314,1,2,2,5,1,6,0
18315,1,2,10,8,3,1,1
18316,1,1,7,5,1,4,1
18317,1,2,6,5,1,2,1
18318,1,2,6,6,2,5,1
18319,1,1,8,1,1,6,2
18320,1,2,7,4,1,2,1
18321,2,2,5,3,1,2,0
18322,1,1,5,5,1,2,0
18323,1,2,8,1,1,1,1
18324,1,2,3,4,3,6,2
18325,8,2,5,0,1,1,2
18326,9,1,7,3,1,5,2
18327,9,1,6,5,1,4,1
18328,2,2,3,1,1,4,1
18329,1,1,8,6,1,6,0
18330,6,1,6,6,1,4,1
18331,7,1,10,5,1,1,2
18332,9,2,10,7,3,2,1
18333,1,1,8,6,3,1,0
18334,4,2,8,5,3,4,1
18335,1,2,9,8,1,6,1
18336,1,2,2,1,1,5,1
18337,8,1,11,4,3,6,0
18338,1,2,11,5,1,1,1
18339,1,1,12,1,1,6,2
18340,1,1,11,5,1,3,0
18341,1,2,7,5,3,1,0
18342,1,1,11,9,1,5,0
18343,1,1,11,5,1,4,2
18344,1,1,7,4,1,1,0
18345,1,1,5,6,2,4,1
18346,6,1,8,3,1,4,0
18347,4,1,10,9,1,3,2
18348,1,2,6,9,3,3,0
18349,5,2,1,6,1,2,1
18350,9,2,7,6,1,1,1
18351,1,2,7,5,1,4,0
18352,6,2,12,2,1,1,1
18353,6,1,5,0,1,1,2
18354,1,2,3,2,1,2,0
18355,1,1,4,0,1,4,1
18356,2,2,5,9,1,5,0
18357,1,1,3,1,1,2,2
18358,1,2,5,2,3,5,0
18359,1,1,1,4,1,6,1
18360,1,1,5,2,1,2,2
18361,6,2,11,4,1,2,1
18362,1,1,4,4,1,3,1
18363,1,2,5,9,1,4,2
18364,1,1,3,6,1,6,1
18365,4,2,7,1,1,5,2
18366,8,1,4,3,1,6,1
18367,3,1,2,1,1,4,0
18368,1,2,8,8,3,3,1
18369,2,2,3,5,1,1,0
18370,1,2,3,6,1,3,2
18371,2,1,5,5,1,3,2
18372,1,2,1,1,1,5,1
18373,1,2,5,4,1,6,2
18374,1,2,6,7,3,5,0
18375,5,1,2,9,2,4,0
18376,2,1,9,0,2,3,0
18377,1,2,5,0,1,1,2
18378,1,2,8,9,1,1,1
18379,1,2,5,7,3,4,0
18380,1,1,3,0,3,5,2
18381,1,1,4,3,1,2,1
18382,1,2,2,6,1,1,1
18383,1,1,5,0,1,2,1
18384,1,2,6,1,1,3,2
18385,1,1,9,9,1,1,1
18386,1,1,4,5,1,6,0
18387,9,2,5,4,1,2,1
18388,8,1,8,6,1,2,1
18389,1,2,5,2,2,5,0
18390,7,1,2,9,1,2,1
18391,1,1,6,7,1,1,1
18392,1,2,5,5,1,1,1
18393,1,1,5,4,1,1,1
18394,1,1,4,4,1,6,0
18395,2,1,6,3,1,4,2
18396,1,1,6,2,2,3,1
18397,2,2,8,7,1,1,1
18398,1,1,5,4,1,2,1
18399,9,2,12,4,1,4,2
18400,1,1,5,3,1,4,1
18401,2,1,11,7,3,6,2
18402,1,2,11,7,1,1,2
18403,8,1,5,8,3,1,0
18404,1,1,12,8,1,4,0
18405,6,2,7,7,1,6,0
18406,1,1,9,5,1,3,1
18407,1,2,9,5,1,3,2
18408,1,2,10,9,1,3,1
18409,9,1,3,2,1,3,0
18410,1,2,7,8,3,2,0
18411,1,1,5,1,1,1,2
18412,6,1,1,0,1,4,0
18413,1,2,7,4,1,5,0
18414,2,1,3,2,3,6,2
18415,9,1,9,1,1,1,0
18416,1,2,6,9,1,1,1
18417,1,2,3,3,1,4,2
18418,1,1,3,0,1,4,0
18419,1,2,5,9,3,1,0
18420,9,1,7,6,1,2,1
18421,9,1,5,9,3,2,2
18422,1,2,6,5,1,3,0
18423,3,2,3,9,1,1,1
18424,2,2,5,8,3,1,0
18425,2,1,4,5,1,2,1
18426,1,1,7,6,3,1,1
18427,1,1,6,2,1,4,2
18428,1,1,4,3,1,3,2
18429,1,2,5,8,1,4,2
18430,1,2,4,4,1,6,1
18431,8,2,8,2,1,6,2
18432,1,2,6,7,1,1,1
18433,7,1,7,5,1,5,1
18434,1,2,9,2,2,1,2
18435,1,1,6,7,1,4,0
18436,9,2,12,6,1,4,1
18437,9,2,6,9,1,1,1
18438,7,2,5,4,3,3,1
18439,1,2,8,3,2,6,0
18440,9,1,8,3,1,4,0
18441,1,1,10,5,1,1,2
18442,1,2,5,3,3,3,0
18443,1,2,6,6,3,4,2
18444,1,2,5,3,1,3,1
18445,2,2,3,1,1,2,1
18446,4,2,2,1,1,5,2
18447,8,1,1,1,1,5,0
18448,1,1,4,3,1,1,1
18449,8,2,7,9,1,2,2
18450,1,1,11,0,3,1,0
18451,1,1,10,6,3,3,0
18452,1,1,5,2,1,2,0
18453,1,1,7,5,1,1,0
18454,7,1,3,4,1,5,2
18455,1,2,5,0,3,1,1
18456,1,1,8,4,1,6,1
18457,8,2,8,7,3,4,2
18458,2,1,7,3,1,4,2
18459,1,2,3,8,1,5,1
18460,1,1,5,2,2,2,2
18461,1,2,4,2,1,2,0
18462,1,2,3,4,1,2,1
18463,2,2,7,6,1,1,1
18464,1,1,5,8,1,6,1
18465,1,2,1,4,3,5,1
18466,1,1,3,1,1,3,0
18467,8,2,8,3,3,5,1
18468,1,1,9,5,3,1,1
18469,1,1,6,1,1,4,2
18470,1,2,7,0,1,4,1
18471,1,2,6,2,1,2,2
18472,2,1,11,6,1,6,0
18473,1,2,3,5,1,1,1
18474,1,1,8,2,3,4,0
18475,2,1,11,2,1,1,2
18476,1,1,3,3,1,6,1
18477,1,1,4,4,1,1,0
18478,9,1,6,8,1,1,0
18479,1,2,7,2,3,6,2
18480,3,2,2,6,1,4,1
18481,1,2,4,3,1,2,1
18482,1,2,8,8,1,6,1
18483,1,2,8,2,1,1,2
18484,1,1,6,9,1,4,1
18485,1,2,7,4,1,5,1
18486,1,2,8,5,1,1,1
18487,1,1,5,3,1,5,1
18488,9,1,7,8,1,1,1
18489,8,1,5,3,1,4,0
18490,3,2,5,4,2,4,1
18491,2,1,1,3,1,2,2
18492,2,1,11,7,1,6,0
18493,1,1,10,8,1,1,1
18494,1,1,6,0,1,2,2
18495,2,2,11,5,1,2,0
18496,2,1,7,0,3,2,0
18497,9,2,11,1,3,2,0
18498,1,1,5,4,1,1,1
18499,1,1,9,7,3,5,1
18500,1,1,3,0,2,4,1
18501,1,1,5,2,1,4,2
18502,1,1,4,6,1,1,0
18503,1,2,4,1,1,6,0
18504,2,1,4,4,1,2,0
18505,1,1,3,9,1,6,1
18506,1,1,12,5,1,6,0
18507,6,1,11,9,1,5,1
18508,6,2,5,6,1,6,0
18509,1,1,5,4,1,2,1
18510,8,2,8,4,1,1,0
18511,1,1,4,3,3,6,0
18512,6,2,5,1,1,1,1
18513,1,1,9,3,2,1,1
18514,2,1,7,7,3,4,1
18515,6,2,7,4,1,6,0
18516,1,1,7,9,2,4,0
18517,9,1,6,4,1,3,1
18518,1,1,7,6,1,4,1
18519,1,1,7,2,1,3,1
18520,9,2,1,0,2,6,0
18521,9,2,7,2,1,1,0
18522,1,2,7,1,1,3,1
18523,7,1,5,5,1,3,1
18524,2,2,6,5,1,4,1
18525,6,1,7,4,2,1,2
18526,4,2,5,7,1,2,1
18527,6,1,1,2,1,1,1
18528,1,1,7,2,1,3,2
18529,9,2,5,2,1,2,2
18530,9,1,5,3,2,1,1
18531,1,2,12,7,1,4,1
18532,8,1,7,9,3,6,0
18533,6,2,3,4,1,6,2
18534,2,2,5,9,1,1,1
18535,1,1,8,3,1,1,2
18536,1,2,5,3,1,1,2
18537,2,2,11,9,1,4,2
18538,1,1,4,4,1,1,1
18539,1,1,6,6,1,4,2
18540,2,2,7,3,1,3,1
18541,1,1,4,3,1,3,1
18542,1,1,3,2,1,6,2
18543,1,2,6,8,1,1,1
18544,1,2,9,4,1,1,0
18545,9,1,12,2,1,3,1
18546,2,2,5,1,1,1,2
18547,9,1,5,2,2,2,1
18548,1,2,4,5,1,6,0
18549,9,1,7,1,1,4,2
18550,1,2,7,9,1,1,1
18551,9,1,9,9,1,6,1
18552,9,2,5,3,1,2,2
18553,1,1,2,0,2,2,1
18554,1,2,5,6,1,1,1
18555,1,1,5,7,3,5,0
18556,2,1,5,6,1,2,0
18557,1,1,8,6,2,1,1
18558,1,2,7,7,1,1,1
18559,8,1,4,5,1,4,2
18560,1,1,7,7,1,5,1
18561,1,2,9,7,2,6,1
18562,1,2,6,2,1,4,2
18563,6,1,11,8,1,4,1
18564,1,2,5,6,3,1,0
18565,2,1,5,6,3,1,2
18566,6,2,8,3,3,3,1
18567,1,2,12,5,3,5,0
18568,1,1,8,9,2,1,0
18569,1,1,5,1,1,1,0
18570,1,2,9,8,2,4,1
18571,1,1,8,6,1,1,0
18572,1,1,5,7,1,6,2
18573,1,2,5,7,2,6,0
18574,2,1,2,3,1,6,1
18575,1,2,10,9,3,4,0
18576,6,2,4,5,1,3,1
18577,2,2,8,3,1,2,1
18578,1,2,7,3,3,5,2
18579,1,2,4,2,3,1,1
18580,1,2,10,4,1,2,1
18581,1,1,5,2,1,3,2
18582,1,1,9,4,1,4,0
18583,1,1,5,8,1,3,0
18584,1,2,9,9,1,6,1
18585,7,2,1,1,1,5,2
18586,1,1,7,4,1,4,2
18587,1,1,5,5,1,2,1
18588,1,1,5,4,1,6,0
18589,4,1,7,2,2,1,0
18590,1,2,7,0,1,1,2
18591,1,1,5,5,3,2,1
18592,1,2,8,4,1,6,1
18593,1,1,8,2,1,1,1
18594,5,2,7,6,1,4,1
18595,2,2,9,0,1,3,1
18596,1,1,7,7,1,5,2
18597,2,2,6,6,1,6,0
18598,9,2,6,5,1,1,1
18599,1,1,4,7,1,4,1
18600,1,1,7,5,1,2,1
18601,1,1,9,6,1,1,1
18602,9,1,5,3,1,2,0
18603,9,1,5,0,1,1,1
18604,1,1,8,3,3,1,2
18605,8,1,9,9,1,3,2
18606,1,2,8,5,1,1,1
18607,1,1,4,3,2,3,0
18608,8,2,1,9,1,4,0
18609,2,1,11,1,1,3,1
18610,1,2,7,7,2,6,2
18611,1,2,5,2,1,1,1
18612,1,2,12,8,1,6,2
18613,9,2,1,2,1,4,2
18614,1,1,5,1,1,3,0
18615,1,1,5,2,1,4,0
18616,2,1,4,9,1,3,0
18617,1,1,9,4,1,6,2
18618,1,2,5,5,1,1,1
18619,6,1,3,4,1,6,0
18620,1,2,6,2,1,1,0
18621,1,2,7,3,1,6,0
18622,1,1,5,9,3,1,0
18623,1,1,6,2,1,1,2
18624,2,1,4,8,3,3,2
18625,1,2,8,1,1,3,2
18626,1,2,5,0,1,1,2
18627,1,1,5,5,1,1,1
18628,1,2,5,2,2,6,0
18629,6,1,5,7,1,6,2
18630,1,2,9,9,3,4,1
18631,1,2,5,3,1,1,0
18632,1,2,10,9,1,2,1
18633,9,1,4,8,3,4,1
18634,6,2,7,3,1,4,2
18635,1,1,7,9,1,4,2
18636,1,1,3,5,1,2,1
18637,1,2,4,3,1,5,1
18638,1,2,5,3,1,1,1
18639,6,2,6,5,1,2,2
18640,5,2,5,6,3,5,0
18641,2,2,10,2,2,6,0
18642,1,1,5,4,2,4,1
18643,6,1,10,8,2,3,1
18644,9,1,7,7,1,1,1
18645,1,1,9,9,1,6,0
18646,9,2,4,2,1,1,1
18647,9,2,12,3,1,5,1
