,SEX,RAC1P,EDU,PINCP_DECILE,MSP,OWN_RENT,HOUSING_TYPE
21071,2,9,5,3,1,1,1
21072,1,4,7,2,6,2,1
21073,1,6,8,5,1,2,1
21074,2,2,5,2,3,0,1
21075,2,1,8,1,1,1,1
21076,1,8,3,4,4,1,1
21077,2,1,9,3,4,2,1
21078,1,8,9,4,5,2,1
21079,2,6,9,7,5,2,1
21080,1,9,3,3,4,1,1
21081,2,2,5,6,1,1,1
21082,1,1,7,4,2,0,1
21083,2,1,4,2,1,1,1
21084,2,1,4,4,4,2,1
21085,2,1,8,1,1,1,1
21086,1,9,5,3,3,2,1
21087,1,2,4,8,4,2,1
21088,1,8,7,1,4,1,1
21089,2,1,3,5,2,2,1
21090,1,2,9,5,6,2,1
21091,1,1,3,1,1,2,3
21092,2,1,5,4,6,2,1
21093,2,1,7,1,4,2,1
21094,1,1,7,3,1,2,1
21095,2,1,12,2,4,2,1
21096,1,9,5,6,4,2,1
21097,2,1,9,8,3,2,1
21098,1,1,8,8,1,2,1
21099,2,1,11,7,1,2,1
21100,2,7,4,2,1,1,1
21101,1,1,5,6,1,1,1
21102,2,1,1,1,1,1,1
21103,2,1,1,1,4,2,1
21104,1,2,5,1,1,2,1
21105,1,1,5,5,6,2,3
21106,1,2,12,3,6,1,1
21107,2,2,4,6,6,0,1
21108,2,1,4,2,1,1,3
21109,2,1,5,6,1,1,1
21110,1,1,9,2,1,2,1
21111,1,1,3,0,2,1,1
21112,1,1,1,6,4,2,1
21113,1,3,5,5,4,2,1
21114,2,6,2,5,2,0,1
21115,1,2,5,0,2,0,1
21116,1,1,4,1,4,1,2
21117,1,9,8,2,1,2,1
21118,2,2,9,5,3,2,1
21119,2,1,9,8,1,1,1
21120,2,9,3,0,6,0,3
21121,2,1,8,8,1,2,1
21122,2,2,9,6,6,2,1
21123,2,1,5,8,1,2,1
21124,1,1,5,6,1,1,1
21125,1,1,5,3,1,2,3
21126,1,9,1,3,1,1,1
21127,1,1,7,1,4,1,2
21128,1,6,3,2,1,2,1
21129,1,1,3,4,5,1,1
21130,2,1,4,4,1,2,1
21131,2,8,7,4,4,1,1
21132,2,1,3,5,6,1,3
21133,2,1,4,4,6,0,1
21134,2,6,6,5,1,2,1
21135,2,5,9,6,1,2,1
21136,1,1,5,5,3,2,2
21137,1,1,4,6,1,2,1
21138,2,1,5,4,5,1,3
21139,2,1,8,1,1,2,1
21140,2,1,4,1,1,1,3
21141,1,1,8,5,1,2,1
21142,1,1,4,1,6,2,1
21143,1,1,5,5,4,1,1
21144,1,1,3,4,2,0,1
21145,1,1,7,7,1,1,1
21146,1,8,3,0,6,1,1
21147,1,9,5,1,1,2,1
21148,1,2,3,4,4,2,1
21149,2,8,7,4,1,0,1
21150,1,1,3,2,2,1,1
21151,1,9,5,1,6,2,1
21152,2,1,5,4,4,1,1
21153,1,1,7,2,1,1,1
21154,2,1,5,1,5,0,1
21155,1,1,1,5,1,2,1
21156,1,1,9,3,1,2,1
21157,1,1,3,2,5,0,2
21158,2,1,5,3,1,1,1
21159,2,2,7,4,1,1,1
21160,1,1,3,4,2,2,3
21161,2,1,6,9,5,1,1
21162,1,1,6,5,4,1,1
21163,2,8,2,0,2,1,1
21164,1,1,12,5,3,2,1
21165,2,9,3,4,3,1,1
21166,2,1,5,2,5,2,3
21167,2,1,10,4,4,2,1
21168,1,1,5,4,6,2,1
21169,1,8,9,5,1,1,3
21170,2,8,5,7,2,0,1
21171,2,1,6,7,5,0,1
21172,2,9,7,3,2,0,1
21173,1,1,2,7,1,0,1
21174,1,1,6,5,5,2,1
21175,2,2,3,4,4,1,3
21176,1,2,4,6,4,0,1
21177,1,2,4,1,6,1,1
21178,1,9,6,3,4,2,1
21179,1,1,9,4,2,0,1
21180,2,6,8,2,1,2,1
21181,2,2,5,3,6,2,1
21182,1,9,5,3,4,1,1
21183,2,2,5,2,6,2,2
21184,2,1,4,5,3,1,3
21185,2,9,1,2,4,2,2
21186,1,7,5,5,2,1,3
21187,1,1,3,7,1,1,2
21188,2,1,4,6,1,1,1
21189,1,9,5,3,4,1,1
21190,1,9,8,6,3,2,1
21191,2,9,3,2,4,1,1
21192,1,9,10,5,1,2,1
21193,1,1,4,6,1,1,1
21194,2,1,5,7,6,1,2
21195,1,1,2,1,1,2,1
21196,1,1,5,2,1,1,1
21197,1,1,5,6,1,2,1
21198,1,2,7,1,4,2,1
21199,2,1,7,5,1,2,1
21200,2,3,3,5,1,1,1
21201,1,1,3,3,6,1,1
21202,1,1,2,4,3,1,1
21203,2,9,2,4,6,0,1
21204,2,1,7,3,1,0,1
21205,1,9,9,6,6,2,1
21206,1,1,9,5,1,1,1
21207,1,1,8,1,4,2,1
21208,1,1,3,2,4,1,3
21209,2,1,1,0,4,1,2
21210,2,2,5,3,1,0,3
21211,2,8,6,2,5,2,3
21212,1,2,4,3,4,1,1
21213,2,1,5,5,1,1,1
21214,2,9,1,3,4,1,1
21215,2,2,7,2,1,1,1
21216,1,1,8,1,4,1,1
21217,1,8,5,2,1,2,1
21218,2,1,7,6,4,2,3
21219,1,2,2,4,3,1,3
21220,1,8,2,4,3,2,2
21221,1,1,4,5,3,2,2
21222,2,2,8,0,6,1,1
21223,2,6,5,6,1,2,1
21224,1,9,5,5,4,1,1
21225,1,9,6,7,4,1,1
21226,2,1,7,0,1,1,1
21227,2,1,3,5,3,0,1
21228,2,2,9,2,3,2,1
21229,2,6,5,3,1,1,1
21230,1,2,5,7,1,1,1
21231,1,1,7,1,6,2,3
21232,1,8,3,5,6,2,1
21233,1,1,5,0,6,0,1
21234,2,2,5,4,6,0,1
21235,1,1,3,2,6,1,1
21236,2,9,10,4,5,2,2
21237,1,9,9,1,1,2,1
21238,2,1,3,3,2,1,1
21239,1,1,4,3,4,0,1
21240,1,2,12,5,6,2,1
21241,1,1,5,1,2,1,1
21242,2,1,5,3,2,0,1
21243,1,1,7,5,1,1,1
21244,1,6,1,5,3,2,1
21245,2,1,2,6,1,1,1
21246,1,6,3,5,3,1,1
21247,1,2,2,5,6,2,2
21248,2,1,8,9,4,2,1
21249,1,1,5,9,1,1,1
21250,2,6,4,1,4,0,2
21251,1,1,4,3,1,0,1
21252,2,1,6,8,2,1,1
21253,1,1,3,2,5,1,1
21254,2,6,5,4,5,2,1
21255,1,1,4,4,3,1,1
21256,2,1,6,2,3,1,1
21257,1,6,4,4,6,0,3
21258,2,1,5,2,4,1,1
21259,2,1,4,5,4,1,1
21260,2,1,6,3,2,1,3
21261,1,4,7,4,1,2,1
21262,1,1,9,2,1,1,1
21263,1,1,8,1,1,2,1
21264,1,1,1,4,4,2,2
21265,1,8,8,2,4,2,1
21266,2,9,3,2,6,0,1
21267,1,9,3,5,1,2,1
21268,2,1,1,1,1,1,1
21269,1,1,6,7,6,2,1
21270,1,1,4,4,5,2,1
21271,1,9,7,9,6,2,1
21272,2,1,3,3,4,2,3
21273,1,6,2,6,4,2,1
21274,2,2,10,2,4,1,1
21275,1,1,5,4,3,0,1
21276,2,1,4,6,1,1,1
21277,2,1,2,4,4,2,1
21278,1,6,3,7,1,1,1
21279,2,1,5,2,1,1,1
21280,1,2,7,8,6,2,1
21281,2,1,4,2,2,1,1
21282,1,1,3,6,2,1,1
21283,2,9,5,3,5,2,1
21284,2,1,9,5,1,1,1
21285,1,1,7,1,1,2,1
21286,1,1,3,4,6,1,3
21287,2,1,10,8,4,2,1
21288,1,1,6,0,1,1,1
21289,2,5,9,4,2,1,1
21290,1,1,5,4,4,1,1
21291,1,1,6,0,3,2,3
21292,1,1,5,2,6,0,3
21293,1,1,9,4,5,2,1
21294,1,9,5,5,4,1,2
21295,2,2,2,6,1,1,1
21296,1,1,3,0,3,0,1
21297,1,1,2,5,4,1,1
21298,1,2,4,5,2,2,1
21299,1,2,10,6,1,1,1
21300,1,9,5,7,4,1,1
21301,1,1,5,2,1,1,1
21302,1,1,3,3,1,0,1
21303,2,1,1,3,6,2,2
21304,2,9,2,3,1,1,1
21305,2,1,1,5,1,1,1
21306,2,1,6,6,5,2,1
21307,2,1,5,0,4,0,1
21308,1,1,4,1,6,2,2
21309,2,1,4,4,5,0,1
21310,2,1,1,3,1,1,1
21311,2,1,5,1,1,1,1
21312,2,1,3,1,4,2,2
21313,1,1,11,5,4,2,1
21314,2,1,1,4,6,2,1
21315,2,1,8,4,1,1,1
21316,2,1,5,4,1,2,1
21317,1,1,2,0,1,0,1
21318,1,1,2,5,1,1,1
21319,2,6,8,1,4,1,1
21320,2,1,2,4,1,1,1
21321,2,6,8,1,4,2,1
21322,2,2,10,9,3,1,1
21323,1,1,6,7,3,2,1
21324,2,1,5,2,2,0,1
21325,1,8,5,3,1,1,1
21326,2,1,5,6,5,0,1
21327,1,1,3,5,4,0,1
21328,2,1,7,5,1,2,1
21329,1,1,7,3,4,0,3
21330,2,6,5,2,1,2,1
21331,1,1,5,3,1,1,1
21332,2,2,5,3,1,1,1
21333,1,6,10,4,6,2,1
21334,1,1,4,4,1,1,1
21335,2,9,9,2,5,2,1
21336,2,1,1,3,4,1,2
21337,1,1,8,4,6,0,1
21338,2,1,4,4,1,2,1
21339,2,1,5,1,1,2,1
21340,2,1,6,5,1,2,1
21341,2,1,1,5,1,0,3
21342,1,9,9,2,2,1,1
21343,1,1,5,4,2,2,3
21344,2,1,3,4,4,1,2
21345,1,8,6,5,4,2,1
21346,1,5,3,3,4,1,1
21347,2,9,2,1,6,2,1
21348,1,1,8,1,4,0,1
21349,1,1,7,4,2,0,1
21350,1,8,2,4,3,2,1
21351,2,1,12,8,1,1,1
21352,1,6,5,5,3,1,1
21353,1,9,3,3,5,1,1
21354,2,1,1,3,4,2,1
21355,1,1,4,3,2,1,3
21356,1,6,4,9,6,2,1
21357,2,1,8,5,6,1,1
21358,1,1,5,8,1,1,3
21359,1,1,3,3,1,2,1
21360,1,5,2,5,3,1,2
21361,1,1,5,1,3,2,1
21362,1,1,3,0,1,2,1
21363,1,1,5,3,2,2,1
21364,1,1,5,2,5,2,1
21365,2,1,4,1,1,1,1
21366,1,2,10,8,6,2,1
21367,2,1,1,5,2,1,1
21368,2,1,2,5,2,1,2
21369,2,1,2,6,4,2,1
21370,1,9,4,6,6,2,1
21371,2,1,5,4,1,2,1
21372,1,1,8,6,1,1,1
21373,2,1,5,4,4,1,1
21374,1,1,5,4,6,0,3
21375,2,1,7,5,6,1,2
21376,1,1,5,2,5,2,1
21377,1,2,5,2,3,1,1
21378,1,2,8,6,1,1,1
21379,1,1,8,0,1,2,1
21380,2,9,1,5,1,1,3
21381,1,8,10,9,2,1,1
21382,2,5,1,8,4,2,1
21383,2,1,5,3,1,1,1
21384,1,9,8,8,1,2,1
21385,1,5,5,1,6,1,1
21386,2,1,5,6,1,1,1
21387,2,1,2,5,1,1,1
21388,1,9,5,4,1,2,1
21389,1,1,5,0,1,2,1
21390,2,1,7,3,1,2,1
21391,1,8,5,5,4,1,1
21392,1,1,10,6,2,2,3
21393,1,9,7,2,1,1,1
21394,2,1,5,6,1,1,1
21395,2,1,4,2,5,1,1
21396,1,6,7,5,4,2,2
21397,2,1,4,3,3,2,3
21398,1,2,6,1,4,2,2
21399,2,6,5,1,1,1,1
21400,2,1,5,6,2,0,1
21401,1,1,6,6,1,0,1
21402,2,6,4,1,1,1,3
21403,2,1,4,3,5,2,2
21404,1,1,4,9,6,2,1
21405,2,1,5,0,6,2,1
21406,2,1,4,1,6,0,1
21407,2,6,6,8,1,1,1
21408,1,1,8,3,4,1,1
21409,1,9,1,1,5,0,3
21410,1,1,4,4,3,0,1
21411,1,1,12,7,3,2,1
21412,2,1,4,5,2,1,1
21413,1,1,5,2,1,1,3
21414,1,2,5,5,2,2,3
21415,2,1,3,1,6,2,1
21416,1,5,3,0,6,0,2
21417,1,9,2,0,3,1,1
21418,2,9,9,7,5,2,1
21419,2,6,5,1,1,0,1
21420,2,9,3,8,4,2,1
21421,1,6,5,5,5,1,2
21422,2,2,6,3,6,2,1
21423,1,1,5,4,6,1,3
21424,2,2,6,1,5,2,1
21425,1,1,6,1,1,1,1
21426,2,1,9,6,1,1,1
21427,2,1,5,2,6,2,1
21428,1,1,2,4,1,1,1
21429,2,1,4,0,1,1,1
21430,2,1,5,5,2,1,3
21431,2,1,7,7,1,2,1
21432,1,8,6,5,4,2,1
21433,2,5,2,4,1,2,3
21434,2,1,2,0,1,0,1
21435,1,1,10,5,4,2,1
21436,1,1,3,4,1,0,1
21437,1,1,8,3,3,1,2
21438,2,9,7,4,5,2,1
21439,1,1,5,1,3,2,3
21440,1,1,5,3,1,2,1
21441,1,2,1,5,5,1,2
21442,2,6,3,5,1,1,1
21443,1,9,6,0,1,2,1
21444,2,6,3,0,6,0,1
21445,1,1,7,3,4,1,1
21446,2,1,3,5,1,2,1
21447,1,1,6,1,3,2,1
21448,1,1,4,0,1,1,1
21449,1,1,5,2,4,2,1
21450,2,3,1,3,1,2,3
21451,2,1,4,0,1,1,1
21452,2,1,7,3,4,1,1
21453,1,1,4,1,1,0,1
21454,2,6,4,3,1,1,1
21455,2,1,7,2,4,2,1
21456,2,1,5,1,4,1,1
21457,1,1,3,5,4,1,1
21458,1,9,3,1,1,1,3
21459,1,1,8,4,4,1,1
21460,2,2,4,4,4,2,3
21461,1,1,5,5,6,1,1
21462,1,1,7,8,3,2,1
21463,1,9,12,1,1,2,1
21464,2,1,5,2,5,2,1
21465,2,1,3,3,1,1,1
21466,1,1,8,4,4,1,1
21467,1,2,5,7,1,1,1
21468,2,1,5,1,1,2,1
21469,2,1,2,3,1,1,3
21470,2,1,5,1,4,0,1
21471,1,2,5,4,4,2,1
21472,2,4,1,1,6,1,1
21473,1,6,5,8,6,1,1
21474,2,2,11,7,2,1,1
21475,2,1,10,8,6,2,1
21476,2,6,6,4,3,1,1
21477,2,1,5,3,1,2,1
21478,2,1,5,5,3,1,3
21479,2,2,4,5,4,1,1
21480,1,8,4,4,4,2,1
21481,2,1,4,1,1,2,1
21482,2,1,5,0,4,1,1
21483,1,1,3,3,1,1,1
21484,2,1,8,0,1,2,1
21485,2,1,4,6,6,1,1
21486,1,1,4,5,6,2,1
21487,2,1,5,3,4,1,1
21488,1,2,4,3,3,1,3
21489,1,1,9,8,1,1,1
21490,2,8,1,6,4,1,2
21491,2,1,3,0,6,2,1
21492,1,1,7,3,1,2,1
21493,2,1,9,8,3,2,1
21494,2,1,1,5,2,1,1
21495,2,1,10,7,3,2,1
21496,1,1,2,4,3,2,1
21497,2,1,5,2,1,1,1
21498,2,8,5,2,1,1,1
21499,1,1,5,3,5,2,2
21500,1,2,12,5,6,2,1
21501,2,1,1,4,1,1,1
21502,1,8,2,0,1,2,1
21503,1,2,9,8,1,2,1
21504,1,8,2,4,3,1,1
21505,1,8,4,4,6,2,1
21506,1,1,9,9,5,2,1
21507,2,8,3,2,2,1,1
21508,1,1,3,1,1,1,1
21509,2,2,5,9,1,1,1
21510,1,2,3,1,6,0,1
21511,1,1,10,6,6,2,1
21512,2,2,8,2,6,1,1
21513,2,1,2,2,1,0,1
21514,1,1,6,1,1,2,1
21515,2,5,5,6,5,1,1
21516,2,2,4,2,6,1,2
21517,1,1,5,5,1,1,1
21518,1,1,4,3,2,2,1
21519,2,1,5,9,1,1,1
21520,1,2,9,5,4,2,1
21521,2,9,5,5,2,2,2
21522,2,1,5,0,1,2,1
21523,1,1,1,3,6,2,1
21524,2,9,5,5,6,2,3
21525,1,1,1,4,5,0,1
21526,2,4,5,9,6,1,1
21527,1,1,7,5,1,0,1
21528,2,1,5,4,2,1,1
21529,1,1,5,4,2,1,3
21530,1,1,8,4,2,2,1
21531,1,1,5,3,6,2,1
21532,2,9,5,2,4,0,1
21533,2,1,5,2,6,2,3
21534,1,1,11,4,1,2,1
21535,2,8,5,2,1,2,1
21536,1,6,5,1,1,2,1
21537,2,1,4,4,1,1,2
21538,2,9,8,4,3,2,1
21539,2,9,5,2,5,0,3
21540,2,6,4,9,1,1,1
21541,2,9,9,7,6,2,1
21542,1,2,4,0,3,0,3
21543,2,2,1,3,6,0,1
21544,2,1,5,2,6,2,2
21545,2,1,5,6,4,1,1
21546,1,1,7,3,1,1,1
21547,2,1,5,7,4,2,1
21548,1,1,4,7,1,1,1
21549,2,1,5,4,6,2,2
21550,1,1,5,5,6,2,1
21551,2,2,7,3,4,2,3
21552,2,9,4,2,1,1,1
21553,2,8,8,5,6,0,2
21554,2,4,4,3,6,2,1
21555,2,2,2,1,2,1,1
21556,1,9,3,3,4,1,1
21557,2,1,5,4,3,2,1
21558,2,2,4,1,1,1,1
21559,1,1,7,5,2,2,1
21560,2,1,1,3,6,2,3
21561,2,1,5,4,6,2,2
21562,1,2,9,8,5,2,1
21563,2,1,12,8,1,2,1
21564,1,1,5,2,4,1,3
21565,1,1,5,1,4,2,1
21566,2,2,5,8,1,1,1
21567,1,1,5,4,2,1,1
21568,1,1,5,4,1,0,1
21569,1,1,4,5,2,1,1
21570,2,1,1,5,5,2,3
21571,1,1,2,2,4,2,1
21572,1,1,8,3,1,2,1
21573,1,1,8,7,6,2,1
21574,1,1,5,2,6,0,1
21575,1,1,7,7,6,2,1
21576,2,9,9,8,1,2,1
21577,2,1,3,4,4,2,1
21578,1,8,7,4,2,1,1
21579,1,1,7,5,1,1,1
21580,2,1,11,8,4,2,1
21581,1,9,6,2,6,2,1
21582,2,7,3,5,2,1,1
21583,1,1,5,2,4,1,1
21584,2,1,7,2,1,2,1
21585,2,8,4,7,6,1,1
21586,2,1,4,2,4,1,3
21587,1,1,4,2,5,2,3
21588,2,1,4,1,6,2,1
21589,2,1,8,5,5,2,1
21590,1,8,1,0,2,1,1
21591,1,1,4,5,4,2,1
21592,1,1,4,5,2,1,1
21593,1,1,3,6,3,1,3
21594,1,1,11,5,4,2,1
21595,2,1,6,1,1,1,1
21596,2,6,4,6,1,1,1
21597,2,1,6,2,6,0,1
21598,1,9,12,3,6,2,1
21599,1,1,8,5,4,1,3
21600,1,1,7,2,6,2,1
21601,2,1,3,2,6,2,1
21602,2,2,8,5,1,1,1
21603,1,1,8,5,2,2,1
21604,1,1,1,4,6,2,1
21605,2,1,8,2,4,1,1
21606,2,1,1,0,6,1,3
21607,2,1,8,5,5,0,1
21608,2,1,6,1,5,2,3
21609,1,1,9,4,6,2,1
21610,2,3,7,3,1,2,1
21611,2,1,7,6,4,2,1
21612,1,1,9,6,1,1,1
21613,1,1,12,2,4,0,3
21614,1,8,9,7,5,2,1
21615,1,8,5,4,5,2,1
21616,2,2,3,3,4,1,1
21617,2,1,5,5,2,2,1
21618,1,2,5,7,3,1,2
21619,1,9,3,2,1,1,3
21620,2,1,9,6,6,1,1
21621,2,1,5,7,6,0,1
21622,2,6,8,6,1,1,1
21623,2,4,2,2,1,0,1
21624,2,9,9,9,5,1,1
21625,2,9,5,2,1,1,1
21626,1,8,5,4,2,2,2
21627,2,1,5,2,1,2,1
21628,2,1,3,2,1,1,1
21629,2,1,5,5,1,2,1
21630,1,9,10,8,4,2,1
21631,2,2,9,8,1,2,1
21632,1,1,5,0,1,2,3
21633,2,1,1,4,1,0,3
21634,1,9,2,6,3,2,1
21635,2,8,6,4,1,1,1
21636,1,1,5,5,5,1,1
21637,1,1,9,4,3,0,2
21638,1,2,5,5,4,1,1
21639,1,1,8,1,4,1,1
21640,2,1,5,6,1,1,1
21641,2,1,4,2,6,2,3
21642,2,1,7,5,1,1,1
21643,1,1,4,2,2,2,1
21644,2,8,5,5,4,2,2
21645,2,8,5,4,1,1,1
21646,1,1,5,2,1,2,1
21647,2,1,6,1,1,2,1
21648,1,2,6,0,6,2,1
21649,2,1,4,7,3,1,1
21650,2,8,5,3,3,1,1
21651,2,2,7,3,3,2,2
21652,2,1,11,7,6,2,1
21653,1,2,5,5,5,0,3
21654,1,2,8,0,6,2,1
21655,1,9,2,4,4,2,1
21656,2,1,3,0,1,0,1
21657,1,1,3,2,1,0,1
21658,2,8,5,7,5,1,3
21659,1,1,4,5,4,2,1
21660,1,8,5,5,3,0,1
21661,2,1,9,3,1,1,1
21662,2,9,6,6,4,1,2
21663,2,1,5,1,6,0,1
21664,2,1,7,8,3,0,1
21665,2,1,5,1,4,1,2
21666,2,1,6,2,2,0,2
21667,2,1,3,3,2,1,1
21668,2,2,7,8,1,2,1
21669,2,1,6,4,6,2,1
21670,1,1,5,8,4,2,1
21671,1,1,9,1,4,0,1
21672,2,2,12,5,1,2,1
21673,2,2,12,3,5,2,1
21674,2,2,4,3,6,1,1
21675,1,1,4,4,4,1,1
21676,1,1,4,4,6,2,1
21677,1,1,6,3,6,2,1
21678,1,1,4,2,1,2,1
21679,2,1,8,4,1,1,1
21680,1,6,6,3,6,0,3
21681,2,1,7,7,1,2,1
21682,2,1,7,8,1,2,1
21683,2,2,5,1,6,2,1
21684,2,1,5,2,1,1,1
21685,1,1,4,5,1,0,1
21686,2,4,5,7,1,1,1
21687,2,8,3,3,2,2,1
21688,1,9,7,6,1,2,1
21689,2,5,4,2,1,1,2
21690,1,1,2,1,6,2,1
21691,1,9,1,5,2,2,3
21692,1,9,10,6,5,2,1
21693,2,1,4,7,4,1,1
21694,1,1,2,4,1,0,1
21695,1,9,2,1,1,0,1
21696,1,1,5,2,1,1,1
21697,2,2,1,3,6,2,2
21698,2,1,8,3,6,1,1
21699,2,6,5,5,3,1,2
21700,1,2,8,3,1,1,1
21701,2,2,11,9,1,1,1
21702,2,1,5,7,1,2,3
21703,2,1,3,3,6,0,1
21704,2,2,2,2,1,2,1
21705,2,1,4,5,4,2,1
21706,2,1,9,9,6,1,1
21707,1,1,2,4,4,0,3
21708,1,1,5,0,3,1,1
21709,2,6,4,3,1,2,1
21710,1,1,4,3,4,2,1
21711,2,9,7,7,2,2,1
21712,2,1,9,5,1,2,1
21713,1,1,9,3,2,1,2
21714,2,1,2,0,6,2,1
21715,2,1,5,5,1,2,3
21716,2,1,4,5,2,1,3
21717,1,2,2,4,1,2,1
21718,2,1,8,3,1,1,1
21719,2,1,7,6,2,2,1
21720,2,1,5,4,1,1,1
21721,2,9,4,0,4,1,2
21722,1,2,10,3,2,1,1
21723,1,6,9,9,6,2,1
21724,2,1,4,4,2,1,1
21725,1,1,6,3,6,2,3
21726,2,8,2,1,6,2,2
21727,1,6,4,4,2,2,1
21728,2,1,3,1,1,2,1
21729,1,1,8,3,4,1,1
21730,1,6,9,7,2,2,1
21731,2,1,6,9,4,1,1
21732,1,1,3,2,4,2,2
21733,1,1,7,9,1,1,1
21734,1,1,5,8,4,2,1
21735,2,8,8,7,5,2,1
21736,2,1,1,0,6,1,1
21737,1,6,7,6,1,1,1
21738,2,1,3,6,1,0,1
21739,1,9,5,1,1,2,1
21740,1,9,2,5,1,1,1
21741,1,3,9,4,1,1,1
21742,2,1,9,2,3,2,1
21743,2,1,1,5,6,2,1
21744,1,1,5,6,1,1,1
21745,2,1,7,1,1,1,1
21746,2,1,5,1,1,1,1
21747,2,1,8,7,1,1,1
21748,1,2,7,5,5,2,1
21749,1,1,2,0,2,1,1
21750,1,6,5,5,6,2,1
21751,2,1,1,2,6,0,1
21752,2,1,3,1,4,1,3
21753,1,1,5,7,5,2,1
21754,2,9,4,2,1,0,3
21755,1,1,6,9,2,2,1
21756,1,2,5,1,1,1,1
21757,1,9,7,0,4,2,2
21758,2,1,3,5,1,2,1
21759,2,1,8,0,2,2,1
21760,1,1,4,5,1,1,1
21761,2,9,6,3,5,2,1
21762,1,9,7,2,4,1,1
21763,1,1,4,0,4,2,1
21764,1,2,5,2,4,0,1
21765,1,1,5,3,3,2,1
21766,2,9,4,6,2,2,1
21767,1,2,7,7,6,2,1
21768,2,1,4,5,6,2,1
21769,2,9,3,4,2,1,1
21770,2,1,5,1,1,1,1
21771,2,8,5,4,3,2,1
21772,2,1,1,5,2,1,1
21773,1,7,4,0,1,2,3
21774,1,1,5,4,2,2,1
21775,2,1,7,1,3,2,1
21776,2,1,5,6,1,1,1
21777,1,2,3,1,3,1,1
21778,1,1,9,8,4,2,1
21779,1,9,3,0,6,1,1
21780,1,1,2,1,6,2,3
21781,2,1,8,3,3,2,3
21782,2,1,5,2,4,2,1
21783,2,1,4,8,1,1,1
21784,2,6,5,5,4,2,2
21785,2,6,2,5,3,2,2
21786,2,2,5,3,6,2,1
21787,2,6,5,1,6,0,1
21788,1,1,8,2,1,2,1
21789,2,3,5,5,4,2,1
21790,1,2,3,7,4,2,1
21791,2,1,4,2,6,0,1
21792,2,9,4,8,1,1,1
21793,1,1,8,3,6,1,1
21794,1,1,5,2,1,2,3
21795,1,9,12,3,2,0,3
21796,2,1,9,5,4,2,1
21797,2,1,4,3,1,2,3
21798,2,1,5,5,5,0,1
21799,1,1,1,2,2,2,1
21800,1,9,3,0,1,2,3
21801,1,8,5,4,4,0,1
21802,2,6,4,2,2,1,1
21803,2,1,1,8,6,2,1
21804,1,2,12,8,1,2,1
21805,2,9,7,6,3,0,1
21806,1,1,4,2,4,2,1
21807,2,1,7,6,3,1,1
21808,1,2,6,6,1,1,1
21809,2,2,9,2,5,1,3
21810,2,1,1,2,3,0,3
21811,2,1,5,3,1,0,1
21812,1,1,10,6,1,2,1
21813,2,2,5,8,3,2,1
21814,2,1,9,8,1,1,1
21815,2,2,5,9,3,1,1
21816,1,2,5,6,4,2,1
21817,2,1,5,4,6,0,1
21818,2,2,1,0,1,1,1
21819,1,1,8,3,6,2,1
21820,1,9,9,6,4,2,1
21821,1,2,3,3,4,1,1
21822,2,2,1,4,2,0,1
21823,1,1,5,1,1,0,1
21824,1,9,7,6,5,2,1
21825,2,9,10,8,6,2,1
21826,1,8,2,2,6,0,1
21827,2,9,1,4,3,1,1
21828,2,1,6,3,1,0,3
21829,1,1,7,1,5,2,1
21830,1,1,5,4,1,2,1
21831,2,1,4,8,1,2,1
21832,2,1,5,2,1,2,1
21833,2,1,9,5,1,2,1
21834,1,1,4,1,4,2,3
21835,1,8,3,2,6,0,1
21836,1,1,6,1,1,2,3
21837,1,1,4,2,3,0,2
21838,1,1,5,5,4,1,1
21839,2,2,9,3,6,0,1
21840,1,1,5,3,1,1,1
21841,1,1,5,4,1,1,1
21842,2,1,9,8,4,1,1
21843,1,2,6,1,3,1,1
21844,2,1,4,3,2,1,2
21845,1,6,4,3,5,1,1
21846,2,1,5,5,4,1,1
21847,1,1,4,2,3,1,1
21848,2,2,7,6,5,1,1
21849,1,6,7,0,4,2,1
21850,1,1,7,5,2,2,1
21851,1,2,4,2,1,0,1
21852,2,5,11,8,2,2,1
21853,1,1,8,2,1,1,1
21854,1,1,4,9,4,1,1
21855,1,2,4,1,6,1,1
21856,2,8,5,4,4,1,1
21857,2,1,5,1,1,1,1
21858,1,8,4,0,4,2,1
21859,2,1,7,7,1,1,1
21860,2,8,5,5,4,0,1
21861,1,1,5,2,4,2,1
21862,2,9,10,2,1,1,1
21863,1,9,5,0,1,2,1
21864,2,1,8,4,5,1,1
21865,2,1,7,6,6,1,1
21866,2,1,2,2,5,1,1
21867,1,1,1,3,4,0,1
21868,2,1,2,4,6,1,2
21869,1,2,1,1,6,2,1
21870,1,1,4,4,2,1,2
21871,2,5,5,1,4,2,1
21872,1,1,2,4,1,1,1
21873,1,2,6,3,4,0,2
21874,1,1,4,4,6,0,3
21875,2,1,7,4,1,2,1
21876,1,2,4,1,1,1,1
21877,2,1,3,3,6,2,2
21878,2,1,5,2,1,1,1
21879,1,1,4,1,4,2,1
21880,2,9,7,0,4,1,1
21881,2,1,2,9,4,2,1
21882,1,1,4,0,1,0,1
21883,2,1,6,1,2,2,2
21884,1,1,2,5,1,1,1
21885,2,2,3,2,1,1,1
21886,1,2,6,8,6,2,1
21887,2,1,1,4,6,2,1
21888,1,1,5,0,6,0,3
21889,2,1,5,3,1,0,3
21890,1,9,5,3,3,2,3
