,SEX,RAC1P,MSP,PINCP_DECILE,EDU,OWN_RENT,HOUSING_TYPE
17867,2,6,3,3,3,1,2
17868,2,1,1,1,5,0,2
17869,1,1,2,1,2,1,1
17870,1,2,2,5,4,1,1
17871,1,1,1,1,2,0,2
17872,1,2,1,0,7,1,1
17873,2,1,2,4,6,1,1
17874,1,1,1,1,4,0,1
17875,2,1,2,0,1,0,1
17876,2,4,2,6,2,1,2
17877,1,1,2,3,6,1,1
17878,2,1,2,0,2,1,1
17879,2,2,5,2,3,0,2
17880,2,1,2,7,3,0,1
17881,2,1,5,1,5,1,1
17882,2,1,2,3,2,1,3
17883,2,1,2,3,7,1,1
17884,2,3,1,1,10,1,2
17885,2,1,5,5,5,0,1
17886,1,1,5,3,4,1,2
17887,1,9,2,1,4,1,1
17888,2,4,4,5,4,0,3
17889,2,1,1,1,1,0,1
17890,2,7,3,2,2,0,1
17891,2,2,1,4,1,0,1
17892,1,1,1,2,5,0,2
17893,1,2,1,8,2,0,3
17894,1,2,5,4,3,0,2
17895,1,1,1,2,3,1,1
17896,1,1,1,2,5,1,1
17897,1,1,2,1,2,1,1
17898,2,1,1,4,10,1,1
17899,1,5,3,5,1,1,1
17900,2,1,1,5,5,1,1
17901,1,2,3,1,3,0,2
17902,1,1,1,1,3,0,2
17903,1,1,1,5,6,1,1
17904,1,5,1,1,9,0,1
17905,2,1,5,0,4,1,1
17906,2,1,5,3,2,1,2
17907,2,1,1,0,1,1,1
17908,1,1,5,5,1,0,2
17909,1,7,5,1,4,0,1
17910,1,1,2,5,4,0,1
17911,2,9,1,2,1,1,1
17912,2,1,5,4,2,1,3
17913,2,1,1,0,5,0,1
17914,2,9,1,3,3,1,1
17915,1,2,4,2,2,1,2
17916,2,1,1,2,4,0,2
17917,1,1,1,6,7,0,2
17918,1,1,1,5,1,0,1
17919,1,2,1,1,5,1,1
17920,2,1,1,2,3,0,2
17921,2,4,1,6,10,1,1
17922,1,1,1,3,2,1,1
17923,2,1,1,5,1,1,1
17924,1,1,5,5,3,1,1
17925,2,5,2,6,6,1,1
17926,2,1,1,2,1,0,1
17927,1,1,1,6,12,0,2
17928,2,4,2,5,8,0,1
17929,2,1,5,0,1,0,1
17930,2,1,3,2,4,1,2
17931,2,1,1,1,10,1,3
17932,1,2,1,4,11,1,1
17933,2,1,3,1,4,0,2
17934,1,1,6,4,6,0,2
17935,2,1,2,0,5,0,3
17936,1,6,5,0,1,0,1
17937,1,1,2,4,3,1,3
17938,1,1,2,0,4,0,1
17939,1,2,3,7,2,0,1
17940,1,1,1,1,4,0,2
17941,1,1,4,5,4,1,1
17942,2,6,2,0,4,1,1
17943,2,1,1,1,5,0,2
17944,1,1,1,5,5,0,2
17945,2,1,2,0,1,1,1
17946,1,1,1,3,2,0,1
17947,2,1,3,4,4,0,2
17948,1,9,4,0,3,1,1
17949,2,1,1,0,3,1,1
17950,1,2,1,2,2,1,3
17951,2,6,1,2,12,1,1
17952,2,2,1,6,2,1,2
17953,1,2,5,2,4,1,1
17954,1,4,2,2,1,1,1
17955,2,1,1,5,2,0,2
17956,1,1,4,3,1,0,2
17957,1,1,2,3,1,1,1
17958,1,1,1,4,4,0,1
17959,2,1,2,5,7,0,3
17960,2,1,4,0,1,0,2
17961,2,1,1,0,1,1,3
17962,1,9,6,5,3,0,2
17963,1,1,4,3,3,0,2
17964,1,1,1,1,7,1,1
17965,2,1,1,0,2,1,1
17966,1,2,4,3,4,0,2
17967,1,1,5,0,2,1,2
17968,2,1,1,2,4,1,3
17969,1,1,1,3,3,1,1
17970,2,1,1,0,6,1,3
17971,2,1,2,2,3,1,1
17972,1,1,1,0,3,1,3
17973,1,1,4,3,4,1,2
17974,1,2,2,0,3,1,1
17975,2,1,3,2,1,0,1
17976,2,9,1,3,1,1,1
17977,1,1,3,4,1,1,1
17978,2,2,5,0,5,0,1
17979,2,4,1,3,3,1,1
17980,2,1,1,5,5,1,1
17981,2,2,1,6,6,1,3
17982,2,1,1,4,2,1,1
17983,1,2,3,3,2,0,1
17984,2,1,5,0,1,1,1
17985,1,1,3,6,1,1,3
17986,2,7,4,0,1,0,1
17987,1,2,1,2,4,0,2
17988,1,1,5,4,3,1,2
17989,1,2,4,0,3,1,1
17990,2,1,1,2,4,1,1
17991,1,6,2,0,7,1,1
17992,1,1,1,1,5,0,2
17993,2,8,5,1,5,1,1
17994,1,1,2,3,3,1,2
17995,2,1,1,6,2,0,2
17996,1,1,2,2,2,0,1
17997,1,1,1,3,4,1,2
17998,2,4,2,4,2,0,2
17999,1,1,3,2,1,0,2
18000,2,1,1,1,4,0,1
18001,2,6,4,2,6,1,1
18002,2,1,1,1,3,1,1
18003,1,6,2,0,7,1,1
18004,1,1,4,2,4,0,2
18005,1,1,1,3,2,1,1
18006,2,1,1,1,2,1,1
18007,1,1,5,2,3,0,1
18008,1,1,3,0,1,1,1
18009,1,8,4,0,9,0,2
18010,2,1,1,3,10,0,1
18011,2,1,1,5,10,1,1
18012,1,1,3,2,4,1,2
18013,1,2,3,4,12,0,2
18014,2,4,4,6,9,1,2
18015,2,5,2,2,2,0,2
18016,1,1,2,2,10,1,1
18017,1,1,2,0,2,1,1
18018,1,2,4,4,1,0,3
18019,1,1,4,4,2,0,2
18020,1,1,2,3,3,1,1
18021,1,2,4,3,1,1,1
18022,1,1,6,1,2,1,1
18023,2,1,5,4,4,1,1
18024,2,2,1,0,1,0,1
18025,1,9,1,4,4,1,1
18026,2,1,1,3,4,1,2
18027,2,2,1,7,1,0,1
18028,2,1,5,4,5,1,1
18029,2,1,4,0,3,0,2
18030,1,1,1,3,3,0,1
18031,2,2,2,0,3,1,1
18032,2,3,4,1,3,1,2
18033,2,1,2,3,5,1,1
18034,1,1,1,4,5,1,1
18035,2,1,2,2,3,1,1
18036,1,1,5,2,6,1,1
18037,2,1,5,0,1,0,1
18038,1,1,4,3,2,0,2
18039,1,1,2,3,4,1,1
18040,2,1,1,5,2,1,1
18041,1,1,3,0,9,1,1
18042,1,7,1,1,5,1,1
18043,1,1,1,7,5,1,1
18044,1,1,1,7,1,0,1
18045,2,1,5,0,1,0,1
18046,2,1,1,0,1,0,1
18047,2,1,1,3,7,0,1
18048,2,1,2,0,2,1,1
18049,1,1,5,3,5,0,3
18050,2,1,5,4,2,0,2
18051,2,2,5,0,3,1,1
18052,2,2,3,5,8,1,1
18053,2,1,4,6,10,0,1
18054,2,2,1,2,2,0,1
18055,2,1,1,0,1,0,2
18056,2,1,3,1,3,0,2
18057,2,1,4,1,4,1,2
18058,2,1,2,1,6,1,1
18059,1,3,3,0,4,1,1
18060,1,1,3,4,2,0,2
18061,1,2,4,3,2,1,1
18062,1,9,1,4,5,0,2
18063,1,5,1,3,10,0,2
18064,1,3,1,0,5,0,3
18065,1,1,1,4,6,1,1
18066,1,1,1,8,7,1,1
18067,2,5,1,0,1,0,2
18068,2,1,5,1,2,1,2
18069,1,1,1,3,4,0,1
18070,2,1,1,2,4,1,1
18071,1,6,5,1,2,1,3
18072,1,1,6,2,1,1,1
18073,2,1,5,1,2,1,2
18074,1,2,4,0,1,0,2
18075,1,1,5,4,3,1,1
18076,2,2,1,3,1,0,2
18077,1,1,1,3,3,1,1
18078,1,5,5,3,2,1,1
18079,1,2,1,2,8,1,1
18080,1,1,1,0,1,1,1
18081,1,6,2,0,2,0,2
18082,2,1,1,2,9,1,1
18083,1,2,1,0,3,1,2
18084,1,1,3,1,3,1,1
18085,2,1,3,4,4,0,2
18086,2,2,1,0,1,0,1
18087,1,2,1,8,1,1,1
18088,2,1,5,5,6,1,1
18089,2,1,3,6,4,0,1
18090,2,1,2,2,7,1,2
18091,2,1,1,0,2,0,1
18092,1,3,2,0,1,1,2
18093,2,1,3,3,4,0,1
18094,2,1,2,0,7,1,1
18095,1,1,5,3,2,0,2
18096,1,2,1,0,4,1,1
18097,2,1,1,3,3,0,2
18098,2,1,1,3,2,1,1
18099,1,5,1,7,6,1,1
18100,1,1,1,0,4,0,1
18101,2,1,2,2,4,0,1
18102,2,2,1,2,5,0,1
18103,1,1,2,4,4,0,1
18104,1,2,1,5,3,0,1
18105,2,1,1,4,2,1,1
18106,2,1,5,1,4,0,1
18107,1,4,3,5,10,0,1
18108,1,2,3,3,2,0,2
18109,2,2,2,0,3,1,1
18110,2,3,6,2,5,0,1
18111,2,1,1,1,4,0,2
18112,1,5,1,1,10,0,1
18113,1,4,1,5,5,0,2
18114,2,1,1,2,5,0,2
18115,2,2,2,5,5,0,1
18116,1,1,1,3,3,0,1
18117,1,1,1,1,2,1,1
18118,2,1,3,1,3,1,3
18119,2,1,1,0,1,1,1
18120,1,2,2,0,4,0,1
18121,1,1,5,2,5,0,1
18122,1,1,5,0,6,1,1
18123,2,1,4,2,10,1,1
18124,1,2,1,2,3,0,1
18125,2,1,1,2,4,0,1
18126,2,1,1,8,2,1,1
18127,1,1,1,7,9,0,1
18128,2,1,2,1,5,1,1
18129,2,2,1,4,3,1,1
18130,2,1,1,1,5,1,1
18131,1,7,5,2,7,0,2
18132,2,1,4,7,1,1,2
18133,1,5,1,4,2,0,2
18134,2,1,1,3,4,0,2
18135,1,6,3,2,2,0,1
18136,1,9,1,2,1,1,1
18137,2,1,5,1,3,1,2
18138,2,1,1,5,7,0,1
18139,1,2,1,9,2,0,2
18140,2,6,1,2,8,0,3
18141,1,1,4,0,2,1,1
18142,2,1,1,0,1,0,2
18143,2,6,1,3,7,0,1
18144,2,1,4,3,10,0,1
18145,2,4,2,2,2,1,1
18146,1,1,1,0,3,1,3
18147,1,1,2,0,3,0,2
18148,2,2,1,4,2,1,3
18149,1,2,1,3,12,0,2
18150,1,1,4,0,8,0,1
18151,2,1,2,0,1,1,1
18152,2,2,5,0,2,1,1
18153,2,5,1,0,1,0,1
18154,1,1,3,1,5,0,2
18155,2,1,1,3,6,1,1
18156,1,1,3,3,2,0,2
18157,1,1,1,0,3,1,3
18158,1,1,3,5,1,0,1
18159,2,1,3,3,5,0,1
18160,2,8,3,2,4,1,1
18161,2,1,4,7,10,1,2
18162,1,3,4,5,6,1,2
18163,1,1,1,1,8,0,1
18164,2,1,1,4,5,1,1
18165,2,2,1,4,3,1,1
18166,1,9,1,1,7,1,1
18167,2,1,1,0,3,0,2
18168,2,1,5,4,3,1,2
18169,2,1,2,2,1,1,1
18170,2,1,5,2,3,0,2
18171,2,1,1,3,7,0,3
18172,1,1,4,1,4,1,1
18173,1,1,3,2,5,1,1
18174,2,1,6,3,5,1,1
18175,2,1,3,0,5,0,2
18176,1,1,2,0,1,1,1
18177,2,1,4,2,1,0,1
18178,2,2,3,4,9,1,1
18179,2,1,4,2,5,0,2
18180,2,2,5,0,2,1,3
18181,2,1,4,3,5,1,1
18182,2,3,1,0,2,1,1
18183,2,1,1,1,4,1,1
18184,1,1,1,7,3,0,1
18185,2,2,1,2,7,1,1
18186,1,1,2,3,3,1,1
18187,2,1,3,0,3,0,2
18188,1,1,1,8,2,0,2
18189,2,1,4,5,2,0,2
18190,1,2,1,2,9,1,3
18191,2,1,3,2,1,0,1
18192,2,2,2,2,2,1,1
18193,1,1,5,0,3,1,2
18194,1,5,1,5,7,0,1
18195,1,7,2,2,1,0,1
18196,2,6,3,3,4,1,1
18197,2,1,1,1,5,1,2
18198,1,8,1,4,3,1,1
18199,2,1,1,2,1,0,1
18200,1,7,1,1,4,0,1
18201,2,1,3,2,2,1,2
18202,2,1,1,3,1,1,1
18203,1,2,2,2,3,1,2
18204,2,3,1,2,2,0,2
18205,2,1,3,0,4,0,2
18206,2,9,1,5,5,0,1
18207,2,5,1,5,8,0,1
18208,2,8,5,4,9,0,2
18209,2,9,1,1,3,0,1
18210,2,1,1,8,4,0,2
18211,1,1,1,0,10,0,2
18212,1,1,2,3,4,0,1
18213,1,6,4,3,4,1,2
18214,2,1,1,0,7,0,1
18215,2,2,4,3,5,1,2
18216,1,9,4,2,4,0,2
18217,1,1,1,4,4,0,1
18218,1,1,1,3,2,0,2
18219,1,1,1,0,4,1,1
18220,1,1,1,5,6,0,1
18221,1,2,1,2,9,1,1
18222,1,1,1,3,4,1,1
18223,2,6,1,2,11,1,1
18224,1,3,5,5,4,1,1
18225,1,1,2,4,4,1,1
18226,1,1,5,1,1,1,3
18227,1,4,1,3,2,1,3
18228,1,2,5,1,1,1,1
18229,2,1,1,0,1,0,1
18230,2,1,2,4,7,0,2
18231,2,1,1,5,4,0,1
18232,1,1,3,0,1,0,2
18233,1,6,1,3,3,1,1
18234,1,1,1,2,4,1,1
18235,2,1,1,2,3,1,1
18236,2,5,1,1,4,1,1
18237,2,1,2,2,2,1,1
18238,1,4,2,0,6,0,1
18239,1,1,5,0,2,0,2
18240,2,1,2,7,1,1,3
18241,1,2,1,2,4,0,2
18242,1,1,2,2,3,1,1
18243,1,1,1,4,3,1,1
18244,2,1,5,4,1,0,2
18245,2,1,1,1,2,0,2
18246,2,1,3,2,1,1,3
18247,2,1,1,4,2,0,2
18248,1,1,5,7,4,0,1
18249,1,1,1,2,5,0,1
18250,2,4,4,0,5,0,2
18251,1,1,1,3,3,0,2
18252,2,1,1,0,4,1,1
18253,1,1,1,2,5,1,1
18254,1,2,1,4,7,0,1
18255,1,1,1,2,7,0,1
18256,2,2,2,3,5,1,1
18257,1,1,4,5,5,0,1
18258,1,1,1,1,6,1,1
18259,1,2,1,1,2,0,2
18260,2,9,3,3,1,1,1
18261,2,1,4,2,1,1,1
18262,2,9,1,2,2,1,1
18263,1,7,2,0,6,1,1
18264,2,1,2,2,5,0,2
18265,1,1,5,8,8,0,1
18266,2,1,5,6,3,1,1
18267,1,1,3,3,3,1,1
18268,2,1,3,2,3,0,2
18269,2,1,1,0,1,0,1
18270,2,1,2,3,6,1,1
18271,2,3,3,3,4,0,2
18272,2,2,3,5,8,1,1
18273,1,1,1,2,7,0,2
18274,2,1,1,3,5,1,1
18275,1,1,4,0,1,1,1
18276,2,6,2,2,4,1,1
18277,2,5,6,7,4,1,1
18278,2,1,5,0,4,0,2
18279,1,6,3,2,6,1,1
18280,1,7,3,1,1,0,1
18281,1,1,3,1,1,1,1
18282,1,1,2,1,3,1,1
18283,1,1,5,2,5,1,1
18284,1,1,2,2,5,1,1
18285,2,1,1,3,5,1,1
18286,2,5,6,3,6,1,2
18287,1,2,1,5,3,0,2
18288,1,1,5,2,10,1,1
18289,2,1,4,3,3,1,1
18290,2,4,1,5,2,1,1
18291,2,1,2,4,2,1,1
18292,2,1,3,2,6,1,1
18293,1,8,5,1,10,1,1
18294,2,1,1,2,7,0,1
18295,2,1,5,3,4,1,2
18296,1,7,1,8,6,0,1
18297,1,1,2,2,5,1,1
18298,2,1,2,2,1,0,1
18299,1,1,5,2,3,1,2
18300,2,2,5,1,4,1,1
18301,1,1,1,1,4,0,2
18302,1,2,3,3,4,0,2
18303,2,1,1,1,4,0,2
18304,2,1,2,2,9,1,1
18305,1,6,2,5,7,0,1
18306,1,1,1,0,1,1,1
18307,1,4,2,3,3,1,2
18308,1,1,1,1,1,0,2
18309,2,1,3,3,3,0,2
18310,2,1,2,1,2,0,1
18311,2,2,6,4,1,1,1
18312,1,1,4,2,2,1,1
18313,1,2,1,0,4,0,1
18314,2,1,1,6,3,0,2
18315,2,2,3,7,4,0,1
18316,1,4,1,3,1,1,1
18317,1,1,4,5,4,1,1
18318,2,2,1,1,1,0,1
18319,2,1,2,0,6,1,1
18320,2,9,3,4,4,0,2
18321,2,1,3,5,2,1,2
18322,1,1,3,4,4,1,2
18323,2,1,3,0,5,0,3
18324,2,3,1,3,3,1,2
18325,1,1,5,5,2,0,1
18326,2,5,2,2,8,1,2
18327,1,1,6,3,5,0,2
18328,1,1,1,3,4,1,2
18329,1,1,1,1,2,0,2
18330,2,4,2,4,4,0,2
18331,1,1,4,3,5,1,1
18332,2,1,1,5,4,1,1
18333,2,5,3,5,8,1,2
18334,1,1,1,7,1,0,1
18335,2,1,1,3,1,1,1
18336,2,1,1,3,5,1,2
18337,2,1,3,3,5,0,1
18338,1,1,1,2,5,1,1
18339,2,1,2,4,3,1,1
18340,2,1,1,0,1,1,1
18341,2,6,2,2,7,0,3
18342,1,2,4,1,2,0,2
18343,1,1,1,2,3,1,1
18344,2,1,1,0,2,1,3
18345,1,1,4,3,4,0,1
18346,2,1,3,1,1,1,3
18347,1,1,1,6,5,1,1
18348,2,1,2,0,1,1,1
18349,1,6,3,2,2,0,1
18350,2,1,2,2,5,1,1
18351,1,1,1,2,4,0,2
18352,2,1,2,3,6,1,1
18353,1,1,1,2,6,0,1
18354,1,1,1,3,4,0,2
18355,2,1,1,0,2,1,1
18356,2,5,1,2,6,0,1
18357,1,1,2,3,1,0,1
18358,2,2,4,5,6,0,1
18359,2,1,1,0,3,0,1
18360,2,9,3,5,3,0,1
18361,2,1,2,2,4,1,1
18362,1,1,4,2,4,1,1
18363,2,2,1,4,2,1,1
18364,2,8,3,2,4,0,2
18365,2,1,1,2,2,1,1
18366,1,1,3,3,3,0,2
18367,1,1,3,3,4,0,2
18368,2,2,1,2,5,1,2
18369,2,1,5,2,3,0,2
18370,2,1,3,0,1,1,1
18371,1,7,3,2,2,0,1
18372,2,1,4,2,3,0,3
18373,2,1,4,4,7,0,2
18374,1,6,1,3,6,0,1
18375,2,2,1,4,3,1,2
18376,1,2,5,5,5,1,1
18377,1,1,1,2,3,1,1
18378,1,1,1,3,2,1,1
18379,1,1,1,8,2,1,1
18380,2,1,3,3,4,1,2
18381,1,9,2,2,1,0,1
18382,2,1,1,3,9,1,1
18383,1,2,5,1,2,0,1
18384,1,3,1,2,6,1,1
18385,1,1,1,2,5,0,1
18386,1,1,1,4,4,1,1
18387,2,1,4,0,4,1,2
18388,1,5,2,8,4,0,1
18389,1,5,3,2,5,1,1
18390,1,1,1,5,2,1,2
18391,2,2,2,1,2,1,1
18392,2,2,3,0,1,0,1
18393,2,1,1,0,5,0,1
18394,2,1,3,0,4,1,2
18395,1,1,2,4,4,1,1
18396,2,1,5,1,2,1,2
18397,1,1,1,3,2,0,1
18398,2,5,3,1,3,1,2
18399,1,4,3,3,4,1,1
18400,1,1,3,6,5,1,1
18401,1,1,1,3,2,1,1
18402,2,1,1,2,3,1,1
18403,2,5,1,0,5,1,1
18404,1,1,1,2,1,0,2
18405,2,2,6,5,2,0,2
18406,1,2,6,5,2,0,1
18407,2,1,1,0,1,1,1
18408,1,1,1,6,4,0,2
18409,1,2,5,0,2,0,2
18410,2,5,5,0,1,0,1
18411,1,5,1,2,5,0,3
18412,1,4,5,4,3,1,2
18413,2,1,2,5,4,0,1
18414,2,5,1,4,7,1,2
18415,1,1,3,1,1,0,3
18416,1,2,3,0,5,1,1
18417,2,9,5,1,3,1,1
18418,1,1,3,4,3,0,2
18419,2,6,2,0,3,1,1
18420,1,1,4,3,6,1,1
18421,1,2,2,6,5,0,1
18422,2,2,2,6,2,1,1
18423,2,4,2,4,1,0,2
18424,1,1,2,0,2,1,1
18425,1,1,4,0,2,0,2
18426,1,7,3,7,3,1,1
18427,2,1,1,9,5,0,1
18428,2,1,2,4,2,1,1
18429,2,1,1,0,1,1,1
18430,1,1,1,0,4,0,2
18431,1,1,4,2,4,1,2
18432,1,1,2,2,3,0,1
18433,1,1,2,2,4,1,1
18434,2,1,1,3,10,0,1
18435,1,1,1,0,5,0,2
18436,2,1,1,0,1,0,1
18437,2,2,2,0,4,1,1
18438,2,2,1,1,4,0,1
18439,2,1,2,0,1,0,1
18440,2,5,3,0,1,0,1
18441,1,2,1,0,8,0,1
18442,1,1,1,0,8,0,2
18443,2,1,1,1,3,1,1
18444,2,1,2,4,2,1,2
18445,2,1,1,3,4,1,1
18446,1,4,2,7,2,1,1
18447,1,1,1,7,3,1,2
18448,1,7,1,0,1,1,1
18449,1,1,5,6,11,0,1
18450,2,1,1,0,5,1,1
18451,2,4,1,0,5,1,1
18452,1,1,5,3,3,1,2
18453,1,1,1,0,7,1,1
18454,1,2,1,0,4,1,1
18455,2,1,1,7,4,1,2
18456,1,1,1,4,8,0,2
18457,2,3,1,0,5,1,1
18458,1,2,2,1,5,1,1
18459,2,1,1,1,4,0,1
18460,1,7,2,2,2,1,1
18461,2,1,1,0,5,0,2
18462,1,1,1,2,4,0,2
18463,1,1,1,1,5,1,1
18464,1,1,2,0,3,1,1
18465,1,2,1,4,2,1,2
18466,2,1,1,3,2,1,1
18467,2,3,1,5,10,1,1
18468,1,5,5,2,4,0,1
18469,2,1,3,3,3,0,2
18470,1,1,1,4,2,1,1
18471,1,1,5,3,3,0,2
18472,2,2,1,0,1,0,2
18473,2,1,1,4,10,0,1
18474,1,1,1,2,7,1,3
18475,2,2,1,6,5,0,1
18476,1,1,1,3,4,0,1
18477,2,1,4,3,4,0,2
18478,2,1,1,1,3,0,2
18479,2,1,3,1,5,0,1
18480,1,1,2,0,2,0,2
18481,1,1,2,1,7,0,1
18482,2,4,1,2,4,0,1
18483,2,1,3,2,3,1,1
18484,1,6,3,1,5,1,1
18485,1,1,1,0,4,1,2
18486,1,1,1,0,3,1,1
18487,1,1,2,4,5,0,1
18488,2,2,1,2,7,1,1
18489,2,1,2,9,5,1,1
18490,2,1,1,0,1,0,1
18491,2,1,1,3,3,1,2
18492,2,1,1,1,3,0,2
18493,2,6,1,2,4,1,1
18494,2,1,4,0,3,0,2
18495,2,1,6,1,3,0,1
18496,1,5,1,3,5,0,1
18497,2,2,1,0,1,1,1
18498,1,1,5,0,5,0,1
18499,1,1,1,1,2,0,1
18500,1,1,4,3,3,1,2
18501,2,1,1,3,5,1,1
18502,1,2,3,3,4,1,2
18503,2,1,1,4,4,0,1
18504,1,1,5,2,4,0,2
18505,2,1,1,2,3,0,3
18506,1,1,1,1,3,0,2
18507,1,2,3,1,3,1,1
18508,1,4,5,7,10,1,1
18509,2,1,1,8,1,1,2
18510,1,1,3,3,2,0,1
18511,1,1,1,4,5,1,3
18512,2,2,5,0,3,1,1
18513,1,2,1,2,6,0,1
18514,1,1,1,1,3,0,1
18515,1,1,5,0,4,1,1
18516,2,1,4,0,1,0,1
18517,2,6,5,3,5,0,2
18518,2,1,2,3,4,1,1
18519,2,1,1,2,4,0,1
18520,2,1,5,5,4,0,2
18521,2,6,3,2,3,0,2
18522,2,2,3,2,1,1,1
18523,1,4,2,3,1,0,1
18524,1,1,1,4,6,1,1
18525,2,1,1,6,9,0,1
18526,1,1,1,0,3,0,2
18527,2,1,5,0,1,0,2
18528,2,5,6,4,3,0,2
18529,1,2,3,3,5,1,1
18530,1,1,3,2,6,0,1
18531,2,1,1,6,5,0,2
18532,2,5,1,6,5,1,3
18533,1,1,5,3,4,1,1
18534,1,1,1,0,6,1,1
18535,2,1,3,4,5,0,2
18536,2,1,3,2,1,0,2
18537,1,1,1,1,2,1,2
18538,2,4,4,7,3,0,1
18539,2,1,1,0,5,0,2
18540,2,4,4,3,4,1,2
18541,1,2,3,4,6,1,1
18542,1,2,2,1,5,0,3
18543,1,2,3,0,8,1,1
18544,1,8,3,3,4,1,3
18545,1,1,2,4,10,1,1
18546,2,2,3,5,2,0,2
18547,1,1,1,4,3,0,2
18548,2,1,5,2,4,1,2
18549,1,1,1,2,6,1,1
18550,1,1,2,1,4,1,1
18551,2,1,1,2,3,0,2
18552,1,1,1,5,5,1,1
18553,2,1,5,3,4,1,2
18554,2,1,2,3,3,1,1
18555,1,1,2,0,5,1,1
18556,1,2,3,2,3,1,2
18557,1,7,3,0,5,1,1
18558,2,8,1,3,5,0,1
18559,2,2,1,2,4,0,2
18560,2,1,3,0,2,1,1
18561,2,1,1,2,5,0,1
18562,1,4,3,3,2,1,1
18563,1,1,2,2,1,1,1
18564,1,1,1,1,5,1,1
18565,2,7,1,3,2,1,1
18566,1,3,1,6,8,1,1
18567,2,1,1,3,3,0,1
18568,1,1,1,2,9,1,1
18569,2,3,1,3,2,0,1
18570,1,5,1,3,3,1,1
18571,1,2,1,0,5,0,1
18572,1,2,3,1,3,0,1
18573,2,1,1,7,5,0,1
18574,2,1,2,3,4,1,2
18575,1,4,5,8,10,1,3
18576,2,3,3,4,3,0,2
18577,1,1,1,2,5,1,1
18578,1,5,3,4,6,1,1
18579,2,1,1,1,5,1,1
18580,1,1,5,4,9,0,2
18581,1,2,4,2,6,1,1
18582,2,1,3,1,5,1,1
18583,2,1,2,0,1,1,1
18584,1,4,2,1,5,0,2
18585,1,4,1,3,6,1,1
18586,1,1,1,6,3,1,1
18587,1,1,1,3,3,1,1
18588,1,2,1,0,4,0,1
18589,1,1,1,4,5,0,1
18590,2,7,3,4,1,0,3
18591,2,1,2,3,3,0,1
18592,1,1,1,2,3,0,1
18593,2,9,1,2,4,1,1
18594,1,1,3,0,1,0,2
18595,1,1,1,4,3,0,2
18596,1,1,6,3,2,0,1
18597,1,2,2,4,2,0,2
18598,1,1,2,4,3,1,1
18599,1,6,2,4,4,0,1
18600,1,7,1,1,12,0,1
18601,2,2,1,2,4,0,1
18602,2,1,3,3,3,0,2
18603,2,1,2,3,2,1,1
18604,1,5,1,0,3,0,1
18605,1,1,5,9,10,0,1
18606,2,1,1,3,5,0,2
18607,2,1,3,2,2,1,2
18608,1,7,1,0,1,1,1
18609,1,1,1,5,11,1,1
18610,2,1,1,3,5,1,1
18611,1,1,3,2,2,1,1
18612,1,1,1,6,3,1,1
18613,1,1,1,2,4,1,1
18614,2,8,2,3,3,0,1
18615,2,1,1,0,4,0,2
18616,2,1,1,0,1,0,1
18617,2,2,2,3,4,1,1
18618,1,1,5,3,1,1,1
18619,2,1,1,4,2,0,2
18620,1,7,3,2,1,1,3
18621,1,5,1,1,9,0,1
18622,2,1,1,2,8,1,1
18623,2,9,4,3,2,1,1
18624,2,1,3,4,2,1,1
18625,2,7,2,1,9,0,1
18626,2,1,4,1,3,0,2
18627,2,1,1,3,4,1,1
18628,1,1,1,3,5,0,1
18629,2,1,1,1,3,1,1
18630,2,1,1,6,1,0,1
18631,1,1,3,1,1,1,1
18632,2,1,3,2,4,1,1
18633,2,2,5,5,3,1,2
18634,2,1,1,3,3,1,1
18635,1,1,4,6,3,0,1
18636,2,1,1,2,5,1,1
18637,2,4,3,2,1,1,2
18638,2,1,3,0,2,1,1
18639,1,1,3,0,1,0,3
18640,1,1,2,0,1,1,3
18641,1,8,1,7,9,0,1
18642,1,5,1,1,6,1,1
18643,2,1,2,7,6,0,1
18644,1,1,1,1,9,1,1
18645,1,4,2,0,5,1,1
18646,2,1,1,2,12,1,3
18647,1,1,1,3,1,1,1
18648,1,1,1,1,7,1,1
18649,1,9,2,4,4,0,1
18650,1,6,3,4,2,0,3
18651,2,1,1,1,6,1,1
18652,2,1,2,3,3,1,1
18653,2,2,4,4,5,0,2
18654,2,2,4,2,6,1,1
18655,2,1,1,4,2,0,1
18656,1,1,1,3,4,0,1
18657,2,1,2,1,5,1,1
18658,1,1,1,2,6,0,2
18659,1,5,1,0,1,1,1
18660,2,1,2,2,4,1,1
18661,1,9,1,0,4,0,2
18662,2,1,4,1,5,0,2
18663,1,1,1,4,8,0,1
18664,1,1,5,2,11,0,1
18665,2,1,5,1,4,1,1
18666,1,1,1,4,4,0,3
18667,1,1,1,4,1,0,2
18668,2,2,1,3,3,0,2
18669,2,1,3,2,5,0,2
18670,2,2,1,5,2,0,2
18671,1,3,1,2,11,1,1
18672,2,1,2,2,5,1,1
18673,1,1,2,7,3,1,3
18674,2,1,1,3,3,0,2
18675,2,1,1,3,1,1,1
18676,1,2,2,7,2,0,2
18677,2,1,1,1,3,1,1
18678,2,1,1,1,4,0,2
18679,2,1,6,3,5,1,1
18680,1,1,1,8,4,0,1
18681,1,6,1,4,3,1,2
18682,2,8,2,0,1,0,1
18683,1,4,6,1,3,1,3
18684,1,1,1,1,1,0,2
18685,2,1,1,4,7,0,2
18686,1,9,1,3,4,1,1
