,SEX,RAC1P,EDU,MSP,PINCP_DECILE,OWN_RENT,HOUSING_TYPE
20016,1,9,9,3,4,0,1
20017,1,7,10,1,4,2,2
20018,2,1,10,4,1,1,2
20019,1,1,2,4,0,0,1
20020,2,5,8,3,3,1,2
20021,1,1,9,5,2,1,1
20022,2,2,11,3,1,2,1
20023,2,8,11,1,1,1,2
20024,2,1,7,6,6,2,2
20025,2,1,2,1,2,0,1
20026,1,1,9,1,4,1,1
20027,1,2,2,6,0,1,1
20028,2,1,4,3,1,1,2
20029,2,6,8,6,9,1,2
20030,2,1,4,4,4,2,2
20031,2,1,4,1,0,2,2
20032,1,5,7,1,1,0,1
20033,1,1,9,3,3,1,1
20034,1,1,1,5,6,2,2
20035,1,6,9,4,1,0,1
20036,2,1,6,4,4,2,2
20037,1,6,4,6,6,2,2
20038,1,1,5,6,2,1,1
20039,2,1,9,1,0,1,1
20040,2,1,4,4,0,2,1
20041,1,2,8,6,5,1,1
20042,1,1,6,1,6,1,1
20043,2,1,3,6,3,0,2
20044,1,1,8,2,1,1,3
20045,1,1,9,2,4,1,1
20046,1,1,5,4,4,2,2
20047,2,1,1,5,5,1,2
20048,1,5,8,6,2,2,2
20049,2,2,7,4,1,1,1
20050,2,1,3,2,0,2,2
20051,2,2,6,4,2,1,2
20052,2,1,9,3,0,1,1
20053,2,9,9,4,3,0,1
20054,2,1,2,1,3,1,1
20055,2,1,5,5,2,2,2
20056,2,4,5,2,3,1,2
20057,2,1,5,4,5,1,2
20058,2,1,4,5,2,2,2
20059,1,1,2,2,7,1,2
20060,1,1,5,6,4,1,1
20061,1,1,7,4,4,1,2
20062,1,1,9,1,0,2,2
20063,1,2,2,3,0,1,1
20064,2,1,5,4,1,2,1
20065,2,7,3,1,1,1,2
20066,2,1,8,4,3,1,2
20067,1,7,2,6,5,2,2
20068,1,1,2,5,6,1,2
20069,1,1,9,1,4,1,2
20070,1,1,9,3,2,0,1
20071,2,1,8,1,8,0,1
20072,1,8,4,1,0,1,2
20073,2,9,9,4,2,1,1
20074,2,1,5,6,4,0,1
20075,1,1,5,4,1,1,1
20076,2,1,9,6,2,0,1
20077,2,1,5,6,3,0,1
20078,2,1,5,6,2,0,3
20079,1,6,6,6,6,1,2
20080,1,1,2,5,4,1,2
20081,2,7,5,2,2,1,2
20082,2,7,3,4,1,0,2
20083,2,1,3,1,5,0,1
20084,2,1,7,1,1,1,1
20085,1,1,9,4,3,1,1
20086,2,1,5,3,1,2,3
20087,2,1,7,4,6,1,2
20088,2,1,3,2,6,2,2
20089,1,1,7,5,4,2,2
20090,2,1,5,6,4,2,2
20091,1,1,2,1,5,1,1
20092,2,1,4,4,0,2,1
20093,1,1,3,5,3,2,2
20094,2,1,9,1,5,1,1
20095,2,3,5,3,5,1,1
20096,1,1,7,1,0,1,2
20097,1,1,9,4,3,0,1
20098,2,1,3,1,2,0,1
20099,2,1,4,4,0,1,1
20100,2,1,5,2,1,1,1
20101,1,1,12,2,8,2,1
20102,2,2,5,1,0,2,3
20103,2,1,5,6,6,1,1
20104,2,9,9,1,2,1,1
20105,1,1,5,2,3,1,2
20106,2,2,11,5,5,2,2
20107,1,1,3,5,3,1,2
20108,2,1,3,1,4,0,1
20109,1,1,2,1,2,1,1
20110,1,1,9,1,3,1,1
20111,2,1,9,3,0,0,1
20112,2,4,9,1,2,1,1
20113,1,1,3,4,4,0,1
20114,1,2,7,2,1,2,1
20115,1,1,7,3,4,0,1
20116,1,7,10,3,7,1,2
20117,2,1,9,3,4,2,2
20118,1,1,10,4,2,2,2
20119,2,6,3,6,1,1,2
20120,2,1,5,1,6,2,2
20121,2,1,9,1,2,1,1
20122,2,1,9,6,1,0,1
20123,1,1,4,5,3,1,2
20124,2,1,8,2,0,2,1
20125,2,1,2,1,1,1,1
20126,1,1,5,6,2,0,1
20127,1,1,9,2,5,1,2
20128,2,1,7,2,4,0,2
20129,1,1,5,6,2,2,2
20130,1,1,5,5,5,2,2
20131,1,1,3,1,5,0,1
20132,2,1,5,1,2,2,2
20133,2,2,3,2,1,0,2
20134,1,1,5,1,5,0,2
20135,2,1,8,6,5,0,3
20136,1,1,3,4,1,2,2
20137,2,1,8,3,5,2,2
20138,1,2,2,3,0,0,1
20139,1,1,5,5,5,2,2
20140,2,1,9,1,2,1,1
20141,1,1,9,1,2,1,1
20142,2,1,4,2,5,2,2
20143,2,7,9,3,3,0,3
20144,1,1,2,5,6,1,2
20145,2,1,5,1,3,1,1
20146,2,1,6,5,2,2,2
20147,1,8,8,4,2,1,3
20148,2,2,5,5,6,1,2
20149,1,5,6,1,0,0,1
20150,2,1,5,1,3,2,3
20151,1,9,9,1,5,1,1
20152,2,8,8,2,0,2,2
20153,1,8,1,1,5,0,1
20154,1,1,8,5,0,2,2
20155,2,1,5,1,6,1,2
20156,1,1,9,4,0,0,3
20157,1,1,4,5,5,1,2
20158,1,2,7,6,7,1,2
20159,1,1,3,3,2,0,2
20160,1,7,11,3,4,0,1
20161,1,4,3,4,5,1,2
20162,2,2,3,2,1,1,2
20163,1,1,9,5,0,1,1
20164,1,1,5,5,6,2,2
20165,1,1,3,3,2,2,2
20166,1,1,4,5,1,1,1
20167,2,1,5,5,5,1,2
20168,2,1,2,3,3,2,2
20169,2,2,5,5,6,1,2
20170,2,1,9,1,5,1,1
20171,2,3,5,2,1,1,1
20172,2,1,3,1,3,0,1
20173,1,2,5,5,6,1,2
20174,1,5,7,1,2,1,2
20175,2,2,7,4,6,1,2
20176,1,5,5,6,3,2,2
20177,2,1,9,3,1,1,1
20178,1,1,4,6,6,1,1
20179,1,1,7,4,2,1,2
20180,1,1,5,3,1,0,1
20181,2,1,9,3,3,0,2
20182,2,1,5,4,4,2,2
20183,1,1,9,4,3,0,1
20184,2,1,5,1,0,1,1
20185,2,1,4,2,0,1,1
20186,2,1,7,3,0,2,2
20187,2,2,2,2,5,1,2
20188,2,9,9,1,7,1,1
20189,1,1,5,2,1,1,1
20190,2,1,3,2,4,1,2
20191,2,7,6,3,4,0,2
20192,2,2,2,1,0,2,2
20193,2,2,7,5,5,1,1
20194,1,1,9,4,7,0,1
20195,1,1,9,3,5,1,1
20196,2,1,2,5,5,1,2
20197,2,1,7,6,5,1,1
20198,2,1,9,2,0,2,2
20199,1,6,9,1,0,1,1
20200,1,3,6,5,1,1,2
20201,2,1,10,3,5,2,2
20202,2,2,5,1,2,1,1
20203,1,1,9,5,0,0,3
20204,1,1,9,1,2,1,1
20205,2,1,7,4,1,1,1
20206,2,1,9,3,1,0,1
20207,1,2,2,5,4,1,2
20208,2,1,8,6,1,1,1
20209,2,1,3,1,6,1,2
20210,2,1,9,4,3,0,1
20211,2,1,8,5,0,2,2
20212,1,6,9,6,4,0,1
20213,2,5,9,4,3,0,1
20214,1,1,9,3,2,0,1
20215,2,1,3,3,5,1,3
20216,1,5,3,3,4,2,2
20217,2,1,9,2,2,2,1
20218,1,1,9,1,4,1,1
20219,1,1,7,1,1,2,2
20220,2,1,3,3,0,1,1
20221,2,1,9,5,3,2,2
20222,2,8,5,2,0,2,2
20223,2,1,5,4,5,2,2
20224,1,1,4,6,1,0,1
20225,2,8,12,2,3,1,1
20226,1,2,3,1,0,2,2
20227,1,1,9,4,2,0,1
20228,2,2,3,2,7,1,1
20229,1,1,5,2,2,0,2
20230,1,1,4,1,0,1,1
20231,2,1,4,6,6,1,1
20232,1,1,2,4,3,0,1
20233,1,1,9,6,3,0,1
20234,1,1,4,6,2,0,2
20235,2,1,9,1,0,1,1
20236,2,1,4,6,1,0,1
20237,1,3,5,5,5,1,2
20238,2,1,6,1,2,1,1
20239,1,2,7,4,1,2,2
20240,2,1,5,1,2,1,2
20241,2,1,9,4,2,1,1
20242,2,7,5,1,2,1,3
20243,1,9,9,1,2,1,1
20244,2,1,9,3,2,0,1
20245,1,1,5,6,5,2,2
20246,1,1,5,5,0,2,2
20247,1,1,6,1,2,1,1
20248,1,9,9,3,0,0,1
20249,2,1,8,1,5,1,2
20250,1,5,5,1,5,0,2
20251,1,7,5,4,2,0,1
20252,1,6,9,5,2,0,1
20253,2,1,2,3,5,1,2
20254,2,7,9,3,0,0,1
20255,2,3,4,4,5,0,3
20256,2,1,5,5,4,1,2
20257,1,1,9,4,5,1,1
20258,2,1,4,1,1,1,1
20259,1,7,9,6,1,0,1
20260,1,1,9,6,1,0,1
20261,1,9,9,3,3,0,1
20262,2,1,5,1,5,1,2
20263,1,1,5,6,0,2,2
20264,2,1,6,6,2,0,2
20265,2,2,11,1,5,1,2
20266,2,1,3,5,6,1,2
20267,2,7,4,5,6,1,2
20268,1,4,2,1,2,0,2
20269,2,1,4,5,5,1,2
20270,2,6,7,1,1,0,2
20271,2,1,6,4,1,1,2
20272,2,1,5,4,2,0,1
20273,2,4,8,4,5,1,2
20274,2,1,9,3,3,0,1
20275,1,1,7,2,3,1,1
20276,1,1,9,5,5,2,2
20277,1,6,9,6,5,0,1
20278,2,2,9,6,1,2,2
20279,1,1,7,5,5,0,1
20280,2,5,3,3,3,1,1
20281,1,1,3,4,6,1,2
20282,2,5,4,1,2,2,2
20283,2,1,3,6,0,2,2
20284,1,2,3,3,4,1,1
20285,1,2,7,6,4,1,2
20286,2,1,5,6,5,0,2
20287,2,1,9,2,6,2,1
20288,2,1,6,6,3,1,1
20289,1,1,5,6,6,1,2
20290,1,1,9,3,6,1,1
20291,1,1,5,2,0,2,2
20292,1,6,8,6,2,2,2
20293,1,1,2,4,8,1,2
20294,1,1,9,2,4,1,2
20295,2,1,3,1,2,0,1
20296,2,1,5,6,0,2,2
20297,2,1,9,3,2,1,1
20298,2,1,5,6,5,1,2
20299,1,2,5,6,6,2,2
20300,2,1,9,1,6,1,1
20301,1,2,3,5,2,1,2
20302,2,1,5,2,4,2,2
20303,1,1,5,2,3,2,2
20304,2,1,10,1,2,2,1
20305,2,1,3,1,5,1,1
20306,1,6,9,4,3,0,1
20307,1,1,9,4,5,0,1
20308,1,1,5,1,3,1,2
20309,1,6,9,3,1,1,1
20310,1,2,5,6,1,1,1
20311,1,1,2,1,2,0,1
20312,2,1,4,5,6,1,2
20313,1,1,3,3,6,2,2
20314,2,1,8,2,1,2,2
20315,2,1,7,3,0,1,1
20316,1,2,7,4,6,1,2
20317,1,1,7,4,2,1,2
20318,1,7,5,1,3,1,1
20319,1,1,5,5,0,1,1
20320,1,1,8,2,1,2,2
20321,1,1,7,1,1,1,2
20322,2,1,9,3,2,0,1
20323,2,6,5,3,4,2,2
20324,1,6,8,1,7,1,1
20325,2,6,9,1,0,1,1
20326,2,5,2,1,7,0,1
20327,1,1,5,1,2,1,1
20328,2,6,9,3,3,0,1
20329,2,2,6,1,2,1,1
20330,1,2,8,6,2,1,1
20331,2,1,3,3,3,2,2
20332,2,1,5,1,2,1,2
20333,1,5,2,3,2,1,1
20334,1,1,7,4,6,1,1
20335,2,2,3,2,5,1,2
20336,1,1,2,5,6,1,2
20337,1,1,9,1,0,1,2
20338,2,2,5,5,5,1,2
20339,1,1,3,1,3,1,1
20340,1,2,4,5,3,1,2
20341,1,1,8,1,4,1,2
20342,1,1,3,1,0,1,1
20343,2,1,3,2,6,0,1
20344,2,1,5,4,6,2,2
20345,2,1,4,1,1,2,1
20346,1,2,6,3,5,1,1
20347,1,2,3,6,2,0,2
20348,2,1,4,4,4,1,2
20349,1,1,5,6,3,2,2
20350,2,1,5,4,5,0,3
20351,2,1,5,1,2,1,1
20352,1,2,5,1,0,2,2
20353,2,1,3,6,5,1,2
20354,2,1,8,2,1,2,2
20355,2,1,9,3,4,0,1
20356,2,2,4,3,5,1,2
20357,2,1,4,4,5,0,3
20358,2,9,9,1,3,1,1
20359,1,1,2,2,1,2,2
20360,2,8,9,2,2,1,3
20361,1,1,3,3,3,1,2
20362,2,1,7,2,4,2,2
20363,1,1,5,1,4,1,1
20364,2,5,7,6,2,0,1
20365,2,6,9,4,0,0,1
20366,1,9,9,1,5,1,1
20367,1,2,7,4,1,1,1
20368,1,1,5,4,4,0,2
20369,2,1,10,6,9,1,1
20370,1,2,8,6,5,0,2
20371,1,1,3,4,1,0,1
20372,1,1,5,6,5,2,2
20373,2,1,9,4,4,1,1
20374,1,1,7,2,3,0,3
20375,2,1,9,1,5,1,1
20376,2,2,3,6,5,1,2
20377,2,1,4,4,5,1,1
20378,2,1,3,1,2,0,1
20379,2,1,7,2,1,2,1
20380,1,2,8,1,6,1,1
20381,1,1,8,4,3,2,1
20382,2,1,4,5,5,0,3
20383,2,1,3,4,6,1,1
20384,2,2,7,5,2,2,2
20385,1,1,9,4,9,0,1
20386,1,1,5,6,4,2,2
20387,1,1,5,2,2,2,2
20388,2,1,4,1,3,1,1
20389,2,1,2,5,3,1,2
20390,1,1,4,4,8,1,2
20391,2,1,7,6,0,2,2
20392,1,1,9,5,4,0,1
20393,1,1,7,2,0,2,2
20394,2,1,2,4,1,0,3
20395,1,1,9,4,4,0,1
20396,2,2,2,1,1,1,1
20397,1,1,9,1,3,1,2
20398,2,1,3,4,7,1,2
20399,1,1,9,4,2,0,1
20400,2,1,8,1,3,0,1
20401,1,1,7,1,3,1,2
20402,1,1,9,6,1,1,2
20403,1,1,5,6,4,1,1
20404,2,2,3,1,0,1,2
20405,2,2,7,5,0,1,2
20406,1,1,10,2,4,1,1
20407,1,1,6,6,3,1,1
20408,1,1,5,2,1,1,2
20409,2,2,7,4,6,0,2
20410,1,1,7,6,2,2,2
20411,2,9,9,1,3,1,1
20412,1,1,4,3,0,2,2
20413,1,1,7,1,3,1,2
20414,1,1,11,1,5,1,2
20415,1,5,2,4,6,1,2
20416,2,1,2,5,5,1,1
20417,2,1,3,4,1,2,2
20418,1,1,6,2,3,2,2
20419,1,8,2,3,6,1,2
20420,1,2,5,3,2,2,2
20421,2,1,9,3,4,1,1
20422,2,1,7,3,2,2,2
20423,1,1,8,2,2,2,1
20424,1,1,9,1,3,1,1
20425,2,1,7,1,1,2,2
20426,2,1,7,3,2,1,1
20427,2,1,2,1,5,0,1
20428,1,1,10,3,3,2,2
20429,2,1,9,5,7,0,1
20430,1,1,8,3,3,2,2
20431,1,7,9,5,4,0,1
20432,2,7,7,3,2,1,2
20433,1,1,2,1,8,0,1
20434,2,9,1,2,3,0,2
20435,1,3,2,6,1,1,2
20436,1,1,8,4,0,1,1
20437,2,1,9,2,6,1,1
20438,1,1,7,1,1,1,1
20439,1,1,9,1,3,1,1
20440,1,1,9,5,5,0,1
20441,2,2,3,5,4,2,2
20442,1,1,4,1,1,1,2
20443,1,1,9,4,4,1,1
20444,2,1,9,3,2,0,1
20445,1,1,2,6,6,1,1
20446,2,1,7,1,2,2,3
20447,1,1,8,4,3,2,2
20448,1,1,3,6,1,2,2
20449,2,8,7,1,1,1,3
20450,2,8,7,2,3,1,1
20451,2,1,4,1,0,2,2
20452,2,1,3,1,2,1,1
20453,1,1,8,5,3,2,2
20454,1,9,9,1,3,1,1
20455,1,8,7,1,2,0,3
20456,1,1,5,2,3,2,2
20457,1,6,9,1,3,1,1
20458,2,1,7,3,5,2,2
20459,1,1,9,3,2,1,1
20460,1,1,9,2,6,1,1
20461,2,2,3,5,1,2,2
20462,1,1,2,6,0,0,2
20463,2,1,5,2,0,2,2
20464,2,8,7,3,1,2,1
20465,1,1,5,6,2,2,2
20466,2,1,9,2,1,1,1
20467,2,2,7,2,4,2,2
20468,1,9,9,4,2,0,1
20469,2,5,9,1,5,1,1
20470,1,9,3,5,6,1,2
20471,2,1,3,3,6,2,2
20472,1,2,8,5,1,2,2
20473,1,1,7,1,2,1,1
20474,1,5,5,1,3,0,2
20475,1,2,5,6,2,0,2
20476,1,7,7,2,2,1,3
20477,2,1,9,3,3,1,1
20478,1,1,4,3,5,2,2
20479,1,1,8,4,1,1,2
20480,2,1,3,5,6,2,2
20481,2,1,3,5,1,1,2
20482,2,1,3,2,0,2,1
20483,2,8,4,3,5,1,1
20484,1,1,4,3,0,1,2
20485,1,1,2,1,3,1,1
20486,2,1,10,2,1,1,2
20487,2,1,9,5,2,2,2
20488,2,1,2,5,1,1,2
20489,1,2,3,6,5,2,2
20490,2,1,9,3,4,0,1
20491,1,1,3,3,1,2,2
20492,1,2,12,4,7,2,1
20493,1,1,7,3,2,2,2
20494,1,1,9,4,3,0,1
20495,2,1,9,1,4,1,1
20496,1,1,3,1,4,1,1
20497,2,1,5,5,5,2,2
20498,1,1,1,5,2,2,2
20499,2,1,4,1,6,1,2
20500,2,1,5,1,2,1,1
20501,1,1,5,6,1,1,1
20502,2,2,5,1,0,2,2
20503,2,2,8,4,6,1,1
20504,1,1,5,3,6,2,2
20505,2,1,2,1,4,0,1
20506,2,1,5,1,1,2,2
20507,2,9,9,3,3,0,1
20508,2,6,8,3,3,2,2
20509,1,1,9,3,2,0,1
20510,1,1,9,1,4,1,1
20511,2,2,1,2,0,2,2
20512,2,9,9,3,5,0,1
20513,1,1,9,3,4,1,1
20514,2,1,3,6,1,0,1
20515,2,2,5,6,0,2,2
20516,1,1,9,1,3,1,1
20517,2,1,2,4,3,1,2
20518,1,1,4,3,3,2,2
20519,2,1,4,1,2,1,1
20520,1,1,5,6,0,0,1
20521,1,1,2,2,5,0,1
20522,1,1,9,4,2,0,1
20523,2,1,8,1,1,1,1
20524,2,1,5,2,4,0,3
20525,2,1,10,1,3,1,2
20526,2,9,9,6,4,0,1
20527,1,1,9,4,3,0,1
20528,2,1,7,6,1,1,1
20529,1,1,4,5,0,1,1
20530,2,2,7,2,5,1,2
20531,1,2,4,2,4,0,3
20532,1,7,7,1,4,1,1
20533,2,2,5,6,4,2,2
20534,2,1,4,2,2,1,2
20535,1,1,9,4,7,0,1
20536,2,5,9,3,4,0,1
20537,2,1,5,5,5,1,2
20538,2,1,3,2,5,1,2
20539,1,1,5,5,1,1,1
20540,2,1,3,6,5,0,2
20541,2,1,4,4,2,1,1
20542,2,8,4,6,7,1,1
20543,2,6,9,6,3,0,1
20544,1,1,3,6,4,2,2
20545,2,7,7,2,2,2,2
20546,2,1,5,6,5,2,2
20547,1,1,10,1,6,1,1
20548,1,1,5,1,2,2,2
20549,1,9,9,5,1,1,1
20550,1,1,5,6,5,2,2
20551,1,8,4,6,2,1,2
20552,2,7,5,1,5,1,1
20553,2,2,7,2,0,1,1
20554,1,1,5,5,1,1,2
20555,1,5,8,6,2,1,1
20556,1,1,7,2,5,2,2
20557,1,1,7,1,1,1,2
20558,1,2,4,3,0,1,3
20559,2,1,9,3,3,1,1
20560,1,1,3,1,2,2,2
20561,1,2,5,2,2,2,2
20562,1,1,4,3,0,2,2
20563,1,1,9,1,4,1,1
20564,1,1,7,5,6,2,2
20565,1,1,3,6,4,1,2
20566,1,1,9,1,5,1,1
20567,1,1,5,1,5,1,2
20568,2,1,9,1,5,1,1
20569,1,1,9,1,6,1,2
20570,1,2,3,3,4,2,2
20571,1,1,6,1,1,2,2
20572,1,2,3,3,5,1,2
20573,2,1,12,2,1,1,1
20574,2,1,5,1,2,1,1
20575,2,9,9,1,1,1,1
20576,1,2,9,1,7,1,1
20577,1,1,7,6,8,1,2
20578,2,4,9,4,2,0,1
20579,1,1,5,1,3,1,1
20580,2,8,9,4,0,0,1
20581,2,1,8,2,0,1,1
20582,1,2,5,2,1,2,2
20583,1,1,9,4,3,1,1
20584,2,7,9,5,2,1,1
20585,2,5,5,6,8,0,1
20586,1,1,9,4,0,1,1
20587,1,1,2,5,1,2,2
20588,2,1,3,2,0,0,2
20589,1,6,2,6,5,1,2
20590,1,1,7,5,3,2,2
20591,2,2,8,1,1,1,1
20592,1,1,5,5,8,1,2
20593,1,8,4,4,1,2,1
20594,2,8,9,2,0,1,3
20595,2,1,6,1,2,1,2
20596,1,1,3,6,5,0,1
20597,2,1,2,3,3,0,2
20598,1,2,7,2,1,1,2
20599,2,1,4,2,2,2,2
20600,1,1,5,3,6,1,1
20601,1,1,6,1,1,2,2
20602,2,6,2,4,5,1,2
20603,2,1,9,4,4,1,1
20604,2,6,9,3,4,0,1
20605,1,7,7,2,4,1,2
20606,2,1,1,6,3,1,1
20607,2,1,5,1,9,1,2
20608,2,1,3,5,1,2,2
20609,1,5,7,3,4,1,1
20610,2,2,4,6,1,2,2
20611,2,2,2,1,2,0,1
20612,1,1,9,3,0,0,1
20613,1,1,5,1,2,1,1
20614,2,3,9,3,0,2,2
20615,1,1,8,2,3,0,1
20616,1,1,2,6,1,2,2
20617,2,1,9,3,0,0,1
20618,2,5,7,4,3,2,2
20619,1,1,9,6,1,2,2
20620,1,3,7,4,1,1,1
20621,2,1,2,4,5,1,2
20622,2,6,9,4,2,0,1
20623,1,1,9,1,1,2,2
20624,2,2,5,6,7,1,2
20625,2,1,9,1,1,1,2
20626,1,7,9,5,4,1,1
20627,1,5,2,4,2,0,1
20628,1,9,9,1,5,1,1
20629,2,1,1,1,0,2,2
20630,2,9,9,3,4,0,1
20631,2,8,9,2,2,1,2
20632,2,1,2,3,6,1,1
20633,2,2,10,1,3,2,2
20634,2,1,5,3,6,2,2
20635,2,1,4,5,0,2,2
20636,1,1,5,3,2,2,2
20637,2,2,5,3,6,1,1
20638,2,1,5,5,2,0,1
20639,1,7,4,6,6,2,2
20640,1,3,7,5,3,1,1
20641,2,1,5,2,1,1,2
20642,2,1,5,3,7,1,1
20643,1,1,9,3,7,1,1
20644,1,1,6,5,6,1,2
20645,2,2,5,1,0,2,2
20646,2,1,6,4,2,1,2
20647,1,2,5,6,7,1,1
20648,1,1,9,4,2,0,1
20649,1,2,8,3,1,1,1
20650,2,1,7,2,8,1,1
20651,1,2,5,1,1,1,1
20652,1,1,7,4,2,2,3
20653,2,1,5,3,2,1,2
20654,2,1,5,1,2,1,2
20655,1,9,9,1,3,1,1
20656,2,1,5,3,2,2,2
20657,1,2,5,5,5,2,2
20658,1,1,4,4,4,0,1
20659,1,1,5,3,3,0,1
20660,2,1,8,6,4,2,2
20661,2,1,9,6,2,1,2
20662,2,1,2,1,7,0,1
20663,1,1,5,4,3,1,1
20664,2,7,1,3,7,0,2
20665,1,1,7,6,0,0,2
20666,2,5,9,1,0,2,3
20667,1,2,3,3,5,1,2
20668,2,1,6,1,3,2,3
20669,2,7,3,5,8,1,2
20670,1,1,3,6,5,1,2
20671,2,1,9,5,0,0,1
20672,2,9,9,2,0,1,1
20673,1,1,11,2,6,2,1
20674,1,1,9,4,4,1,1
20675,2,8,9,1,3,0,1
20676,2,1,2,5,5,2,2
20677,2,1,9,1,5,1,1
20678,1,1,9,3,3,0,1
20679,2,9,8,5,2,2,2
20680,2,1,9,3,0,0,1
20681,2,1,8,5,6,2,2
20682,1,2,7,1,5,0,3
20683,2,1,2,2,4,0,1
20684,2,5,1,4,6,1,2
20685,2,1,9,1,3,1,1
20686,1,1,9,1,1,1,1
20687,1,7,4,1,2,2,3
20688,2,8,3,5,3,2,2
20689,2,1,9,3,1,0,1
20690,1,2,6,4,3,1,2
20691,2,1,8,6,4,0,1
20692,2,1,5,5,0,2,2
20693,2,1,3,6,0,2,2
20694,1,1,6,3,0,1,2
20695,1,1,4,6,5,2,2
20696,2,1,10,2,2,1,2
20697,2,1,9,3,1,1,1
20698,2,1,7,1,1,2,2
20699,2,1,4,1,6,0,1
20700,1,1,4,5,2,1,2
20701,2,1,7,1,2,1,1
20702,1,1,5,2,1,0,1
20703,1,1,9,3,0,0,1
20704,2,1,9,1,1,1,1
20705,2,1,5,2,1,2,2
20706,2,2,8,2,2,1,2
20707,1,2,8,4,3,1,2
20708,2,1,2,6,1,0,1
20709,1,1,5,2,0,2,1
20710,1,2,8,6,1,0,3
20711,2,1,7,1,3,1,1
20712,1,1,9,6,2,0,1
20713,2,1,9,3,2,1,3
20714,1,5,9,5,1,0,3
20715,1,6,5,5,1,1,2
20716,1,2,5,4,1,1,2
20717,1,1,5,6,2,0,3
20718,1,1,9,5,2,1,1
20719,2,1,5,1,6,2,2
20720,1,1,3,5,2,2,2
20721,2,1,9,4,1,1,1
20722,1,5,5,1,0,2,2
20723,2,1,5,6,4,2,2
20724,1,1,4,1,2,2,2
20725,2,7,4,1,3,0,1
20726,1,1,6,1,3,1,1
20727,2,1,8,3,6,0,2
20728,1,1,7,6,0,2,2
20729,2,1,7,3,3,0,1
20730,1,1,4,1,4,2,2
20731,2,1,3,4,2,1,2
20732,2,1,7,6,0,2,2
20733,1,1,5,4,4,1,1
20734,2,1,5,2,4,2,2
20735,2,2,8,4,6,1,2
20736,2,1,7,4,2,0,3
20737,1,2,3,5,5,2,2
20738,1,2,9,2,4,1,1
20739,1,9,9,3,1,0,1
20740,2,1,5,1,2,1,2
20741,1,8,5,2,2,1,2
20742,2,1,3,3,1,1,1
20743,2,2,7,2,0,1,2
20744,2,1,5,5,6,1,2
20745,1,5,5,4,7,0,1
20746,1,1,6,6,4,1,1
20747,1,1,6,4,2,1,1
20748,2,1,3,3,3,1,1
20749,1,1,4,4,3,1,2
20750,2,3,3,1,2,1,2
20751,1,1,7,2,3,2,2
20752,2,1,5,3,4,1,2
20753,2,8,4,1,1,2,1
20754,2,1,5,5,2,2,2
20755,2,5,11,6,1,0,2
20756,1,1,7,6,5,2,2
20757,2,1,10,1,5,1,1
20758,1,1,2,1,2,1,1
20759,2,5,4,2,1,1,2
20760,2,1,9,4,1,1,1
20761,1,1,7,1,4,0,1
20762,1,7,5,3,3,1,1
20763,2,8,1,2,1,1,1
20764,2,5,3,1,4,0,1
20765,2,9,9,3,2,0,3
20766,2,6,9,3,3,0,1
20767,1,1,3,1,1,1,1
20768,2,1,8,3,3,2,2
20769,2,3,5,4,4,1,1
20770,1,1,5,3,1,1,2
20771,2,1,9,3,3,0,1
20772,2,1,3,6,2,1,1
20773,1,5,5,3,2,1,1
20774,2,1,7,3,4,1,3
20775,2,1,3,3,0,1,1
20776,1,1,9,4,0,1,3
20777,1,1,9,3,4,0,1
20778,2,6,5,4,5,2,2
20779,1,1,9,3,0,0,1
20780,2,1,4,2,0,0,3
20781,1,1,3,1,1,0,1
20782,2,1,6,5,3,1,1
20783,1,1,1,2,5,2,2
20784,1,1,3,5,0,1,3
20785,2,1,4,1,5,1,2
20786,2,1,2,3,2,0,2
20787,1,1,9,3,1,1,1
20788,1,1,5,2,4,2,2
20789,1,1,3,1,1,1,1
20790,1,1,4,5,0,2,2
20791,2,1,9,4,2,0,1
20792,1,1,9,4,0,0,3
20793,1,5,4,5,2,1,1
20794,2,1,4,1,0,2,2
20795,2,1,2,3,0,1,1
20796,1,1,9,1,3,2,1
20797,2,2,3,5,3,1,1
20798,2,1,3,3,4,1,2
20799,1,1,9,1,2,1,1
20800,2,1,1,6,1,1,2
20801,2,7,4,2,2,1,1
20802,1,1,3,1,8,1,1
20803,1,1,5,6,2,2,2
20804,2,1,6,2,3,1,2
20805,2,5,2,2,5,0,1
20806,2,6,4,5,2,2,2
20807,1,1,2,3,0,2,2
20808,2,1,9,3,4,1,1
20809,1,1,2,3,0,1,3
20810,1,4,9,3,4,0,1
20811,2,1,5,3,2,1,1
20812,2,6,9,1,3,1,1
20813,1,1,5,5,4,2,2
20814,1,1,9,4,0,0,1
20815,1,9,9,6,5,0,1
20816,2,1,2,1,2,0,1
20817,1,1,2,1,4,1,1
20818,1,1,7,1,1,2,1
20819,2,8,3,3,1,1,1
20820,2,2,8,1,1,1,1
20821,2,2,10,3,0,2,2
20822,2,1,9,6,4,1,1
20823,2,6,5,5,1,1,2
20824,1,1,4,1,2,1,1
20825,2,2,7,4,7,1,2
20826,1,1,3,5,6,0,2
20827,2,6,6,5,3,2,3
20828,1,9,9,4,5,0,1
20829,1,5,3,1,2,1,1
20830,2,1,9,6,5,1,2
20831,2,1,7,4,6,1,2
20832,2,1,3,3,1,1,1
20833,1,1,5,4,4,1,1
20834,1,1,4,1,5,1,1
20835,2,1,5,6,1,1,3
