,SEX,RAC1P,EDU,MSP,HOUSING_TYPE,PINCP_DECILE,OWN_RENT
18742,2,1,5,1,1,4,1
18743,2,3,5,1,1,3,1
18744,2,1,7,4,2,0,2
18745,1,7,4,4,1,5,1
18746,1,1,5,1,2,1,1
18747,2,1,7,4,2,3,1
18748,2,1,1,1,1,4,1
18749,2,8,10,3,3,7,1
18750,1,1,9,4,1,7,0
18751,2,5,7,1,1,1,1
18752,1,1,1,4,1,2,1
18753,1,1,7,1,3,6,0
18754,2,1,1,1,1,3,1
18755,1,1,3,1,1,0,0
18756,2,1,10,3,1,4,0
18757,1,1,5,1,1,7,1
18758,1,2,7,6,1,4,0
18759,2,1,2,1,1,0,1
18760,2,8,7,2,1,0,1
18761,1,3,3,3,3,5,0
18762,1,4,2,2,1,1,1
18763,1,1,8,3,1,1,1
18764,1,1,5,1,1,0,1
18765,2,6,9,6,1,4,0
18766,1,6,4,1,1,6,2
18767,1,2,6,1,1,2,1
18768,2,2,7,1,1,1,1
18769,1,1,2,3,1,3,0
18770,1,2,2,1,3,6,2
18771,2,2,6,1,2,6,1
18772,1,1,5,3,2,5,2
18773,2,1,8,5,3,1,0
18774,1,5,4,1,1,7,1
18775,2,1,10,1,1,1,1
18776,2,3,6,1,1,3,1
18777,1,1,3,2,1,4,1
18778,2,1,5,5,2,0,2
18779,1,9,9,3,1,5,0
18780,2,7,9,1,1,0,0
18781,2,5,9,2,1,2,2
18782,2,3,4,4,2,1,0
18783,1,1,9,3,1,4,0
18784,1,1,1,4,1,4,1
18785,1,2,10,1,2,2,1
18786,2,2,4,4,1,4,0
18787,2,1,8,5,1,5,1
18788,1,1,5,4,1,4,1
18789,2,1,4,3,1,7,0
18790,2,1,7,4,3,6,2
18791,2,2,4,1,1,1,0
18792,1,1,1,1,1,0,0
18793,1,1,5,6,3,7,1
18794,1,1,3,1,1,0,0
18795,2,1,9,5,1,4,0
18796,2,1,4,2,1,1,1
18797,1,3,7,3,1,4,1
18798,1,1,8,6,1,1,0
18799,1,1,5,4,2,6,2
18800,1,1,5,4,2,1,0
18801,2,3,4,1,1,2,2
18802,2,1,10,1,3,3,0
18803,1,1,2,2,1,2,1
18804,1,8,10,2,1,4,2
18805,1,1,2,4,1,2,1
18806,2,1,7,1,3,1,0
18807,2,1,9,4,1,2,0
18808,1,1,8,5,3,5,0
18809,2,1,3,1,1,2,1
18810,2,8,7,4,1,0,1
18811,1,1,9,1,1,0,1
18812,2,1,11,6,2,3,1
18813,1,1,9,1,3,5,0
18814,1,1,7,1,1,3,0
18815,1,1,6,6,3,1,2
18816,2,1,5,4,1,3,1
18817,1,1,8,5,3,3,0
18818,2,1,2,1,1,2,0
18819,2,8,9,4,1,1,1
18820,2,1,5,6,1,2,1
18821,2,1,5,3,1,2,1
18822,1,3,6,4,1,1,1
18823,2,1,2,2,1,4,1
18824,1,1,7,6,1,1,1
18825,1,1,9,6,1,1,1
18826,2,1,3,5,2,5,1
18827,2,1,7,6,2,0,2
18828,1,2,6,6,1,1,1
18829,2,1,9,3,1,3,0
18830,1,1,7,5,2,2,2
18831,1,1,9,4,1,6,0
18832,2,2,7,4,1,2,1
18833,2,1,8,2,1,3,1
18834,1,1,9,5,1,4,0
18835,1,1,9,1,1,5,1
18836,2,1,9,6,1,3,0
18837,2,1,1,1,1,3,1
18838,1,1,8,6,2,4,2
18839,1,1,7,4,1,5,1
18840,2,1,5,6,1,4,1
18841,1,7,8,5,2,4,1
18842,2,2,5,3,2,3,2
18843,2,5,8,4,1,0,1
18844,2,1,9,4,1,0,0
18845,2,1,9,1,3,4,0
18846,2,1,5,1,2,0,2
18847,2,1,7,2,2,3,1
18848,1,1,5,1,1,3,1
18849,1,1,9,6,1,2,0
18850,2,7,3,4,2,1,0
18851,2,1,9,4,1,5,1
18852,1,1,9,6,1,2,0
18853,1,1,1,1,1,3,1
18854,2,1,4,1,2,0,2
18855,2,1,4,1,3,2,0
18856,1,2,7,1,1,3,1
18857,1,2,1,1,1,2,1
18858,2,1,8,6,3,4,0
18859,1,3,1,3,1,2,1
18860,2,1,3,6,2,4,2
18861,2,1,7,1,2,4,0
18862,1,9,4,1,2,1,1
18863,1,1,8,3,3,4,0
18864,2,1,5,6,3,7,2
18865,1,2,8,1,1,6,1
18866,2,1,5,1,1,3,1
18867,2,2,7,1,1,1,1
18868,2,1,7,2,3,4,2
18869,2,7,7,1,1,4,1
18870,2,2,4,1,1,1,1
18871,2,5,8,4,3,3,2
18872,1,1,3,5,1,6,1
18873,1,1,5,6,2,1,2
18874,1,1,3,4,3,3,0
18875,1,1,5,6,2,2,2
18876,2,1,4,3,3,2,0
18877,1,1,7,1,1,3,1
18878,1,1,4,5,3,5,0
18879,1,1,8,5,1,6,1
18880,2,1,4,2,2,0,2
18881,2,1,2,3,1,4,0
18882,1,2,2,5,2,5,2
18883,2,1,3,2,1,1,1
18884,2,6,9,4,1,2,0
18885,2,7,7,5,3,0,2
18886,1,6,4,2,1,1,0
18887,1,1,9,6,3,5,2
18888,2,2,8,3,1,4,0
18889,2,1,7,1,3,3,0
18890,1,7,5,3,1,9,0
18891,2,4,2,2,1,4,1
18892,2,3,6,5,1,4,1
18893,2,1,3,3,1,2,1
18894,1,8,9,1,1,1,1
18895,2,1,7,6,1,4,0
18896,2,5,7,5,3,1,0
18897,1,2,3,3,2,4,1
18898,2,1,9,4,1,2,1
18899,2,9,2,1,1,1,1
18900,1,1,2,5,1,0,1
18901,1,1,6,3,1,6,0
18902,1,2,3,6,3,5,0
18903,2,1,1,1,1,4,1
18904,2,2,5,2,1,1,1
18905,2,2,4,6,1,4,0
18906,2,1,2,4,1,2,1
18907,2,1,1,1,1,1,0
18908,2,1,4,2,2,4,2
18909,1,4,1,1,1,2,0
18910,1,1,7,3,2,1,2
18911,2,1,8,5,2,2,1
18912,2,1,6,6,1,0,0
18913,1,1,9,5,1,0,0
18914,1,1,2,2,1,4,1
18915,2,1,8,3,1,3,1
18916,1,1,3,1,1,3,0
18917,2,1,7,3,1,4,0
18918,1,7,7,2,1,5,0
18919,2,1,7,6,1,6,1
18920,2,2,4,1,1,0,1
18921,1,1,6,1,2,6,0
18922,1,1,1,4,3,4,0
18923,2,1,8,1,1,9,0
18924,2,1,8,6,1,1,0
18925,1,1,4,3,3,0,0
18926,2,1,2,6,1,7,1
18927,1,2,5,3,3,6,0
18928,1,1,9,2,2,7,1
18929,2,1,7,3,1,9,1
18930,1,2,3,1,3,0,0
18931,2,1,9,5,1,1,0
18932,1,1,10,4,2,4,2
18933,2,3,1,4,2,6,1
18934,2,1,5,5,2,0,2
18935,2,1,5,1,1,4,1
18936,2,8,7,2,1,3,2
18937,2,8,5,2,1,2,1
18938,2,2,1,1,1,1,0
18939,1,1,1,1,1,2,0
18940,2,2,6,1,1,2,0
18941,2,1,4,1,3,0,0
18942,1,1,7,6,1,2,1
18943,1,3,3,2,1,1,1
18944,1,1,5,5,2,4,1
18945,1,1,4,1,1,3,1
18946,1,2,4,2,3,1,0
18947,2,1,4,5,1,3,1
18948,2,1,4,1,1,6,0
18949,1,7,9,3,1,0,0
18950,2,1,5,3,1,1,1
18951,2,1,8,6,2,6,0
18952,2,1,9,1,1,4,1
18953,2,1,2,4,1,0,2
18954,2,1,1,5,2,2,1
18955,2,1,9,1,1,0,0
18956,1,1,1,2,2,4,1
18957,1,2,7,1,2,5,1
18958,2,1,4,4,1,6,0
18959,2,1,6,2,1,5,0
18960,1,1,6,3,2,1,1
18961,2,6,8,3,2,4,2
18962,1,1,5,6,2,3,2
18963,2,1,9,3,3,4,0
18964,2,1,7,3,2,6,2
18965,2,1,9,2,1,5,1
18966,2,7,4,1,1,1,1
18967,1,1,7,1,3,4,0
18968,2,1,5,6,2,6,1
18969,1,1,5,2,1,3,1
18970,2,1,6,5,2,1,2
18971,1,8,5,4,2,4,0
18972,2,1,5,3,2,1,1
18973,2,1,7,1,1,4,0
18974,1,1,5,6,2,1,1
18975,1,1,9,3,1,3,0
18976,1,1,9,3,1,5,1
18977,1,1,1,1,1,4,1
18978,2,2,7,2,1,4,1
18979,1,1,9,3,1,2,1
18980,1,1,7,1,2,4,2
18981,1,7,7,1,3,5,2
18982,2,2,3,5,1,2,2
18983,1,1,9,6,1,1,1
18984,2,1,5,5,1,3,0
18985,1,1,2,1,1,0,1
18986,1,2,8,1,1,6,1
18987,1,7,9,2,1,5,1
18988,2,1,2,1,1,9,1
18989,1,1,5,1,1,1,0
18990,1,5,7,1,3,2,2
18991,1,6,9,2,1,1,1
18992,1,5,2,1,1,3,0
18993,1,1,9,4,1,5,1
18994,1,1,5,2,1,0,1
18995,2,1,2,4,2,4,1
18996,2,1,8,2,1,6,1
18997,2,4,5,1,1,4,1
18998,1,1,9,5,1,3,0
18999,2,1,8,5,2,2,2
19000,2,1,9,1,1,5,1
19001,2,1,8,6,2,1,0
19002,2,1,5,2,2,2,0
19003,2,2,2,1,1,0,1
19004,1,1,5,4,1,1,1
19005,2,6,2,1,1,3,1
19006,1,3,9,3,1,0,0
19007,1,1,5,2,2,0,2
19008,1,1,9,1,1,4,1
19009,1,1,7,1,3,5,1
19010,1,1,6,2,1,5,1
19011,2,1,5,1,1,4,1
19012,2,1,8,1,1,2,1
19013,1,9,5,4,1,2,1
19014,2,1,3,1,1,1,0
19015,2,1,9,2,1,4,1
19016,2,1,7,6,2,6,1
19017,2,1,5,1,1,2,1
19018,2,1,7,2,2,0,1
19019,1,2,7,6,2,3,2
19020,2,4,3,5,1,3,2
19021,1,1,4,6,1,3,2
19022,1,1,1,1,1,0,0
19023,1,8,8,5,3,6,0
19024,2,5,3,1,2,5,1
19025,2,1,5,2,1,0,0
19026,2,8,7,3,1,1,1
19027,2,1,1,2,1,1,1
19028,2,4,5,6,2,4,2
19029,2,1,4,1,3,5,0
19030,1,1,5,5,2,2,2
19031,1,3,7,5,1,1,1
19032,1,8,4,1,1,1,1
19033,2,1,2,4,1,1,1
19034,2,1,9,4,1,2,0
19035,1,1,6,5,1,4,0
19036,2,3,8,1,1,6,0
19037,2,1,3,6,3,1,0
19038,2,1,5,5,2,7,1
19039,1,1,9,3,1,2,0
19040,1,1,5,1,1,1,1
19041,1,1,5,1,2,7,1
19042,1,1,5,3,1,5,2
19043,2,1,4,4,3,0,0
19044,1,2,9,4,1,5,0
19045,1,2,8,6,1,7,1
19046,2,6,9,2,1,4,1
19047,2,2,6,5,3,5,0
19048,1,1,10,2,2,3,1
19049,2,2,5,5,2,2,1
19050,1,1,3,4,1,0,1
19051,1,1,5,1,1,2,1
19052,1,1,9,5,1,4,0
19053,2,1,2,3,3,3,0
19054,1,1,4,3,3,0,1
19055,1,1,3,6,2,2,2
19056,2,1,5,4,1,3,0
19057,1,2,7,1,1,6,1
19058,1,1,7,5,3,1,0
19059,1,4,9,4,1,4,0
19060,2,1,3,4,1,2,1
19061,2,1,4,2,1,9,1
19062,1,3,4,1,1,2,1
19063,1,1,5,4,1,0,1
19064,2,1,9,2,1,1,0
19065,1,1,7,4,2,0,0
19066,2,2,4,1,1,0,0
19067,1,1,4,5,2,6,1
19068,1,1,1,2,1,6,1
19069,1,2,5,4,1,6,0
19070,2,1,7,1,3,4,0
19071,2,2,3,1,2,4,1
19072,2,1,3,1,1,0,0
19073,1,1,1,2,1,0,1
19074,1,1,2,3,1,2,1
19075,2,1,2,2,1,2,1
19076,2,1,7,6,1,2,0
19077,1,1,9,4,1,3,0
19078,1,3,1,6,2,8,1
19079,2,1,1,1,1,1,0
19080,2,1,5,5,1,0,0
19081,1,1,5,3,2,1,2
19082,1,2,4,3,3,5,0
19083,2,1,5,4,1,1,1
19084,2,1,4,6,3,8,0
19085,2,4,6,1,1,3,1
19086,1,1,3,1,1,4,0
19087,1,1,8,4,3,4,0
19088,1,1,8,6,1,1,0
19089,1,7,4,2,1,5,1
19090,2,1,7,1,1,1,1
19091,2,1,7,1,1,8,2
19092,2,2,5,5,2,3,2
19093,2,1,7,6,1,3,1
19094,1,1,5,5,1,6,1
19095,1,2,1,1,1,0,1
19096,1,1,5,5,2,6,1
19097,2,1,7,1,1,1,1
19098,2,1,5,1,2,2,0
19099,1,1,11,6,2,2,1
19100,2,1,7,4,1,6,1
19101,2,1,6,6,1,2,0
19102,2,1,7,1,1,4,0
19103,2,1,2,6,1,4,1
19104,2,1,8,5,2,6,2
19105,1,1,2,1,1,4,1
19106,1,1,3,1,1,2,1
19107,2,2,2,3,2,6,1
19108,1,2,3,1,1,2,1
19109,1,1,4,1,1,4,1
19110,2,1,4,2,1,3,1
19111,2,1,9,4,1,1,0
19112,1,1,9,3,3,2,0
19113,1,1,4,2,1,2,0
19114,1,1,2,1,1,3,0
19115,1,2,2,1,2,3,1
19116,1,1,2,1,3,4,0
19117,2,1,9,3,1,3,0
19118,1,2,2,1,1,4,0
19119,1,1,9,1,1,2,1
19120,1,1,2,6,1,4,1
19121,2,1,3,1,1,3,0
19122,1,1,6,4,1,1,0
19123,1,2,6,1,1,2,1
19124,1,7,9,4,1,1,1
19125,1,1,7,6,1,4,1
19126,2,1,10,1,1,4,1
19127,2,9,9,5,1,6,0
19128,1,1,5,1,1,2,1
19129,1,1,9,5,3,4,0
19130,2,1,12,3,2,5,1
19131,1,1,5,1,1,0,1
19132,2,1,8,1,1,9,1
19133,2,1,9,6,1,0,1
19134,1,1,3,6,2,6,1
19135,2,1,3,3,3,3,0
19136,2,1,4,5,3,0,0
19137,2,1,7,2,1,1,0
19138,2,1,3,6,2,5,2
19139,1,1,7,1,1,1,0
19140,1,1,5,6,2,5,2
19141,1,8,8,5,2,2,2
19142,2,4,1,1,1,3,1
19143,1,1,8,3,2,3,1
19144,1,1,1,2,2,2,1
19145,1,2,2,1,1,1,1
19146,2,1,4,6,1,7,1
19147,1,1,9,4,1,4,1
19148,2,1,10,1,1,6,1
19149,2,1,3,6,1,4,1
19150,1,2,7,5,3,3,0
19151,2,1,10,1,1,1,1
19152,2,1,9,2,1,4,2
19153,2,1,7,1,1,3,0
19154,2,1,7,4,1,3,0
19155,1,1,2,1,1,2,0
19156,1,1,7,3,3,2,2
19157,1,1,9,5,1,0,1
19158,1,1,1,1,1,0,1
19159,1,1,5,5,1,0,0
19160,1,1,4,1,1,4,1
19161,1,1,3,4,1,4,2
19162,1,1,7,1,1,2,2
19163,2,1,8,5,2,5,2
19164,1,1,9,4,2,2,1
19165,1,1,4,1,1,4,0
19166,1,1,9,6,1,6,0
19167,1,1,4,6,1,2,0
19168,2,1,3,2,1,5,1
19169,2,1,7,1,1,3,0
19170,2,1,6,1,1,4,1
19171,2,1,4,2,1,7,1
19172,2,9,9,2,1,1,1
19173,1,1,7,4,2,6,1
19174,2,2,4,6,1,4,0
19175,1,2,2,5,1,3,1
19176,1,1,2,4,1,0,1
19177,2,4,1,1,1,0,0
19178,2,1,2,1,1,2,0
19179,2,6,5,5,3,6,0
19180,2,1,11,5,1,6,1
19181,2,1,5,1,1,4,1
19182,2,9,5,4,2,6,2
19183,1,4,6,1,1,0,1
19184,2,1,10,2,2,5,2
19185,1,1,2,4,2,3,2
19186,1,1,7,5,3,3,0
19187,1,8,4,1,1,1,1
19188,2,1,4,1,1,3,1
19189,1,1,9,6,1,4,1
19190,2,6,9,1,1,4,1
19191,2,7,9,3,1,4,1
19192,1,6,8,6,3,4,0
19193,1,1,2,1,1,2,1
19194,1,1,5,1,1,1,1
19195,1,1,4,4,1,4,1
19196,1,1,6,1,1,9,1
19197,2,1,1,1,1,1,0
19198,1,2,9,1,1,3,0
19199,1,1,4,5,3,2,0
19200,1,1,7,1,1,2,1
19201,2,1,7,1,3,6,2
19202,2,1,7,1,2,0,2
19203,2,7,9,1,1,2,1
19204,2,1,9,1,1,4,1
19205,2,1,3,3,3,7,2
19206,2,2,8,6,1,2,0
19207,2,1,3,6,2,5,2
19208,2,1,4,6,1,2,2
19209,2,2,7,5,2,6,2
19210,2,1,4,1,1,2,1
19211,2,2,5,5,2,3,1
19212,1,1,4,6,1,3,1
19213,1,1,4,5,1,5,1
19214,2,5,2,1,1,2,0
19215,1,1,3,1,1,4,0
19216,1,1,4,4,1,3,1
19217,2,1,9,3,1,3,1
19218,2,6,6,6,2,3,1
19219,1,5,8,6,1,3,0
19220,2,1,5,4,1,4,0
19221,1,1,3,1,1,1,1
19222,1,1,1,2,1,1,1
19223,1,1,5,3,2,4,2
19224,1,1,5,6,1,3,0
19225,1,1,1,1,1,0,0
19226,2,5,8,5,1,3,1
19227,1,1,6,6,1,2,1
19228,1,1,9,1,2,0,2
19229,2,1,7,4,3,6,0
19230,2,1,7,1,1,1,1
19231,1,2,4,1,1,1,1
19232,1,1,5,5,1,1,1
19233,2,1,7,3,3,1,0
19234,2,1,5,1,1,5,1
19235,1,2,1,2,1,0,1
19236,1,9,9,1,1,4,1
19237,1,1,4,3,2,6,2
19238,2,1,5,2,2,2,1
19239,1,1,7,3,2,3,1
19240,2,2,5,3,1,1,2
19241,2,1,5,1,2,3,2
19242,2,1,5,4,1,0,1
19243,2,1,4,2,1,1,1
19244,2,1,6,4,2,0,2
19245,2,1,3,5,3,0,0
19246,2,1,6,1,2,2,0
19247,2,1,8,6,1,5,1
19248,2,5,9,3,2,0,2
19249,2,1,3,1,1,5,0
19250,2,2,3,1,1,0,0
19251,1,1,1,1,1,4,1
19252,1,7,4,1,1,4,0
19253,2,1,5,1,2,2,1
19254,2,1,9,6,2,6,1
19255,1,1,4,6,2,2,0
19256,1,1,8,1,3,5,0
19257,1,1,2,1,1,6,1
19258,1,1,8,3,2,2,2
19259,1,2,6,5,2,2,1
19260,1,1,1,1,1,1,0
19261,2,6,9,4,1,0,0
19262,1,2,3,5,1,1,0
19263,2,5,7,1,2,0,2
19264,1,1,3,3,2,5,1
19265,1,9,9,3,1,6,0
19266,2,1,3,1,1,2,0
19267,2,1,3,1,2,1,1
19268,1,1,5,3,2,3,1
19269,2,4,4,5,1,9,1
19270,2,1,3,1,3,3,0
19271,2,1,5,2,2,2,2
19272,1,1,3,5,2,0,2
19273,1,1,5,4,1,1,1
19274,2,1,4,1,1,7,1
19275,1,1,9,3,1,3,1
19276,1,1,5,1,1,5,0
19277,2,1,7,1,1,5,1
19278,1,9,9,3,1,2,1
19279,1,1,5,5,2,2,2
19280,1,1,4,2,1,3,1
19281,1,1,7,1,1,4,1
19282,1,1,3,3,1,1,1
19283,1,3,5,1,1,1,1
19284,2,1,9,4,1,4,0
19285,2,1,1,2,2,1,1
19286,2,1,5,6,2,4,0
19287,2,1,4,1,1,2,1
19288,2,1,8,4,2,2,2
19289,2,1,2,2,1,3,1
19290,2,1,2,1,1,8,0
19291,2,1,5,5,1,6,1
19292,2,1,5,1,1,7,1
19293,1,1,6,4,1,2,0
19294,2,1,5,6,1,6,1
19295,2,5,7,2,1,0,1
19296,2,2,3,5,3,2,0
19297,2,2,2,4,2,2,1
19298,1,1,3,1,1,0,0
19299,1,1,5,1,1,1,0
19300,2,1,2,1,1,1,0
19301,2,1,7,6,2,4,1
19302,1,7,8,6,1,6,0
19303,2,2,3,4,3,1,0
19304,2,7,7,4,1,6,0
19305,1,5,3,1,3,4,0
19306,1,2,5,1,1,1,1
19307,2,1,4,6,2,6,2
19308,2,1,9,1,1,2,1
19309,1,1,8,4,1,6,0
19310,2,1,9,3,1,1,0
19311,1,1,9,6,2,5,2
19312,1,1,5,1,2,0,2
19313,1,1,7,3,2,4,2
19314,1,1,11,1,1,6,2
19315,1,1,5,2,2,5,2
19316,2,1,5,5,2,5,2
19317,2,1,9,1,1,0,1
19318,1,1,5,5,2,4,2
19319,2,1,6,1,2,1,1
19320,2,1,3,4,1,5,0
19321,2,2,7,1,1,1,1
19322,2,1,9,1,1,7,1
19323,2,6,5,2,2,6,1
19324,1,8,5,1,3,0,1
19325,2,2,5,1,1,1,1
19326,1,2,3,6,2,5,2
19327,2,9,9,1,1,2,1
19328,1,1,3,6,1,6,1
19329,1,2,1,2,1,2,1
19330,1,1,5,4,1,2,1
19331,2,1,2,5,1,3,1
19332,2,1,1,2,1,4,1
19333,2,1,4,1,2,3,0
19334,2,1,9,6,1,3,1
19335,2,6,9,4,1,0,0
19336,2,6,1,1,1,0,0
19337,2,6,3,1,1,3,2
19338,1,1,9,1,1,5,1
19339,2,1,7,6,1,7,0
19340,1,1,7,1,1,9,1
19341,1,1,10,1,3,4,0
19342,2,1,5,2,2,4,2
19343,2,3,1,2,1,3,1
19344,2,1,9,2,1,0,1
19345,1,5,7,6,1,5,1
19346,1,1,9,3,1,6,1
19347,2,5,5,1,1,3,1
19348,2,1,7,1,1,7,1
19349,1,1,1,1,1,2,0
19350,2,1,7,6,1,5,0
19351,2,1,1,2,1,0,1
19352,1,9,6,5,2,4,2
19353,2,1,2,4,1,1,0
19354,2,1,5,2,2,1,1
19355,1,2,2,4,1,0,1
19356,1,2,6,4,1,2,1
19357,2,1,7,4,3,1,2
19358,2,2,5,2,1,1,1
19359,1,1,10,5,2,0,1
19360,1,1,1,1,1,0,0
19361,1,1,9,4,1,6,0
19362,1,2,3,4,2,3,1
19363,2,1,7,1,3,2,0
19364,2,4,4,3,2,4,1
19365,1,2,3,1,1,0,1
19366,2,2,8,1,3,0,0
19367,1,1,5,6,1,1,1
19368,1,7,2,4,1,7,1
19369,1,2,5,6,1,0,2
19370,2,1,5,1,2,3,2
19371,2,1,7,1,1,2,0
19372,2,1,9,4,1,5,0
19373,2,2,5,2,1,0,0
19374,2,1,7,1,1,0,1
19375,1,3,4,1,1,2,1
19376,1,1,2,5,2,6,1
19377,1,1,6,1,1,1,1
19378,1,1,7,6,1,3,0
19379,2,3,4,4,1,4,1
19380,1,9,9,5,1,5,1
19381,1,2,8,1,1,1,0
19382,1,1,4,1,1,7,2
19383,2,5,4,2,3,2,2
19384,1,3,5,1,1,2,1
19385,2,5,7,5,1,1,2
19386,1,1,9,6,1,5,1
19387,2,1,5,3,1,2,1
19388,1,3,5,1,1,2,1
19389,1,1,7,1,1,7,1
19390,2,1,10,2,1,1,1
19391,1,1,9,1,1,3,1
19392,1,6,1,2,1,1,1
19393,2,2,5,1,3,0,2
19394,1,2,5,4,2,0,2
19395,1,1,2,1,1,0,1
19396,2,1,8,1,1,4,0
19397,2,1,1,1,1,2,0
19398,2,1,7,2,3,4,0
19399,1,1,6,6,1,3,1
19400,1,2,8,2,2,8,1
19401,2,3,8,2,1,5,1
19402,2,2,9,6,1,3,2
19403,2,1,7,1,1,8,2
19404,2,1,9,2,1,3,1
19405,1,1,3,4,1,4,1
19406,1,2,3,5,2,5,2
19407,2,1,5,1,1,7,1
19408,1,1,12,2,3,2,2
19409,2,1,4,4,1,3,1
19410,2,1,9,1,1,4,1
19411,2,1,4,6,2,5,2
19412,1,1,6,1,1,1,1
19413,2,1,7,3,2,1,1
19414,1,1,4,1,1,3,0
19415,1,1,4,1,1,1,0
19416,1,1,3,1,1,8,0
19417,2,1,10,1,3,1,0
19418,2,1,9,4,1,4,0
19419,1,1,2,5,1,6,1
19420,2,2,4,5,1,3,0
19421,1,1,3,6,2,4,1
19422,2,1,5,4,2,6,1
19423,2,5,5,1,1,1,1
19424,2,1,12,1,2,2,2
19425,1,6,5,4,1,5,1
19426,1,1,5,1,1,2,1
19427,1,3,10,6,1,7,1
19428,2,2,5,2,1,0,1
19429,2,9,2,1,1,5,1
19430,2,1,9,4,1,6,1
19431,1,1,2,1,1,0,1
19432,1,2,7,1,2,3,2
19433,1,1,9,1,1,1,1
19434,1,2,5,6,3,5,0
19435,1,1,3,1,1,5,1
19436,1,1,9,4,1,0,0
19437,2,1,7,1,3,4,2
19438,1,1,9,3,1,2,1
19439,1,8,9,1,2,0,1
19440,2,1,5,6,2,5,2
19441,1,6,7,5,2,7,1
19442,2,3,1,2,1,1,1
19443,2,2,7,3,1,3,0
19444,2,7,12,1,1,6,1
19445,2,1,7,5,1,9,0
19446,2,1,5,1,2,3,1
19447,1,1,6,3,3,2,1
19448,1,1,7,2,3,0,0
19449,1,1,9,6,1,1,1
19450,2,1,4,1,1,0,1
19451,2,1,3,1,1,1,0
19452,2,1,6,3,1,5,0
19453,1,5,3,1,3,0,0
19454,2,2,10,5,2,3,1
19455,1,1,7,1,1,4,1
19456,2,1,5,4,2,3,1
19457,2,2,4,1,1,0,0
19458,1,1,10,3,1,4,0
19459,2,1,5,6,1,7,0
19460,1,1,7,1,2,4,1
19461,1,2,2,2,1,1,1
19462,1,5,10,1,2,3,2
19463,2,1,3,1,1,0,0
19464,2,5,7,1,1,7,1
19465,2,1,3,4,1,2,1
19466,2,2,5,6,2,6,0
19467,2,1,9,1,1,3,1
19468,2,1,3,3,1,4,1
19469,1,1,7,6,1,5,0
19470,2,1,5,1,1,6,1
19471,1,1,1,1,1,1,0
19472,2,8,2,1,1,1,0
19473,2,1,1,2,2,0,1
19474,1,1,6,2,1,1,0
19475,1,1,9,6,1,3,1
19476,2,1,7,1,3,1,0
19477,1,1,11,1,3,6,2
19478,2,1,9,1,1,2,1
19479,2,1,2,1,1,2,0
19480,2,1,4,1,1,1,0
19481,1,7,9,1,2,6,2
19482,1,1,2,1,1,4,1
19483,1,1,2,3,3,9,0
19484,2,1,7,2,2,3,1
19485,1,1,9,1,1,6,1
19486,2,8,9,1,1,0,1
19487,1,1,7,6,1,3,0
19488,1,1,11,5,3,2,0
19489,1,1,2,1,1,2,0
19490,1,1,5,6,1,5,2
19491,1,1,5,4,2,3,2
19492,2,1,2,1,1,0,1
19493,1,1,7,1,1,1,1
19494,2,2,4,6,1,3,1
19495,1,1,5,2,1,3,1
19496,2,2,9,1,3,4,0
19497,1,1,4,1,1,1,1
19498,1,1,6,1,3,0,0
19499,2,1,5,6,1,2,1
19500,1,1,1,1,1,0,0
19501,2,1,4,6,2,2,1
19502,2,1,3,5,3,2,0
19503,2,1,2,1,1,4,1
19504,2,1,4,5,1,4,1
19505,2,1,7,1,1,4,1
19506,1,1,3,1,1,0,0
19507,1,1,4,3,1,4,1
19508,2,1,8,1,1,3,0
19509,1,5,7,5,3,1,0
19510,1,2,6,2,2,5,1
19511,1,1,9,1,1,3,0
19512,2,1,4,5,1,7,1
19513,1,8,9,4,1,3,0
19514,2,7,5,1,2,1,2
19515,2,3,4,1,1,5,1
19516,2,1,7,1,3,3,0
19517,1,1,9,2,1,1,1
19518,1,1,7,4,2,5,0
19519,2,2,7,4,1,2,0
19520,2,1,9,4,1,5,1
19521,2,1,9,5,1,4,2
19522,1,5,7,1,3,4,0
19523,2,1,9,5,1,0,1
19524,2,1,9,3,1,2,1
19525,1,1,11,5,3,1,0
19526,2,1,1,2,1,1,1
19527,1,1,1,1,3,2,1
19528,1,1,4,1,1,5,1
19529,1,6,7,1,3,9,0
19530,2,1,2,1,1,3,1
19531,2,8,8,4,3,0,1
19532,1,1,9,3,1,5,0
19533,2,2,7,2,2,2,1
19534,2,1,4,1,2,6,1
19535,1,2,7,4,2,4,1
19536,1,1,9,3,1,1,0
19537,2,4,1,1,1,4,0
19538,2,1,8,1,1,2,1
19539,1,2,5,6,1,3,1
19540,2,1,5,3,1,5,0
19541,1,1,7,6,1,2,0
19542,1,1,7,4,1,6,0
19543,1,2,7,2,2,4,2
19544,1,1,2,3,2,2,1
19545,2,3,4,6,3,3,0
19546,2,1,3,1,3,4,0
19547,2,1,3,1,1,4,1
19548,1,1,2,2,1,1,1
19549,2,1,7,1,3,6,2
19550,1,1,4,2,1,4,1
19551,2,1,5,5,2,4,2
19552,1,8,5,1,1,4,1
19553,2,7,9,4,1,2,0
19554,2,5,7,1,2,3,2
19555,2,1,1,1,1,3,0
19556,1,1,9,4,1,1,0
19557,1,1,5,4,1,5,0
19558,2,7,5,5,2,1,1
19559,1,1,3,1,3,0,0
19560,2,6,5,4,2,4,2
19561,1,2,7,4,1,1,1
